Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'GNB.ENDCAddAtt','GNB.ENDCAddprepSucc','GNB.ENDCAddsucc','GNB.ENDCRelbySgnb.Delta','GNB.ENDCRelbySgnb','GNB.ENDCAddSuccRate'
070,Upstate New York,VCP Edge 1.x,NR,,,0700002,2025-09-27T12:00:00-05:00,3600,8311,8311,8290,,75,99.75
070,Upstate New York,VCP Edge 1.x,NR,,,0700021,2025-09-27T12:00:00-05:00,3600,4639,4639,4623,,62,99.66
070,Upstate New York,VCP Edge 1.x,NR,,,0700023,2025-09-27T12:00:00-05:00,3600,1851,1851,1850,,12,99.95
070,Upstate New York,VCP Edge 1.x,NR,,,0709001,2025-09-27T12:00:00-05:00,3600,454239,454230,453856,,3652,99.92
070,Upstate New York,VCP Edge 1.x,NR,,,0709003,2025-09-27T12:00:00-05:00,3600,412323,412309,412039,,2796,99.93
070,Upstate New York,VCP Edge 1.x,NR,,,0709006,2025-09-27T12:00:00-05:00,3600,733,733,733,,3,100
070,Upstate New York,VCP Edge 1.x,NR,,,0700011,2025-09-27T12:00:00-05:00,3600,388,388,388,,3,100
070,Upstate New York,VCP Edge 1.x,NR,,,0700022,2025-09-27T12:00:00-05:00,3600,2464,2464,2459,,14,99.8
070,Upstate New York,VCP Edge 1.x,NR,,,0709002,2025-09-27T12:00:00-05:00,3600,418508,418502,417937,,4402,99.86
070,Upstate New York,VCP Edge 1.x,NR,,,0709004,2025-09-27T12:00:00-05:00,3600,0,0,0,,0,NaN
070,Upstate New York,VCP Edge 1.x,NR,,,0709007,2025-09-27T12:00:00-05:00,3600,0,0,0,,0,NaN
070,Upstate New York,VCP Edge 1.x,NR,,,0709089,2025-09-27T12:00:00-05:00,3600,0,0,0,,0,NaN
070,Upstate New York,VCP Edge 1.x,NR,,,0709099,2025-09-27T12:00:00-05:00,3600,611,611,610,,4,99.84
070,Upstate New York,VCP Edge 1.x,NR,,,0700100,2025-09-27T12:00:00-05:00,3600,200,200,199,,3,99.5
070,Upstate New York,VCP Edge 1.x,NR,,,0700012,2025-09-27T12:00:00-05:00,3600,1790,1790,1786,,6,99.78
*,*,VCP Edge 1.x,NR,,,000000*,Total *,3600,1306057,1306028,1304770,,11032,99.9
