Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'AUPFVMInterface.InErrors_VM_AUPF','AUPFVMInterface.InOctets_VM_AUPF','AUPFVMInterface.InPkts_VM_AUPF','AUPFVMInterface.InThruPeakCnt_VM_AUPF','AUPFVMInterface.InThruPeak_VM_AUPF','AUPFVMInterface.OutErrors_VM_AUPF','AUPFVMInterface.OutOctets_VM_AUPF','AUPFVMInterface.OutPkts_VM_AUPF','AUPFVMInterface.OutThruPeakCnt_VM_AUPF','AUPFVMInterface.OutThruPeak_VM_AUPF'
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00-00-EXTERNAL,2025-09-27T14:00:00-04:00,3600,0,52,255595,358,0.28,0,36,249211,358,0.2
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00-01-EXTERNAL,2025-09-27T14:00:00-04:00,3600,0,0,2283,358,0.01,0,0,0,358,0
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00-00-INTERNAL,2025-09-27T14:00:00-04:00,3600,0,79,483648,358,0.48,0,76,364901,358,0.47
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00-01-INTERNAL,2025-09-27T14:00:00-04:00,3600,0,0,2275,358,0.01,0,0,0,358,0
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01-00-INTERNAL,2025-09-27T14:00:00-04:00,3600,0,202,1133784,358,4.09,0,160,1139821,358,2.55
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01-01-INTERNAL,2025-09-27T14:00:00-04:00,3600,0,0,3486,358,0.01,0,0,0,358,0
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01-00-MANAGEMENT,2025-09-27T14:00:00-04:00,3600,0,0,28391,358,0.05,0,61,41627,358,3.66
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00-00-EXTERNAL,2025-09-27T14:00:00-04:00,3600,0,54837,61367834,358,738.02,0,54256,49950634,358,712.36
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00-01-EXTERNAL,2025-09-27T14:00:00-04:00,3600,0,50814,58002581,358,749.31,0,50267,46889213,358,758.17
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00-00-INTERNAL,2025-09-27T14:00:00-04:00,3600,0,39,199774,358,0.49,0,69,282161,358,1.43
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00-01-INTERNAL,2025-09-27T14:00:00-04:00,3600,0,0,0,358,0,0,0,0,358,0
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01-00-EXTERNAL,2025-09-27T14:00:00-04:00,3600,0,45212,50312716,358,804,0,44767,41175085,358,767.75
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01-01-EXTERNAL,2025-09-27T14:00:00-04:00,3600,0,57541,65390532,358,689.71,0,56996,54297222,358,694.76
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01-00-INTERNAL,2025-09-27T14:00:00-04:00,3600,0,40,199528,358,0.51,0,70,281996,358,1.35
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01-01-INTERNAL,2025-09-27T14:00:00-04:00,3600,0,0,0,358,0,0,0,0,358,0
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00-00-EXTERNAL,2025-09-27T14:00:00-04:00,3600,0,30,157465,358,0.13,0,20,144510,358,0.09
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00-01-EXTERNAL,2025-09-27T14:00:00-04:00,3600,0,0,2081,358,0.01,0,0,0,358,0
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00-00-INTERNAL,2025-09-27T14:00:00-04:00,3600,0,56,319560,358,0.42,0,50,246009,358,0.42
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00-01-INTERNAL,2025-09-27T14:00:00-04:00,3600,0,0,2072,358,0.01,0,0,0,358,0
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01-00-INTERNAL,2025-09-27T14:00:00-04:00,3600,0,178,1089594,357,2.92,0,156,1117217,357,2.77
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01-01-INTERNAL,2025-09-27T14:00:00-04:00,3600,0,0,3672,357,0.03,0,0,0,357,0
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01-00-MANAGEMENT,2025-09-27T14:00:00-04:00,3600,0,0,20977,357,0.02,0,35,32168,357,1.15
