Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'AUPF.CpuUsageAvg.percent','AUPF.CpuUsageMax.percent','AUPF.CpuUsageMin.percent','AUPF.DiskUsageAvg.percent','AUPF.DiskUsageMax.percent','AUPF.DiskUsageMin.percent','AUPF.MemUsageAvg.percent','AUPF.MemUsageMax.percent','AUPF.MemUsageMin.percent','AUPF.MemUsageTot.number','AUPF.DiskUsageTot.number','AUPF.CpuUsageTot.number','AUPF.DiskUsageCnt.number','AUPF.InThruPeak_VM.number','AUPF.OutThruPeak_VM.number'
070,Upstate New York,VCP Edge 1.x,NR,,ESYR,AUPF-UIC-00,2025-09-27T01:00:00-04:00,3600,1.41,1.94,1.13,6.97,7.07,6.87,40.28,40.52,40.03,29001.56,5021.18,1018.9,720,0.25,0.24
070,Upstate New York,VCP Edge 1.x,NR,,ESYR,AUPF-UMC-00,2025-09-27T01:00:00-04:00,3600,2.65,9.73,1.96,2.17,2.18,2.17,17.91,17.98,17.83,6446.54,783.17,955.67,360,2.66,2.67
070,Upstate New York,VCP Edge 1.x,NR,,ESYR,AUPF-UMC-01,2025-09-27T01:00:00-04:00,3600,3.23,12.11,2.42,3.08,3.08,3.08,18.3,18.38,18.21,6587.18,1108.28,1161.41,360,2.69,2.71
070,Upstate New York,VCP Edge 1.x,NR,,ESYR,AUPF-UPC-00,2025-09-27T01:00:00-04:00,3600,3.31,6.98,2.68,2.38,2.4,2.36,53.95,55.54,52.37,38845.3,1711.63,2380.79,720,57.95,57.09
070,Upstate New York,VCP Edge 1.x,NR,,ESYR,AUPF-UPC-01,2025-09-27T01:00:00-04:00,3600,3.31,6.22,2.83,2.34,2.34,2.33,53.93,55.51,52.36,38828.63,1683.07,2386.31,720,93.52,94.07
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00,2025-09-27T01:00:00-04:00,3600,1.4,1.96,1.25,6.91,6.92,6.89,40.62,40.74,40.48,14621.87,2486.89,502.79,360,0.35,0.35
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01,2025-09-27T01:00:00-04:00,3600,3.77,16.28,2.24,1.01,1.01,1,18.3,18.35,18.24,6589.33,362.52,1357.93,360,2.78,2.69
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00,2025-09-27T01:00:00-04:00,3600,3.65,5.05,3.24,2.35,2.36,2.35,55.62,55.63,55.6,20022.2,847.69,1314.11,360,491.83,499.78
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01,2025-09-27T01:00:00-04:00,3600,3.81,6.88,3.33,2.35,2.36,2.35,55.6,55.62,55.58,20016.81,847.79,1371.62,360,698.8,704.46
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00,2025-09-27T01:00:00-04:00,3600,1.44,1.67,1.27,6.87,6.88,6.85,40.77,40.87,40.63,14674.97,2471.41,516.97,360,0.24,0.19
