Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'ACPF.CpuUsageAvg.percent','ACPF.CpuUsageMax.percent','ACPF.CpuUsageMin.percent','ACPF.DiskUsageAvg.percent','ACPF.DiskUsageMax.percent','ACPF.DiskUsageMin.percent','ACPF.MemUsageAvg.percent','ACPF.MemUsageMax.percent','ACPF.MemUsageMin.percent','ACPF.MemUsageTot.number','ACPF.DiskUsageTot.number','ACPF.CpuUsageTot.number','ACPF.DiskUsageCnt.number','ACPF.InThruPeak_VM.number','ACPF.OutThruPeak_VM.number'
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-00,2025-09-27T08:00:00-04:00,3600,7.15,7.54,6.55,2.46,2.47,2.46,41.09,41.12,41.07,14794.07,886.88,2572.88,,1.51,2.1
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CMC-01,2025-09-27T08:00:00-04:00,3600,3.57,16.78,2.36,0.66,0.66,0.65,7.47,7.5,7.45,2688.49,236.05,1284.82,,14.47,23.35
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-00,2025-09-27T08:00:00-04:00,3600,0.98,1.51,0.77,12.87,12.88,12.87,85.16,85.17,85.14,30656.83,4634.59,354.89,,20.02,40.76
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-01,2025-09-27T08:00:00-04:00,3600,7.28,8.01,6.77,2.47,2.47,2.46,41.52,41.55,41.5,14948.8,888.19,2620.09,,2.66,2.65
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CMC-01,2025-09-27T08:00:00-04:00,3600,4.32,11.69,3.11,0.72,0.72,0.71,8.38,8.41,8.35,3016.21,257.61,1552.95,,27.3,35.08
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-00,2025-09-27T08:00:00-04:00,3600,1.34,2.01,0.99,12.87,12.87,12.87,85.41,85.43,85.4,30747.68,4633.02,483.2,,34.35,61.58
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-00,2025-09-27T08:00:00-04:00,3600,6.17,6.78,5.94,2.33,2.33,2.32,40.49,40.51,40.47,14575.89,838.01,2220.45,,0.51,0.5
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CMC-00,2025-09-27T08:00:00-04:00,3600,1.17,3.17,0.94,0.46,0.46,0.46,6.41,6.41,6.4,2306.05,165.64,421.84,,1.44,1.98
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-00,2025-09-27T08:00:00-04:00,3600,0.78,1.13,0.55,12.81,12.82,12.81,84.07,84.08,84.06,30266.11,4612.62,278.55,,0.42,0.45
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-00,2025-09-27T08:00:00-04:00,3600,14.69,31.08,2.95,2.45,2.47,2.43,37.71,38.56,36.85,27148.27,1764.29,10576.95,,127.93,109.95
