Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'ACPF.CpuUsageAvg.percent','ACPF.CpuUsageMax.percent','ACPF.CpuUsageMin.percent','ACPF.DiskUsageAvg.percent','ACPF.DiskUsageMax.percent','ACPF.DiskUsageMin.percent','ACPF.MemUsageAvg.percent','ACPF.MemUsageMax.percent','ACPF.MemUsageMin.percent','ACPF.MemUsageTot.number','ACPF.DiskUsageTot.number','ACPF.CpuUsageTot.number','ACPF.DiskUsageCnt.number','ACPF.InThruPeak_VM.number','ACPF.OutThruPeak_VM.number'
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-00,2025-09-27T12:00:00-04:00,3600,7.31,7.97,6.57,2.46,2.47,2.46,41.15,41.17,41.13,14813.81,886.3,2631.86,,2.64,2.75
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CMC-01,2025-09-27T12:00:00-04:00,3600,3.76,7.94,2.31,0.66,0.67,0.66,7.56,7.58,7.55,2721.27,238.47,1353.52,,17.82,23.4
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-00,2025-09-27T12:00:00-04:00,3600,1.25,1.74,1.06,12.87,12.88,12.87,85.21,85.22,85.2,30674.93,4634.58,451.45,,26.57,70.54
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-01,2025-09-27T12:00:00-04:00,3600,7.44,8.14,7.04,2.47,2.48,2.46,41.59,41.61,41.57,14972.61,888.52,2677.94,,2.62,3.38
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CMC-01,2025-09-27T12:00:00-04:00,3600,4.65,11.93,3.09,0.72,0.73,0.72,8.46,8.49,8.44,3044.75,258.91,1675.04,,26.76,35.4
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-00,2025-09-27T12:00:00-04:00,3600,1.62,2.35,1.15,12.87,12.87,12.87,85.46,85.47,85.45,30765.06,4632.99,584.9,,34.53,76.96
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-00,2025-09-27T12:00:00-04:00,3600,6.17,6.88,5.96,2.33,2.33,2.32,40.55,40.57,40.53,14597.43,838.55,2222.78,,0.52,0.64
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CMC-00,2025-09-27T12:00:00-04:00,3600,1.16,3.17,0.95,0.46,0.46,0.46,6.48,6.49,6.47,2333.44,166.24,419.3,,2.81,2.91
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-00,2025-09-27T12:00:00-04:00,3600,0.77,0.97,0.58,12.81,12.82,12.81,84.11,84.12,84.1,30279.65,4612.89,277.8,,0.44,0.48
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-00,2025-09-27T12:00:00-04:00,3600,22.49,43.09,2.93,2.45,2.47,2.43,37.78,38.62,36.93,27198.86,1764.28,16190.84,,209.19,176.07
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CMC-01,2025-09-27T12:00:00-04:00,3600,8.54,23.22,1.05,1.66,2.05,1.29,17.69,23.87,11.75,12737.57,1190.11,6152.19,,489.09,524.16
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-00,2025-09-27T12:00:00-04:00,3600,13.41,28.35,0.5,9.92,9.94,9.9,78.25,79.94,76.58,56344.38,7141.91,9652.17,,116.32,7136.85
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-02,2025-09-27T12:00:00-04:00,3600,26.4,28.02,24.79,9.93,9.95,9.92,79.86,79.9,79.85,28749.85,3573.94,9502.12,,121.91,7079.91
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-03,2025-09-27T12:00:00-04:00,3600,0.64,1.05,0.54,9.86,9.86,9.85,76.56,76.6,76.53,27558.63,3548.51,229.78,,0.22,0.22
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-00,2025-09-27T12:00:00-04:00,3600,17.31,18.54,16.19,2.47,2.47,2.46,38.81,38.92,38.79,13974.05,888.42,6231.52,,73.42,66.96
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-01,2025-09-27T12:00:00-04:00,3600,3.86,4.35,3.24,2.43,2.44,2.43,36.91,36.93,36.89,13286.53,875.57,1389.8,,0.89,0.68
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CMC-01,2025-09-27T12:00:00-04:00,3600,6.21,19.11,1.05,1.56,1.83,1.31,15.47,19.46,11.62,11137.95,1124.85,4474.94,,199.3,230.53
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-00,2025-09-27T12:00:00-04:00,3600,11.85,12.59,10.87,9.92,9.93,9.92,79.78,79.8,79.77,28721.37,3572.65,4265.4,,55.19,3436.35
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-01,2025-09-27T12:00:00-04:00,3600,0.64,1.07,0.54,9.9,9.91,9.9,76.57,76.59,76.56,27565.78,3565.27,231.24,,0.38,0.43
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-02,2025-09-27T12:00:00-04:00,3600,11.65,12.59,10.54,9.92,9.93,9.92,79.73,79.75,79.72,28703.85,3572.82,4194.08,,59.07,4929.05
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-03,2025-09-27T12:00:00-04:00,3600,0.6,1.03,0.48,9.91,9.92,9.91,76.67,76.69,76.66,27601.1,3568.69,217.43,,0.22,0.23
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-00,2025-09-27T12:00:00-04:00,3600,3.48,4.4,2.96,2.44,2.46,2.42,37.17,37.43,36.91,26765.27,1756.58,2507.09,,1.55,1.33
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CMC-00,2025-09-27T12:00:00-04:00,3600,1.31,3.12,1.11,1.28,1.28,1.28,11.57,11.6,11.56,4166.62,461.1,471.16,,2.39,2.46
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CMC-01,2025-09-27T12:00:00-04:00,3600,2.08,6.8,1.18,1.29,1.29,1.28,12.32,12.36,12.29,4433.93,463.06,750.86,,3.8,4.87
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-00,2025-09-27T12:00:00-04:00,3600,0.76,1.13,0.59,9.92,9.93,9.91,77.44,78.21,76.67,55752.42,7140.44,543.47,,3.16,11.56
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-02,2025-09-27T12:00:00-04:00,3600,0.8,1.19,0.58,9.87,9.87,9.85,77.42,78.25,76.6,55744.53,7101.31,574.01,,2.99,14.57
