Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'ACPF.CpuUsageAvg.percent','ACPF.CpuUsageMax.percent','ACPF.CpuUsageMin.percent','ACPF.DiskUsageAvg.percent','ACPF.DiskUsageMax.percent','ACPF.DiskUsageMin.percent','ACPF.MemUsageAvg.percent','ACPF.MemUsageMax.percent','ACPF.MemUsageMin.percent','ACPF.MemUsageTot.number','ACPF.DiskUsageTot.number','ACPF.CpuUsageTot.number','ACPF.DiskUsageCnt.number','ACPF.InThruPeak_VM.number','ACPF.OutThruPeak_VM.number'
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-00,2025-09-27T19:00:00-04:00,3600,7.43,8.39,6.87,2.46,2.47,2.46,41.23,41.25,41.21,14843.37,886.84,2676.04,,4.29,3.17
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CMC-01,2025-09-27T19:00:00-04:00,3600,3.61,8.53,2.48,0.67,0.68,0.67,7.68,7.69,7.66,2763.52,242.21,1300.19,,20.36,23.4
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-00,2025-09-27T19:00:00-04:00,3600,1.49,2.34,1.24,12.87,12.88,12.87,85.28,85.3,85.27,30702.53,4634.66,536.26,,20.96,103.71
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-01,2025-09-27T19:00:00-04:00,3600,7.41,7.93,7,2.47,2.47,2.46,41.66,41.68,41.64,14998.97,888.18,2665.93,,2.82,3.19
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CMC-01,2025-09-27T19:00:00-04:00,3600,4.33,10.98,3.23,0.73,0.73,0.72,8.55,8.57,8.54,3078.18,261.2,1558.59,,29.52,34.82
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-00,2025-09-27T19:00:00-04:00,3600,1.57,2.33,1.21,12.87,12.88,12.87,85.51,85.53,85.49,30783.48,4633.19,565.12,,32.87,69.04
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-00,2025-09-27T19:00:00-04:00,3600,6.17,6.69,5.91,2.33,2.34,2.32,40.62,40.65,40.6,14624.65,838.89,2220.34,,0.51,0.26
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CMC-00,2025-09-27T19:00:00-04:00,3600,1.17,3.19,0.99,0.46,0.46,0.46,6.55,6.56,6.54,2358.36,166.62,421.79,,1.56,1.48
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-00,2025-09-27T19:00:00-04:00,3600,0.77,0.95,0.58,12.81,12.82,12.81,84.16,84.17,84.15,30296.67,4612.95,278.12,,0.34,0.65
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-00,2025-09-27T19:00:00-04:00,3600,19.88,41.18,2.87,2.46,2.47,2.43,37.86,38.7,37.03,27260.9,1765.51,14316.93,,188.34,167.54
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CMC-01,2025-09-27T19:00:00-04:00,3600,7.91,25.73,1.13,1.7,2.13,1.29,18.24,24.79,11.94,13133.83,1222.76,5692.99,,414.45,507.41
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-00,2025-09-27T19:00:00-04:00,3600,11.22,25.66,0.5,9.92,9.94,9.9,78.31,79.99,76.64,56386.33,7142.3,8074.72,,105.18,6708.24
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-02,2025-09-27T19:00:00-04:00,3600,22.04,25.84,18.58,9.93,9.94,9.92,79.92,79.95,79.91,28771.46,3573.96,7933.55,,105.07,5896.16
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-03,2025-09-27T19:00:00-04:00,3600,0.64,1.05,0.5,9.86,9.86,9.85,76.6,76.64,76.57,27574.12,3548.67,230.79,,0.26,0.35
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-00,2025-09-27T19:00:00-04:00,3600,13.88,15.65,12.45,2.47,2.47,2.46,38.9,38.92,38.88,14004.56,888.93,4998.23,,57.43,51.17
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-01,2025-09-27T19:00:00-04:00,3600,3.88,4.49,3.33,2.43,2.44,2.43,37,37.02,36.98,13319.02,875.98,1398.95,,1.03,0.71
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CMC-01,2025-09-27T19:00:00-04:00,3600,6.62,18.36,1.01,1.58,1.87,1.31,15.87,20.07,11.78,11426.16,1141.41,4767.85,,163.76,185.72
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-00,2025-09-27T19:00:00-04:00,3600,9.71,11.1,7.96,9.92,9.93,9.92,79.83,79.85,79.81,28739.06,3572.65,3494.83,,47.92,4043.3
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-01,2025-09-27T19:00:00-04:00,3600,0.64,0.8,0.53,9.9,9.91,9.9,76.63,76.65,76.62,27587.42,3565.5,230.37,,0.6,0.47
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-02,2025-09-27T19:00:00-04:00,3600,9.34,10.6,7.94,9.93,9.93,9.92,79.79,79.81,79.78,28726.42,3573.04,3360.89,,46,1103.03
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-03,2025-09-27T19:00:00-04:00,3600,0.6,1.04,0.5,9.91,9.92,9.91,76.73,76.75,76.72,27623.89,3568.9,216.53,,0.25,0.35
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-00,2025-09-27T19:00:00-04:00,3600,3.65,4.62,3.01,2.44,2.46,2.43,37.25,37.52,36.99,26822.93,1757.65,2624.46,,4.53,4.55
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CMC-00,2025-09-27T19:00:00-04:00,3600,1.34,3.19,1.08,1.28,1.28,1.28,11.72,11.76,11.71,4219.55,461.08,482.32,,2.9,2.91
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CMC-01,2025-09-27T19:00:00-04:00,3600,2.23,6.67,1.28,1.29,1.29,1.28,12.45,12.5,12.43,4483.05,462.75,802.27,,14.4,19.74
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-00,2025-09-27T19:00:00-04:00,3600,1.05,1.78,0.61,9.92,9.93,9.91,77.52,78.34,76.71,55816.08,7140.76,757.82,,4.4,283.57
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-02,2025-09-27T19:00:00-04:00,3600,1.05,2.25,0.56,9.87,9.87,9.85,77.5,78.36,76.64,55800.16,7101.36,757.6,,4.2,1042.87
