Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'ACPF.CpuUsageAvg.percent','ACPF.CpuUsageMax.percent','ACPF.CpuUsageMin.percent','ACPF.DiskUsageAvg.percent','ACPF.DiskUsageMax.percent','ACPF.DiskUsageMin.percent','ACPF.MemUsageAvg.percent','ACPF.MemUsageMax.percent','ACPF.MemUsageMin.percent','ACPF.MemUsageTot.number','ACPF.DiskUsageTot.number','ACPF.CpuUsageTot.number','ACPF.DiskUsageCnt.number','ACPF.InThruPeak_VM.number','ACPF.OutThruPeak_VM.number'
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,ACPF-CIC-00,2025-09-27T06:00:00-04:00,3600,7.05,7.45,6.39,2.46,2.47,2.46,41.05,41.08,41.02,14779.43,886.78,2538.4,,1.29,1.54
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,ACPF-CMC-01,2025-09-27T06:00:00-04:00,3600,3.32,11.6,2.29,0.66,0.66,0.65,7.38,7.4,7.36,2657.95,236.12,1196.47,,12.34,23.46
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,ACPF-CPC-00,2025-09-27T06:00:00-04:00,3600,0.86,1.38,0.74,12.88,12.88,12.87,85.13,85.15,85.12,30647.34,4635.64,309.7,,19.95,29.62
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-01,2025-09-27T06:00:00-04:00,3600,7.18,7.83,6.77,2.47,2.47,2.46,41.48,41.51,41.46,14934.75,888.22,2584.46,,2.31,2.3
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CMC-01,2025-09-27T06:00:00-04:00,3600,4.13,17.17,3.11,0.72,0.72,0.71,8.23,8.3,8.19,2963.31,257.78,1489.42,,25.66,34.87
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-00,2025-09-27T06:00:00-04:00,3600,1.22,2.11,0.97,12.87,12.87,12.87,85.38,85.45,85.37,30737.38,4633.03,438.87,,32.25,35.6
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-00,2025-09-27T06:00:00-04:00,3600,9.21,18.08,2.92,2.45,2.47,2.43,37.67,38.52,36.82,27119.51,1763.87,6634.17,,73.88,72.65
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CMC-01,2025-09-27T06:00:00-04:00,3600,5.76,23.62,1.15,1.61,1.95,1.29,16.72,22.12,11.57,12037.46,1157.3,4148.72,,158.16,168.46
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-00,2025-09-27T06:00:00-04:00,3600,4.78,10.67,0.49,9.92,9.94,9.9,78.19,79.86,76.51,56295.02,7141.7,3441.26,,52.23,1224.26
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-02,2025-09-27T06:00:00-04:00,3600,8.73,10.2,7.17,9.93,9.93,9.92,79.79,79.81,79.77,28724.33,3573.95,3143.26,,55.9,3616.39
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-03,2025-09-27T06:00:00-04:00,3600,0.64,1.02,0.54,9.86,9.86,9.85,76.51,76.55,76.47,27543.96,3548.34,228.97,,0.37,0.47
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-00,2025-09-27T06:00:00-04:00,3600,7.68,8.78,6.94,2.47,2.47,2.46,38.72,38.74,38.69,13936.94,888.25,2764.6,,24.53,27.34
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-01,2025-09-27T06:00:00-04:00,3600,3.85,4.48,3.24,2.43,2.44,2.43,36.8,36.81,36.78,13246.04,875.08,1386.16,,0.88,0.65
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CMC-01,2025-09-27T06:00:00-04:00,3600,4.47,15.27,1.03,1.53,1.77,1.31,14.78,18.26,11.45,10640.32,1103.29,3221.01,,66.39,78.53
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-00,2025-09-27T06:00:00-04:00,3600,5.25,6.35,3.6,9.92,9.93,9.92,79.72,79.73,79.71,28697.77,3572.47,1888.16,,30.69,457.7
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-01,2025-09-27T06:00:00-04:00,3600,0.64,1.04,0.52,9.9,9.91,9.9,76.52,76.54,76.5,27547.29,3565.5,229.76,,0.48,0.39
