Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'DU.DL_GTP_Data_Volume_RN_MB','DU.ENDC.Sessions.RN','DU.Intra.CU.HO.Attempts.number','DU.Max.ENDC.Sessions.RN.number','DU.Intra_CU_HO_Attempts_RN','DU.Intra_CU_HO_Success_RN','DU.Intra_CU_HO_Success_Rate_RN_pct','DU.SgNB_Modification_Attempts_RN','DU.SgNB_Modification_Success_RN','DU.SgNB_Modification_Success_Rate_RN_pct','DU.UL_GTP_Data_Volume_RN_MB','DU.Attach_Success_rate_pct_RN','DU.Attach_Success_RN_Num','DU.Attach_Success_RN_Den','DU.Drop_rate_pct_RN','DU.Drop_RN_Num','DU.Drop_RN_Den','DU.DL_Tput_RN_Mbps','DU.UL_Tput_RN_Mbps','DU.UL_TTI_Util_Rate_pct_RN','DU.DL_TTI_Util_Rate_pct_RN','DU.DL_HARQ_Residual_BLER_pct_RN','DU.UL_HARQ_Residual_BLER_pct_RN','DU.Cell_Availability_RN'
Global,Florida,VCP Far Edge,NR,,5GNB_NOJACKSONVILLE_VZ_STORE,14312530000,2025-09-27T06:00:00-04:00,3600,144.28,61,,14,0,0,NaN,53,53,100,26.46,100,12,12,0,0,12,82.93,21.4,0.76,0.26,0.24,0.29,100
Global,Florida,VCP Far Edge,NR,,5GNB_ORANGEPARK_VZ_STORE,14312550000,2025-09-27T06:00:00-04:00,3600,29.14,20,,6,0,0,NaN,23,23,100,7.2,100,65,65,13.11,8,61,28.94,19.42,0.23,0.15,19.33,0.74,100
Global,Florida,VCP Far Edge,NR,,5GNB_STJOHNJAX_VZ_STORE,14312570000,2025-09-27T06:00:00-04:00,3600,42.98,5,,3,0,0,NaN,219,219,100,7.18,99.63,272,273,1.47,4,272,19.68,21.38,0.22,0.33,3.48,0.04,100
Global,Florida,VCP Far Edge,NR,,5GNB_ST_JOHNS_TOWN_CTR_APPLE,14310760000,2025-09-27T06:00:00-04:00,3600,0,0,,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100
Global,Florida,VCP Far Edge,NR,,5GNB_TALLAHASSEE_VZ_STORE,14312590000,2025-09-27T06:00:00-04:00,3600,123.12,33,,10,0,0,NaN,744,744,100,24.86,100,1403,1403,1.22,17,1388,40.88,4.27,0.69,0.35,11.93,0.16,100
Global,*,VCP Far Edge,NR,,*,000000*000*,,3600,339.52,119,,14,0,0,NaN,1039,1039,100,65.71,99.94,1752,1753,1.67,29,1733,42.62,8.6,0.38,0.22,6.8,0.27,100
