Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'Ericsson5GCarrier.pmEndcSetupUeAtt','Ericsson5GCarrier.EBSN_NSA_FWA_DL_UE_MAC_Throughput_Mbps','Ericsson5GCarrier.EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB','Ericsson5GCarrier.EBSN_ENDC_Peak_UE_FWA_Spid125','Ericsson5GCarrier.EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB_pct_of_Total','Ericsson5GCarrier.5GNR_ENDC_Drop_pct','Ericsson5GCarrier.5GNR_ENDC_Drop_Num','Ericsson5GCarrier.5GNR_ENDC_Drop_Den','Ericsson5GCarrier.5GNR_Cell_Availability_pct','Ericsson5GCarrier.5GNR_RACH_Msg3_Failure_pct','Ericsson5GCarrier.5GNR_RACH_Msg3_Failure_pct_Num','Ericsson5GCarrier.5GNR_RACH_Msg3_Failure_pct_Den','Ericsson5GCarrier.5GNR_DL_MAC_Volume_MB'
143,Florida,VCP Far Edge,NR,,,1437221_0001_0001_10,2025-09-27T03:00:00-04:00,3600,412,80.99,11944.92,16,69.7,3,12,400,100,40.04,888,2218,19226.37
143,Florida,VCP Far Edge,NR,,,1437221_0001_0001_11,2025-09-27T03:00:00-04:00,3600,244,78.98,5250.38,10,82.72,0,0,267,100,21.42,115,537,5293.88
143,Florida,VCP Far Edge,NR,,,1437221_0001_0002_10,2025-09-27T03:00:00-04:00,3600,326,186,284.56,7,4.37,11.31,38,336,100,19.25,510,2649,6981.77
143,Florida,VCP Far Edge,NR,,,1437221_0001_0002_11,2025-09-27T03:00:00-04:00,3600,306,141.52,37.26,7,9.66,0.35,1,284,100,18.81,95,505,436.87
143,Florida,VCP Far Edge,NR,,,1437221_0001_0003_10,2025-09-27T03:00:00-04:00,3600,276,362.76,211.48,5,15.59,0.38,1,260,100,13.65,244,1787,1507.82
143,Florida,VCP Far Edge,NR,,,1437221_0001_0003_11,2025-09-27T03:00:00-04:00,3600,79,161.35,18.74,4,5.7,0,0,67,100,24.24,56,231,230.19
143,Florida,VCP Far Edge,NR,,,1439221_0001_0001_04,2025-09-27T03:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1439221_0001_0001_08,2025-09-27T03:00:00-04:00,3600,1,NaN,0,0,0,0,0,2,100,14.23,68,478,56.74
143,Florida,VCP Far Edge,NR,,,1439221_0001_0002_04,2025-09-27T03:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1439221_0001_0002_08,2025-09-27T03:00:00-04:00,3600,2,NaN,0,0,0,0,0,3,100,13.74,68,495,325.38
143,Florida,VCP Far Edge,NR,,,1439221_0001_0003_04,2025-09-27T03:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1439221_0001_0003_08,2025-09-27T03:00:00-04:00,3600,2,NaN,0,0,0,0,0,2,100,32.54,68,209,21.94
143,Florida,VCP Far Edge,NR,,,1437028_0001_0001_08,2025-09-27T03:00:00-04:00,3600,63,1.47,0.01,1,0,0,0,59,100,29.38,218,742,312.75
143,Florida,VCP Far Edge,NR,,,1437028_0001_0001_10,2025-09-27T03:00:00-04:00,3600,217,382.43,2407.37,7,61.44,0.9,2,221,100,52.19,620,1188,4019.01
143,Florida,VCP Far Edge,NR,,,1437028_0001_0001_11,2025-09-27T03:00:00-04:00,3600,10,208.69,508.9,2,92.32,8.33,1,12,100,70.08,89,127,694.23
143,Florida,VCP Far Edge,NR,,,1437028_0001_0002_08,2025-09-27T03:00:00-04:00,3600,160,109.27,1616.53,3,62.02,2.68,4,149,100,25.04,305,1218,1569.31
143,Florida,VCP Far Edge,NR,,,1437028_0001_0002_10,2025-09-27T03:00:00-04:00,3600,141,183.44,363.26,5,17.36,5.3,7,132,100,53.46,611,1143,3393.12
143,Florida,VCP Far Edge,NR,,,1437028_0001_0002_11,2025-09-27T03:00:00-04:00,3600,17,307.91,3288.42,1,99.27,0,0,9,100,69.57,128,184,3330.66
143,Florida,VCP Far Edge,NR,,,1437028_0001_0003_08,2025-09-27T03:00:00-04:00,3600,41,NaN,0,0,0,0,0,43,100,30.87,339,1098,401.74
143,Florida,VCP Far Edge,NR,,,1437028_0001_0003_10,2025-09-27T03:00:00-04:00,3600,366,66.3,5781.75,16,83.34,1.32,5,379,100,47.48,1129,2378,7079.29
143,Florida,VCP Far Edge,NR,,,1437028_0001_0003_11,2025-09-27T03:00:00-04:00,3600,159,118.3,235.07,8,56.47,0,0,148,100,46.59,212,455,748.35
143,Florida,VCP Far Edge,NR,,,1439028_0001_0001_01,2025-09-27T03:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1439028_0001_0002_01,2025-09-27T03:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1439028_0001_0003_01,2025-09-27T03:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1437396_0001_0001_10,2025-09-27T03:00:00-04:00,3600,471,164.01,500.21,6,6.91,0.83,4,480,100,32.6,1007,3089,7804.12
143,Florida,VCP Far Edge,NR,,,1437396_0001_0001_11,2025-09-27T03:00:00-04:00,3600,177,119.37,2102.19,8,78.71,0,0,170,100,40.46,210,519,5419.05
143,Florida,VCP Far Edge,NR,,,1437396_0001_0002_10,2025-09-27T03:00:00-04:00,3600,333,174.37,8638.16,12,73.04,0.96,3,312,100,47.52,815,1715,13926.85
143,Florida,VCP Far Edge,NR,,,1437396_0001_0002_11,2025-09-27T03:00:00-04:00,3600,98,54.08,4.59,3,8.83,1.85,2,108,100,43.64,103,236,1860.49
143,Florida,VCP Far Edge,NR,,,1437396_0001_0003_10,2025-09-27T03:00:00-04:00,3600,330,423.18,4980.99,9,39.21,2.47,8,324,100,33.19,613,1847,17170.44
143,Florida,VCP Far Edge,NR,,,1437396_0001_0003_11,2025-09-27T03:00:00-04:00,3600,217,149.13,274.9,6,67.27,0,0,209,100,18.87,60,318,807.88
143,Florida,VCP Far Edge,NR,,,1439396_0001_0001_08,2025-09-27T03:00:00-04:00,3600,2,19.85,1.17,1,4.47,0,0,2,100,45.08,55,122,36.68
143,Florida,VCP Far Edge,NR,,,1439396_0001_0002_08,2025-09-27T03:00:00-04:00,3600,8,NaN,0,0,0,0,0,6,100,33.33,90,270,124.69
143,Florida,VCP Far Edge,NR,,,1439396_0001_0003_08,2025-09-27T03:00:00-04:00,3600,5,NaN,0,0,0,0,0,4,100,22.56,44,195,67.04
143,Florida,VCP Far Edge,NR,,,1437648_0001_0001_04,2025-09-27T03:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1437648_0001_0001_08,2025-09-27T03:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1437648_0001_0001_10,2025-09-27T03:00:00-04:00,3600,138,52.98,1.83,2,3.39,0.68,1,148,100,68.89,403,585,79.77
143,Florida,VCP Far Edge,NR,,,1437648_0001_0001_11,2025-09-27T03:00:00-04:00,3600,80,164.79,53.67,5,35.64,0,0,82,100,29.75,36,121,145.9
143,Florida,VCP Far Edge,NR,,,1437648_0001_0002_04,2025-09-27T03:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1437648_0001_0002_08,2025-09-27T03:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1437648_0001_0002_10,2025-09-27T03:00:00-04:00,3600,180,142.63,5.4,4,0.71,1.11,2,180,100,32.12,115,358,854.86
143,Florida,VCP Far Edge,NR,,,1437648_0001_0002_11,2025-09-27T03:00:00-04:00,3600,0,80.66,690.56,4,99.96,0,0,3,100,94.29,33,35,651.64
143,Florida,VCP Far Edge,NR,,,1437648_0001_0003_04,2025-09-27T03:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1437648_0001_0003_08,2025-09-27T03:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1437648_0001_0003_10,2025-09-27T03:00:00-04:00,3600,369,318.29,3486.66,11,44.83,2.22,8,360,100,43.72,1104,2525,8285.82
143,Florida,VCP Far Edge,NR,,,1437648_0001_0003_11,2025-09-27T03:00:00-04:00,3600,123,166.38,1772.76,10,89.97,0.81,1,124,100,33.8,97,287,1728.17
143,Florida,VCP Far Edge,NR,,,1437648_0001_0004_04,2025-09-27T03:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1437648_0001_0004_08,2025-09-27T03:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1437648_0001_0004_10,2025-09-27T03:00:00-04:00,3600,499,76.44,12242.48,20,59.18,1.32,7,531,100,25.16,467,1856,23188.46
143,Florida,VCP Far Edge,NR,,,1437648_0001_0004_11,2025-09-27T03:00:00-04:00,3600,757,81.48,7332.4,20,98.61,0.4,3,748,100,11.1,103,928,5353.15
143,Florida,VCP Far Edge,NR,,,1437657_0001_0001_10,2025-09-27T03:00:00-04:00,3600,1162,93.65,13688.72,29,33.26,1.82,21,1154,100,29.58,1798,6078,40219.47
143,Florida,VCP Far Edge,NR,,,1437657_0001_0001_11,2025-09-27T03:00:00-04:00,3600,468,143.26,3959.88,17,64.73,0.65,3,462,100,35.49,456,1285,7437.98
143,Florida,VCP Far Edge,NR,,,1437657_0001_0002_10,2025-09-27T03:00:00-04:00,3600,1528,145.83,16767.85,40,57.12,1.67,26,1556,100,36.8,2069,5622,29037.84
143,Florida,VCP Far Edge,NR,,,1437657_0001_0002_11,2025-09-27T03:00:00-04:00,3600,544,134.55,3090.19,18,80.4,0.38,2,531,100,30.45,331,1087,4384.78
