DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DUNAME,DU,SECTOR,CARRIER,5GNR_ENDC_Drop%,5GNR_ENDC_Drop_%_num,5GNR_ENDC_Drop_%_den,S5NR_Cell_Availability_%,ErabAddAtt_per_GNB,ErabAddSucc_per_GNB,S5NR_DLMACLayerDataVolume_MB,S5NR_DLPRBUtilization_%,S5NR_DLUserPerceivedTput_Mbps,S5NR_PDCCH_SlotRationBlocking_DL_%,S5NR_PDCCH_SlotRationBlocking_Tot_%,S5NR_PDCCH_SlotRationBlocking_UL_%,S5NR_PUCCH_BLER_%,S5NR_PUCCHAvgSINR_dB,S5NR_PUSCHAvgSINR_dB,S5NR_TotalDLRLCLayerDataVolume_MB,S5NR_TotalERABSetupFailureRate_%,S5NR_TotalULRLCLayerDataVolume_MB,S5NR_ULMACLayerDataVolume_MB,S5NR_ULPRBUtilization_%,S5NR_ULUserPerceivedTput_Mbps,S5NC_DRBDrop_%_SA,S5NC_NRDCAdd_MN_Succ_%_SA,S5NC_NGSetupFailure_%_SA,S5NC_RRCSetupFailure_%_SA,S5NC_EPSFB_IRAT_HO_PrepFailure_%_SA,S5NC_EmergFB_IRAT_HO_Failure_%_SA,S5NC_EPSFB_IRAT_HO_Failure_%_SA,RssiPathAvg_Path0,RssiPathAvg_Path1,RssiPathAvg_Path2,RssiPathAvg_Path3,RssiPathAvg,S5NR_PDCCH_Blocking_Tot_%,S5NC_MaxUENo_SPID125,S5ND_TotalMACDataVolumeDL_MB_SPID125,S5ND_DLUeThru_Mbps_SPID125,S5NC_ERAB_Drop_Rate_FWA_%_num,S5NC_ERAB_Drop_Rate_FWA_%,S5NC_ERABSetupFailureRate%_QCI132,S5NR_TotalERABSetupFailureRate_%_num,S5NR_TotalERABSetupFailureRate_%_den,S5NC_DRBDrop_num_SA,S5NC_DRBDrop_den_SA,S5NC_DRBSetupFail_%_SA,S5NC_DRBSetupFail_num_SA,S5NC_DRBSetupFail_den_SA,S5NR_IntragNBHOFailRate_%,S5NR_IntragNBHOFailRate_den,S5NR_IntragNBHOFailRate_num,S5NR_IntergNBHOFailRate_%,S5NR_IntergNBHOFailRate_den,S5NR_IntergNBHOFailRate_num,S5NR_AvgRRCconnectedUsersPerDU_PerCell,Sum_DLRLCDataVolume_MB
09/27/2025,18,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,400_277_HD,3265,64,11,0,0,248,100,55,55,270.83,0.31,232.5,0.09,0.15,0.81,1.21,8.84,13.17,111.94,0,7.9,12.65,0.49,1.4,0,NaN,0,0,0,NaN,0,-87.61,-87.86,-86.95,-87.7,-87.01,0.18,0,0,NaN,0,NaN,NaN,0,55,0,32,0,0,35,0,219,0,NaN,0,0,0.22,130.91
09/27/2025,18,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,400_277_HD,3265,65,10,1.44,39,2707,100,1545,1541,11535.8,10.07,225.55,0.91,1.35,1.9,1.34,8.14,8.49,11645.31,0.26,415.57,579.52,21.4,0.66,0.97,NaN,0,0.52,0,NaN,0,-88.75,-89.15,-89.17,-89.32,-89.2,0.88,4,4444.31,409.97,0,0,0,4,1545,9,932,0,0,441,0.79,1138,9,1.73,405,7,9.83,12057.13
09/27/2025,18,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,400_277_HD,3265,65,11,0.3,3,990,100,599,598,2083.31,2.91,140.59,0.57,0.61,0.69,2.96,8.1,13.66,1134.9,0.17,181.14,228.42,4.16,1.57,2.33,NaN,0,2.5,NaN,NaN,NaN,-92.26,-92.57,-92.5,-92.63,-92.59,0.64,2,709.41,0.82,0,0,0,1,599,1,43,0,0,44,0.26,765,2,0,56,0,2.24,1139.83
09/27/2025,18,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,400_277_HD,3265,66,10,1.22,19,1560,100,512,512,6666.06,3.58,220.31,2.09,1.35,0.31,1.05,8.22,10.76,2676.31,0,262.58,782.41,16.46,5.24,0.46,NaN,0,0.26,0,NaN,0,-73.48,-73.67,-73.86,-73.78,-74.22,1.01,1,10.33,267.03,0,NaN,NaN,0,512,4,876,0.13,1,779,0.09,1103,1,NaN,0,0,3.83,6921.6
09/27/2025,18,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,400_277_HD,3265,66,11,0,0,246,100,119,119,1582.3,1.1,170.08,0.19,0.22,0.3,0.61,8.69,12.94,478.71,0,74.84,136.28,2.44,12.22,0,NaN,0,0,NaN,NaN,NaN,-84.62,-84.83,-84.73,-84.93,-85.49,0.23,1,20.14,240.26,0,NaN,NaN,0,119,0,181,0,0,196,0,172,0,NaN,0,0,1.11,883.37
09/27/2025,18,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,62_356,2245,196,7,0.36,3,835,100,746,746,666.05,7.82,12.91,3.02,2.5,0.7,2.8,8.88,14.14,400.62,0,6.01,37.82,0.56,1.77,0,NaN,0,0,NaN,NaN,NaN,-101.13,-101.18,-100.81,-100.96,-101.02,2.51,0,0,NaN,0,NaN,NaN,0,746,0,183,0,0,177,0,163,0,0,260,0,1.81,654.45
09/27/2025,18,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,62_356,2245,197,7,3.96,20,505,100,270,268,1451.81,20.56,8.22,4.38,3.73,1.31,2.12,7.96,14.91,134.55,0.74,19.52,126.55,1.36,8.95,0.79,NaN,0,0.5,0,NaN,0,-100.58,-100.42,-100.97,-100.92,-100.72,3.69,0,0,NaN,0,NaN,NaN,2,270,4,504,0,0,527,0.37,272,1,0,1,0,0.97,1431.52
09/27/2025,18,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,62_356,2245,198,7,4.03,104,2583,100,1601,1601,3409.55,44.57,6.5,20.47,16.12,8.72,5.7,8.3,14.09,2196.23,0,142.86,474.59,6.52,3.91,0.31,NaN,0.16,2.36,0,NaN,0,-98.02,-98.12,-97.7,-98.02,-97.96,16.99,0,0,NaN,0,NaN,NaN,0,1601,9,2931,0,0,3126,0,852,0,0,75,0,8.08,3344.92
09/27/2025,18,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,62_356,2245,199,7,0.11,2,1767,100,1578,1578,3718.36,33.12,12.54,9.32,7.12,3.55,0.78,8.32,14.41,2060.05,0,73.76,374.79,5.09,6.49,0,NaN,0,0.1,0,NaN,0,-98.68,-98.63,-98.8,-99.03,-98.79,7.18,1,0.11,NaN,0,NaN,NaN,0,1578,0,1914,0,0,1980,0,224,0,0.35,573,2,7.41,3655.12
09/27/2025,18,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,78_WALDEN,2170,112,7,1.24,9,726,100,212,212,2459.82,25.16,19.11,4.9,4.11,1.29,1.86,8.7,12.77,2176.35,0,8.33,94.06,1.68,2.87,0.19,NaN,0,0.25,0,NaN,0,-99.44,-99.73,-99.63,-99.94,-99.69,4.15,3,1873.82,20.05,0,0,0,0,212,2,1027,0,0,1171,0,458,0,0,3,0,2.03,2782.35
09/27/2025,18,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,78_WALDEN,2170,113,7,0.93,22,2355,100,1538,1538,6077.48,58.79,11.79,19.42,15.93,9.51,2.42,7.97,11.34,5298.57,0,47.04,502.92,9.83,4.01,0.12,NaN,0,0.31,0,NaN,0,-97.22,-97.34,-97.23,-97.29,-97.27,15.65,5,3289.4,14.79,1,0.56,0,0,1538,4,3329,0.1,4,4041,0.13,744,1,0,363,0,8.33,7636.36
09/27/2025,18,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,78_WALDEN,2170,114,7,0.99,5,507,100,479,479,321.39,5.67,9.87,2.94,2.42,0.67,10.42,8.6,12.22,193.36,0,1.46,39.89,0.67,2.58,0,NaN,0,0.14,0,NaN,0,-101.46,-101.64,-100.3,-100.56,-100.99,2.43,0,0,NaN,0,NaN,NaN,0,479,0,699,0,0,737,0,48,0,0,233,0,0.68,331.38
09/27/2025,18,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,78_WALDEN,2170,115,7,4.88,233,4776,100,2839,2837,4048.28,46.6,7.5,19.34,15.4,9.56,6.53,8.48,11.58,2723.71,0.07,49.38,514.8,11,3.23,0.27,NaN,0,0.53,0,NaN,0,-96.83,-97.5,-96.81,-97.62,-97.19,15.35,3,89.39,5.52,0,NaN,0,2,2839,15,5631,0.1,6,6225,0.1,1922,2,0,208,0,11.32,5784.74
09/27/2025,18,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,78_WALDEN,3170,112,10,2.06,62,3014,100,1109,1108,39006.5,69.25,46.95,2.34,3.48,7.14,1.83,7.54,14.42,33357.42,0.09,2195.19,2967.25,40.72,2.39,0.38,NaN,0,0.69,0,NaN,0,-87.15,-87.45,-87.36,-87.48,-87.49,2.1,17,28849.77,45.67,50,6.54,0,1,1109,3,796,0,0,601,0.23,1740,4,0,11,0,16.36,41401.29
09/27/2025,18,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,78_WALDEN,3170,112,11,8.39,100,1192,100,568,568,4079.15,3.7,185.3,0.27,0.31,0.4,1.34,8.21,19.84,1073.09,0,144.64,208.74,3.2,1.96,0,NaN,0,0,NaN,NaN,NaN,-91.3,-91.58,-91.38,-91.56,-91.43,0.3,6,1334.25,262.33,99,47.6,0,0,568,0,99,0,0,110,0.13,777,1,0,6,0,3.71,1868.36
09/27/2025,18,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,78_WALDEN,3170,113,10,0.84,31,3671,100,1963,1962,63381.16,37.69,183.73,0.07,0.58,1.36,1.2,7.71,13.93,59646.03,0.05,2645.89,4339.68,48.27,2.58,0.14,NaN,0,0.45,3.7,NaN,3.7,-82.31,-81.93,-82.07,-82.03,-82.39,0.23,25,46259.11,262.72,10,1.4,0,1,1963,4,2839,0.05,1,2102,0.13,1521,2,0,371,0,32.75,62730.16
09/27/2025,18,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,78_WALDEN,3170,113,11,1.18,22,1869,100,1373,1373,41863.93,25.95,290.85,0.9,0.98,1.12,0.83,7.77,18.53,40215.12,0,2821.85,3397.37,33.29,8.9,0,NaN,0,0,0,NaN,0,-87.54,-87.44,-87.78,-87.66,-87.79,0.54,10,36513.72,344.2,15,6.52,0,0,1373,0,254,0,0,324,0,917,0,0,55,0,12.02,40737.83
09/27/2025,18,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,78_WALDEN,3170,114,10,2.06,2,97,100,79,79,275.04,0.24,303.97,0.09,0.09,0.07,0.77,8.23,11.15,218.77,0,44.08,51.95,0.78,7.51,0,NaN,0,0,NaN,NaN,NaN,-74.86,-75.03,-75.01,-75.83,-75.68,0.09,2,197.76,328.83,0,0,0,0,79,0,7,0,0,1,0,31,0,0,10,0,0.67,281.73
09/27/2025,18,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,78_WALDEN,3170,114,11,0,0,21,100,10,10,30.14,0.05,37.45,0.05,0.06,1.3,0.58,9.64,18.87,2.4,0,0.31,0.66,0.01,1.15,0,NaN,0,0,NaN,NaN,NaN,-87.58,-87.39,-87.12,-87.92,-87.86,0.07,0,0,NaN,0,NaN,NaN,0,10,0,7,0,0,8,0,13,0,0,4,0,0.01,2.66
09/27/2025,18,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,78_WALDEN,3268,115,10,1.43,45,3153,100,1788,1787,61163.65,32.02,245.18,0.27,1.23,2.57,0.57,7.69,11.32,60644.97,0.06,1522.36,2080.28,91.96,0.34,0.23,NaN,0,0.25,0,NaN,0,-89.6,-90.03,-89.59,-89.89,-89.46,0.47,24,50557.29,292.09,1,0.11,0,1,1788,5,2209,0,0,1664,0.09,1064,1,1.01,198,2,26.87,62243.18
09/27/2025,18,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,78_WALDEN,3268,115,11,0.07,1,1511,100,1014,1014,10597.97,8.98,225.65,0.45,0.5,0.59,0.74,8.29,16.3,7359.54,0,446.44,724.73,12.07,5.11,0.5,NaN,0,0,0,NaN,0,-93.59,-93.88,-93.41,-93.2,-92.81,0.38,5,5762.24,341.96,0,0,0,0,1014,1,202,0,0,248,0.12,853,1,0,36,0,7.95,7764.9
09/27/2025,18,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,90_219,2090,46,7,1.01,11,1084,100,591,591,483.79,8.76,3.52,26.72,24.68,22.17,10.02,8.83,12.89,353.23,0,25.3,142.6,2.7,0.86,1.11,NaN,0,0.45,0,NaN,0,-91.65,-91.41,-91.34,-90.88,-91.32,23.8,0,0,NaN,0,NaN,NaN,0,591,19,1719,0.23,5,2173,0,337,0,0,8,0,2.24,903.45
09/27/2025,18,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,90_219,2090,47,7,7.59,147,1936,100,1212,1212,998.09,13.84,1.52,40.61,44.69,49.13,10.36,8.43,15.11,519.14,0,90.69,261.11,4.11,0.49,1.71,NaN,0,0.49,0,NaN,0,-84.76,-83.22,-84.83,-83.94,-84.19,40.77,1,1.24,0.93,0,0,NaN,0,1212,47,2746,0.53,18,3408,0,502,0,0,52,0,4.01,1518.94
09/27/2025,18,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,90_219,2090,48,7,7.89,3,38,100,10,10,6.23,0.58,1.04,5.49,5.04,2.34,32.63,7.34,11.16,1.09,0,0.15,1.61,0.13,0.32,6,NaN,0,1.04,NaN,NaN,NaN,-92.39,-93.94,-91.47,-92.96,-92.69,5.95,0,0,NaN,0,NaN,NaN,0,10,3,50,3.33,3,90,0,14,0,0,2,0,0.02,6.24
09/27/2025,18,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,90_219,3090,46,10,1.51,60,3979,100,1944,1944,16460.71,12.26,172.76,2.26,1.73,1.03,3.25,8.28,9.6,15100.74,0,452.38,956.3,41.44,0.82,0.86,NaN,0,0.51,0,NaN,0,-88.33,-88.34,-88.32,-88.34,-88.29,0.77,3,44,92.35,0,0,0,0,1944,18,2081,0.12,2,1614,0.42,2362,10,0,56,0,14.67,17735.64
09/27/2025,18,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,90_219,3090,46,11,0.49,3,615,100,291,291,2494.41,3.43,184.69,0.65,0.65,0.65,2.37,9.1,14.88,520.48,0,73.05,122.07,2.53,3.01,1.44,NaN,0,0,0,NaN,0,-92.27,-92.36,-92.27,-92.34,-92.3,0.67,1,0.02,NaN,0,0,0,0,291,4,278,0,0,369,0,440,0,0,2,0,1.28,685.99
09/27/2025,18,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,90_219,3090,47,10,2.92,157,5371,100,2406,2404,27859.02,19.73,147.71,2.17,3.84,6.5,2.45,7.67,8.7,16766.93,0.08,731.76,1471.33,43.6,1.09,1.04,NaN,0,0.31,0,NaN,0,-75.36,-74.55,-74.72,-74.38,-74.92,2.01,1,4140.69,391.94,0,NaN,NaN,2,2406,32,3079,0,0,2366,0.26,2688,7,0.43,461,2,18.16,29358.14
09/27/2025,18,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,90_219,3090,47,11,2.36,28,1186,100,802,800,6858.04,9.82,101.06,1.27,1.48,1.99,1.2,8.53,13.19,3731.67,0.25,166.64,282.51,8.38,2.9,0.46,NaN,0,0.2,0,NaN,0,-83.14,-82.47,-82.69,-82.48,-83.04,1.5,0,0,NaN,0,NaN,NaN,2,802,2,432,0,0,526,0.63,790,5,0,35,0,2.9,4656.1
09/27/2025,18,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,90_219,3090,48,10,1.35,114,8469,100,4318,4306,24721.22,23.44,108.51,0.96,6.65,14.41,4.9,6.84,9.81,21479.35,0.28,909.61,1601.82,55.02,0.59,1.13,100,0,0.72,0,NaN,0,-76.11,-75.76,-75.62,-75.81,-75.2,3.43,4,1502.15,138.95,1,1.15,0,12,4318,34,3000,0.09,2,2299,0.32,3408,11,0.87,1377,12,31.93,23901.55
09/27/2025,18,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,90_219,3090,48,11,1.29,20,1547,100,1112,1109,5915.94,7.68,197.38,1.01,1.37,1.91,1.81,8.03,11.37,6500.14,0.27,363.51,475.99,16.81,2.13,3.7,100,0,0.24,0,NaN,0,-84.34,-84.27,-84.08,-84.51,-83.84,1.06,2,1388.34,220.05,0,0,0,3,1112,11,297,0.22,1,447,1.06,1042,11,0,29,0,4.49,6932.72
09/27/2025,18,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,ALLENTOWN,3340,109,10,0.5,22,4380,100,3576,3575,42951.76,19.48,295.35,3,2.04,0.34,0.23,7.76,20.78,39695.37,0.03,1857.9,2631.99,13.99,3.13,0,100,0,0.44,0,NaN,0,-86.69,-86.86,-86.22,-86.63,-86.45,0.84,33,30110.93,416.86,2,0.14,0,1,3576,0,272,0,0,238,0.3,669,2,0.34,1160,4,34.26,43536.29
09/27/2025,18,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,ALLENTOWN,3340,109,11,0.43,4,925,100,716,716,9319.56,9.05,165.04,0.23,0.29,0.41,0.18,7.89,20.59,8968.17,0,290.92,416.84,3.36,3.09,0,100,0,0,NaN,NaN,NaN,-91.27,-91.4,-91.13,-91.36,-91.29,0.23,10,6597.83,147.14,0,0,0,0,716,0,144,0,0,147,0,460,0,0,77,0,5.91,9168.47
09/27/2025,18,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,ALLENTOWN,3340,110,10,0.69,14,2039,100,1300,1300,36874.58,17.04,337.29,3.44,2.36,0.08,0.28,7.79,21.06,34247.66,0,973.57,1384.14,6.46,2.92,1.12,100,0,0,NaN,NaN,NaN,-88.18,-88.23,-88.34,-88.27,-88.2,1.24,16,26776.87,398.08,0,0,0,0,1300,1,89,0,0,87,0.28,707,2,0,160,0,16.09,38689.93
09/27/2025,18,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,ALLENTOWN,3340,110,11,0.78,3,383,100,301,301,6518.45,6.31,266.31,1.39,1.34,1.2,0.47,7.76,21.5,2715.04,0,138.16,260.48,1.62,5.15,0,100,0,0,NaN,NaN,NaN,-92.22,-92.32,-92.41,-92.34,-92.39,1.48,2,3222.02,327.87,0,0,0,0,301,0,2,0,0,4,0.49,203,1,0,12,0,1.86,4718.43
09/27/2025,18,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,ALLENTOWN,3340,111,10,0.43,10,2344,100,1344,1344,40566.76,22.21,217.9,2.04,1.49,0.29,1.9,7.62,18.94,40538.77,0,1143.14,1535.72,10.25,3.62,0,NaN,0,0,NaN,NaN,NaN,-84.91,-84.67,-84.89,-84.95,-85.05,0.67,24,36577.29,225.71,1,0.16,0,0,1344,0,35,0,0,33,0.31,953,3,0.61,326,2,20.86,41166.97
09/27/2025,18,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,ALLENTOWN,3340,111,11,0.47,2,430,100,312,312,3777.67,3.54,207.72,0.22,0.22,0.22,1.24,8.03,22.09,4412.73,0,161.3,207.63,1.67,2.7,NaN,NaN,0,20,NaN,NaN,NaN,-91.48,-91.47,-91.27,-91.22,-91.23,0.23,3,2579.43,201.2,0,0,0,0,312,0,0,0,0,4,0.4,250,1,0,17,0,2.15,4436.87
09/27/2025,18,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,AMERICAN_STORAGE,2177,122,7,4.13,254,6152,100,4931,4931,4528.58,65.58,4.57,30.35,30.14,29.89,3.78,7.81,8.94,3717.23,0,31.49,476.38,14.72,0.9,0.78,100,0,1.03,0,NaN,0,-95.77,-98.36,-97.92,-98.43,-97.62,30.63,4,858.87,3.57,42,27.81,0,0,4931,34,4334,0,0,5502,0.1,999,1,0.13,1509,2,10.35,6634.32
09/27/2025,18,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,AMERICAN_STORAGE,2177,123,7,2.09,59,2822,100,2056,2047,4815.37,51.53,11.67,21.39,18.27,14.45,1.32,8.06,9.98,5710.4,0.44,421.9,1051.34,19.66,5.12,0.33,NaN,0,0.65,2.86,NaN,2.86,-96.62,-96.73,-96.2,-97.05,-96.65,18.41,7,2444.85,17.43,2,1.32,0,9,2056,8,2446,0.04,1,2844,0.13,764,1,0.37,801,3,10.89,7622.62
09/27/2025,18,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,AMERICAN_STORAGE,2177,124,7,2.9,89,3070,100,1934,1929,2938.43,47.83,13.61,17.35,14.86,11.4,3.06,8.13,9.53,3563.73,0.26,45.44,590.18,12.42,3.14,0.65,NaN,0,0.64,0,NaN,0,-97.15,-96.17,-97.08,-96.71,-96.78,15.4,7,298.41,38.06,0,0,0,5,1934,18,2776,0.38,12,3117,0.38,787,3,0.48,624,3,7.84,9416.22
