Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'AUPF.CpuUsageAvg.percent','AUPF.CpuUsageMax.percent','AUPF.CpuUsageMin.percent','AUPF.DiskUsageAvg.percent','AUPF.DiskUsageMax.percent','AUPF.DiskUsageMin.percent','AUPF.MemUsageAvg.percent','AUPF.MemUsageMax.percent','AUPF.MemUsageMin.percent','AUPF.MemUsageTot.number','AUPF.DiskUsageTot.number','AUPF.CpuUsageTot.number','AUPF.DiskUsageCnt.number','AUPF.InThruPeak_VM.number','AUPF.OutThruPeak_VM.number'
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UIC-00,2025-09-27T07:00:00-04:00,3600,1.41,2.1,1.24,6.92,6.93,6.9,41.52,41.6,41.44,14947.42,2488.61,506.39,360,0.22,0.18
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UMC-01,2025-09-27T07:00:00-04:00,3600,3.76,15.08,2.12,1,1,1,18.98,19.05,18.94,6835.17,360.07,1354.31,360,2.86,2.73
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UPC-00,2025-09-27T07:00:00-04:00,3600,3.7,6.02,3.13,2.35,2.36,2.35,55.75,55.77,55.74,20070.9,847.81,1331.95,360,1381.18,1339.56
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UPC-01,2025-09-27T07:00:00-04:00,3600,3.87,6.28,3.38,2.36,2.36,2.35,55.75,55.76,55.74,20069.72,848.22,1392.38,360,675.83,682.44
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00,2025-09-27T07:00:00-04:00,3600,1.45,1.64,1.25,6.87,6.89,6.85,41.61,41.67,41.53,14978.52,2472.72,519.78,360,0.33,0.28
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01,2025-09-27T07:00:00-04:00,3600,3.58,14.01,2.26,1.71,1.71,1.71,19.16,19.21,19.1,6896.56,616.26,1290.72,360,2.49,2.46
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00,2025-09-27T07:00:00-04:00,3600,3.81,6.48,3.29,2.4,2.41,2.4,55.44,55.45,55.43,19958.28,864.82,1371.3,360,715.16,721.73
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01,2025-09-27T07:00:00-04:00,3600,3.71,6.56,3.24,2.35,2.35,2.34,55.41,55.42,55.4,19948.65,844.07,1335.59,360,564.32,566.39
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00,2025-09-27T07:00:00-04:00,3600,1.41,1.8,1.27,7.05,7.07,7.04,41.1,41.53,41.03,14794.95,2539.5,505.41,360,0.22,0.14
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-01,2025-09-27T07:00:00-04:00,3600,6.83,8.16,4.07,7.06,7.07,7.05,41.17,41.25,41.1,14822.26,2541.39,2456.94,360,6.79,6.63
