DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DU,DL_GTP_Data_Volume_RN_MB,ENDC_Sessions_RN,Intra_CU_HO_Attempts_RN,Intra_CU_HO_Success_RN,Intra_CU_HO_Success_Rate_RN_%,Max_ENDC_Sessions_RN,SgNB_Modification_Attempts_RN,SgNB_Modification_Success_RN,SgNB_Modification_Success_Rate_RN_%,UL_GTP_Data_Volume_RN_MB,Attach_Success_rate_%_RN,Attach_Success_RN_Num,Attach_Success_RN_Den,Drop_rate_%_RN,Drop_RN_Num,Drop_RN_Den,DL_Tput_RN_Mbps,UL_Tput_RN_Mbps,UL_TTI_Util_Rate_%_RN,DL_TTI_Util_Rate_%_RN,DL_HARQ_Residual_BLER_%_RN,UL_HARQ_Residual_BLER_%_RN,Cell_Availability_RN,COR_NSA_Cell_Availability,COR_NSA_Cell_NumOf_ENDC_sessions,COR_NSA_Cell_X2AP_SgNBAddRqst,COR_NSA_Cell_DL_Avg_DUu_GTP_TPT,COR_NSA_Cell_DL_Avg_S1U_GTP_TPT
09/27/2025,07,5GNR,Florida,143,Jacksonville,5GNB_NOJACKSONVILLE_VZ_STORE,1431253,0000,136.73,66,0,0,NaN,17,35,35,100,21.52,100,41,41,2.44,1,41,76.07,17.12,0.73,0.25,0.09,0.33,100,100,66,41,1274.39,1270.23
09/27/2025,07,5GNR,Florida,143,Jacksonville,5GNB_ORANGEPARK_VZ_STORE,1431255,0000,18.1,28,0,0,NaN,8,15,15,100,3.88,100,77,77,11.11,8,72,33.61,16.62,0.14,0.08,8.92,0.25,100,100,28,77,168.68,168.09
09/27/2025,07,5GNR,Florida,143,Jacksonville,5GNB_STJOHNJAX_VZ_STORE,1431257,0000,37.32,10,0,0,NaN,5,318,318,100,5.89,100,392,392,1.02,4,392,72.99,20.5,0.17,0.07,4.19,0.01,100,100,10,392,347.82,346.73
09/27/2025,07,5GNR,Florida,143,Jacksonville,5GNB_ST_JOHNS_TOWN_CTR_APPLE,1431076,0000,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/27/2025,07,5GNR,Florida,143,Jacksonville,5GNB_TALLAHASSEE_VZ_STORE,1431259,0000,129.08,37,2,2,100,11,775,775,100,21.3,99.94,1548,1549,0.46,7,1537,43.95,3.95,0.64,0.34,12.26,0.21,100,100,37,1549,1203.13,1199.38
Total,*,*,*,*,*,*,*,*,321.22,141,2,2,100,17,1143,1143,100,52.58,99.95,2058,2059,0.98,20,2042,55.32,7.28,0.34,0.15,6.33,0.24,100,500.0,141.0,2059.0,2994.0200000000004,2984.4300000000003
