DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,VNFC_TYPE,VNFC_ID,PORTTYPE,PORTID,InErrors_VM_AUPF,InOctets_VM_AUPF,InPkts_VM_AUPF,InThruPeakCnt_VM_AUPF,InThruPeak_VM_AUPF,OutErrors_VM_AUPF,OutOctets_VM_AUPF,OutPkts_VM_AUPF,OutThruPeakCnt_VM_AUPF,OutThruPeak_VM_AUPF
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,UIC,0,EXTERNAL_TYPE,0,0,36,182015,358,0.16,0,25,172971,358,0.11
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,UIC,0,EXTERNAL_TYPE,1,0,0,2593,358,0.01,0,0,0,358,0
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,UIC,0,INTERNAL_TYPE,0,0,62,366771,358,0.32,0,58,281638,358,0.32
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,UIC,0,INTERNAL_TYPE,1,0,0,2585,358,0.01,0,0,0,358,0
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,UMC,1,INTERNAL_TYPE,0,0,189,1099806,357,3.2,0,158,1121250,357,2.77
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,UMC,1,INTERNAL_TYPE,1,0,0,3534,357,0.01,0,0,0,357,0
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,UMC,1,MANAGEMENT_TYPE,0,0,0,24747,357,0.06,0,48,36867,357,3.38
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,UPC,0,EXTERNAL_TYPE,0,0,30474,35923576,357,369.79,0,30031,27816260,357,371.78
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,UPC,0,EXTERNAL_TYPE,1,0,32663,38130411,357,870.61,0,32242,30341354,357,883.59
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,UPC,0,INTERNAL_TYPE,0,0,30,165736,357,0.54,0,58,225525,357,0.73
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,UPC,0,INTERNAL_TYPE,1,0,0,0,357,0,0,0,0,357,0
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,UPC,1,EXTERNAL_TYPE,0,0,26616,30651559,358,411.17,0,26272,24368149,358,413.04
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,UPC,1,EXTERNAL_TYPE,1,0,39327,44565597,358,681.67,0,38977,36578209,358,683.99
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,UPC,1,INTERNAL_TYPE,0,0,30,163738,358,0.47,0,55,221647,358,0.83
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,UPC,1,INTERNAL_TYPE,1,0,0,0,358,0,0,0,0,358,0
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0700021,UIC,0,EXTERNAL_TYPE,0,0,28,148145,358,0.12,0,18,134602,358,0.08
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0700021,UIC,0,EXTERNAL_TYPE,1,0,0,2257,358,0.01,0,0,0,358,0
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0700021,UIC,0,INTERNAL_TYPE,0,0,54,304645,358,0.32,0,46,234590,358,0.26
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0700021,UIC,0,INTERNAL_TYPE,1,0,0,2248,358,0.01,0,0,0,358,0
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0700021,UMC,1,INTERNAL_TYPE,0,0,178,1098223,358,2.94,0,159,1135897,358,2.6
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0700021,UMC,1,INTERNAL_TYPE,1,0,0,3276,358,0.03,0,0,0,358,0
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0700021,UMC,1,MANAGEMENT_TYPE,0,0,0,20668,358,0.05,0,33,31597,358,1.16
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0700021,UPC,0,EXTERNAL_TYPE,0,0,43202,49216865,358,525.96,0,42769,39834415,358,529.54
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0700021,UPC,0,EXTERNAL_TYPE,1,0,64703,68216067,358,522.79,0,64347,58235826,358,526.3
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0700021,UPC,0,INTERNAL_TYPE,0,0,26,145892,358,0.46,0,46,190893,358,0.98
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0700021,UPC,0,INTERNAL_TYPE,1,0,0,0,358,0,0,0,0,358,0
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0700021,UPC,1,EXTERNAL_TYPE,0,0,49234,55159088,358,430.16,0,48876,46201653,358,433.51
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0700021,UPC,1,EXTERNAL_TYPE,1,0,70252,75164453,358,468.32,0,69884,64418214,358,471.08
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0700021,UPC,1,INTERNAL_TYPE,0,0,27,150090,358,0.47,0,47,192893,358,0.66
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0700021,UPC,1,INTERNAL_TYPE,1,0,0,2845,358,0.02,0,0,0,358,0
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0700023,UIC,0,EXTERNAL_TYPE,0,0,0,28,358,0,0,0,18,358,0
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0700023,UIC,0,EXTERNAL_TYPE,1,0,0,9,358,0,0,0,0,358,0
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0700023,UIC,0,INTERNAL_TYPE,0,0,23,92831,358,0.19,0,12,79633,358,0.14
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0700023,UIC,0,INTERNAL_TYPE,1,0,0,0,358,0,0,0,0,358,0
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0700023,UMC,1,INTERNAL_TYPE,0,0,146,1037032,357,2.79,0,148,1102146,357,2.72
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0700023,UMC,1,INTERNAL_TYPE,1,0,0,0,357,0,0,0,0,357,0
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0700023,UMC,1,MANAGEMENT_TYPE,0,0,0,12311,357,0.01,0,0,19683,357,0.05
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0700023,UPC,0,EXTERNAL_TYPE,0,0,92,1102927,358,0.24,0,0,12,358,0
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0700023,UPC,0,EXTERNAL_TYPE,1,0,92,1103040,358,0.24,0,0,10,358,0
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0700023,UPC,0,INTERNAL_TYPE,0,0,8,77207,358,0.22,0,16,80412,358,0.19
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0700023,UPC,0,INTERNAL_TYPE,1,0,0,0,358,0,0,0,0,358,0
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0700023,UPC,1,EXTERNAL_TYPE,0,0,100,1200298,358,0.26,0,0,10,358,0
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0700023,UPC,1,EXTERNAL_TYPE,1,0,100,1200290,358,0.26,0,0,8,358,0
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0700023,UPC,1,INTERNAL_TYPE,0,0,8,77075,358,0.34,0,16,80336,358,0.31
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0700023,UPC,1,INTERNAL_TYPE,1,0,0,0,358,0,0,0,0,358,0
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,UIC,0,EXTERNAL_TYPE,0,0,0,23,358,0,0,0,14,358,0
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,UIC,0,EXTERNAL_TYPE,1,0,0,8,358,0,0,0,0,358,0
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,UIC,0,INTERNAL_TYPE,0,0,40,109196,358,0.29,0,12,83013,358,0.19
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,UIC,0,INTERNAL_TYPE,1,0,0,0,358,0,0,0,0,358,0
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,UIC,1,EXTERNAL_TYPE,0,0,4518,25550444,358,11.47,0,3502,26571675,358,8.83
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,UIC,1,EXTERNAL_TYPE,1,0,0,3522,358,0.02,0,0,0,358,0
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,UIC,1,INTERNAL_TYPE,0,0,4999,34465698,358,13.12,0,5281,23539729,358,14.09
09/27/2025,13,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,UIC,1,INTERNAL_TYPE,1,0,0,3513,358,0.02,0,0,0,358,0
