DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DU,DL_GTP_Data_Volume_RN_MB,ENDC_Sessions_RN,Intra_CU_HO_Attempts_RN,Intra_CU_HO_Success_RN,Intra_CU_HO_Success_Rate_RN_%,Max_ENDC_Sessions_RN,SgNB_Modification_Attempts_RN,SgNB_Modification_Success_RN,SgNB_Modification_Success_Rate_RN_%,UL_GTP_Data_Volume_RN_MB,Attach_Success_rate_%_RN,Attach_Success_RN_Num,Attach_Success_RN_Den,Drop_rate_%_RN,Drop_RN_Num,Drop_RN_Den,DL_Tput_RN_Mbps,UL_Tput_RN_Mbps,UL_TTI_Util_Rate_%_RN,DL_TTI_Util_Rate_%_RN,DL_HARQ_Residual_BLER_%_RN,UL_HARQ_Residual_BLER_%_RN,Cell_Availability_RN,COR_NSA_Cell_Availability,COR_NSA_Cell_NumOf_ENDC_sessions,COR_NSA_Cell_X2AP_SgNBAddRqst,COR_NSA_Cell_DL_Avg_DUu_GTP_TPT,COR_NSA_Cell_DL_Avg_S1U_GTP_TPT
09/27/2025,22,5GNR,Florida,143,Jacksonville,5GNB_NOJACKSONVILLE_VZ_STORE,1431253,0000,181.13,60,0,0,NaN,13,23,23,100,27.84,100,5,5,0,0,5,95.87,21.33,0.79,0.28,0.27,0.23,100,100,60,5,1688.29,1683.04
09/27/2025,22,5GNR,Florida,143,Jacksonville,5GNB_ORANGEPARK_VZ_STORE,1431255,0000,71.86,21,0,0,NaN,8,11,11,100,13.45,100,67,67,32.69,17,52,51.46,17.67,0.46,0.2,13.77,0.73,100,100,21,67,669.79,667.64
09/27/2025,22,5GNR,Florida,143,Jacksonville,5GNB_STJOHNJAX_VZ_STORE,1431257,0000,71.42,17,0,0,NaN,8,911,911,100,8.21,100,1079,1079,0.19,2,1078,96.81,17.27,0.26,0.1,1.16,0,100,100,17,1079,665.64,663.7
09/27/2025,22,5GNR,Florida,143,Jacksonville,5GNB_ST_JOHNS_TOWN_CTR_APPLE,1431076,0000,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/27/2025,22,5GNR,Florida,143,Jacksonville,5GNB_TALLAHASSEE_VZ_STORE,1431259,0000,91.87,26,8,8,100,8,577,577,100,16.85,100,1386,1386,0.51,7,1376,32.07,3.86,0.52,0.34,19.68,0.03,100,100,26,1386,856.32,853.51
Total,*,*,*,*,*,*,*,*,416.28,124,8,8,100,13,1522,1522,100,66.35,100,2537,2537,1.04,26,2511,60.43,9.6,0.4,0.18,8.83,0.26,100,500.0,124.0,2537.0,3880.04,3867.8900000000003
