Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'RanMarket.5GNR_RACH_Msg1_Failure_pct_Num','RanMarket.5GNR_RACH_Msg1_Failure_pct_Den','RanMarket.5GNR_RACH_Msg1_Failure_pct','RanMarket.5GNR_RACH_Msg3_Failure_pct_Num','RanMarket.5GNR_RACH_Msg3_Failure_pct_Den','RanMarket.5GNR_RACH_Msg3_Failure_pct','RanMarket.5GNR_ENDC_Setup_Failure_Num','RanMarket.5GNR_ENDC_Setup_Failure_Den','RanMarket.5GNR_ENDC_Setup_Failure_pct','RanMarket.5GNR_Addition_Failure_pct','RanMarket.5G_NR_pct_TA_Distribution_outside_CellRange','RanMarket.5GNR_ENDC_Drop_Num','RanMarket.5GNR_ENDC_Drop_Den','RanMarket.5GNR_ENDC_Drop_pct','RanMarket.5GNR_DL_MAC_Volume_MB','RanMarket.5GNR_UL_MAC_Volume_MB','RanMarket.5GNR_Peak_numOf_UE','RanMarket.5GNR_DL_HARQ_BLER_pct','RanMarket.5GNR_UL_HARQ_BLER_pct','RanMarket.5GNR_DL_HARQ_BLER_Initial_pct','RanMarket.5GNR_UL_HARQ_BLER_Initial_pct','RanMarket.5GNR_DL_HARQ_256QAM_pct','RanMarket.5GNR_DL_HARQ_16QAM_pct','RanMarket.5GNR_UL_HARQ_16QAM_pct','RanMarket.5GNR_DL_HARQ_64QAM_pct','RanMarket.5GNR_UL_HARQ_64QAM_pct','RanMarket.5GNR_DL_HARQ_QPSK_pct','RanMarket.5GNR_UL_HARQ_QPSK_pct','RanMarket.5GNR_DL_RLC_ACK_pct','RanMarket.5GNR_DL_RLC_Delay_ms','RanMarket.5GNR_PUSCH_Slot_Utilization','RanMarket.5GNR_PDSCH_Slot_Utilization','RanMarket.5G_NR_CQI_BASED_TEMP_ALARMS','RanMarket.5GNR_DL_UE_MAC_Throughput_Mbps_19Q3','RanMarket.5GNR_UL_MAC_UE_Throughput_Mbps_19Q3','RanMarket.5GNR_DL_MAC_Cell_Throughput_Mbps','RanMarket.5GNR_UL_MAC_Cell_Throughput_Mbps','RanMarket.5GNR_IntraGnb_Handover_Prep_Failure_pct','RanMarket.5GNR_IntraGnb_Handover_Exe_Failure_pct','RanMarket.5GNR_IntraSgnb_pScell_Mobility_Failure_pct','RanMarket.5GNR_InterGnb_Handover_Prep_Failure_pct','RanMarket.5GNR_InterGnb_Handover_Exe_Failure_pct','RanMarket.5GNR_InterSgnb_pScell_Mobility_Failure_pct','RanMarket.5GNR_InterSgnb_pScell_ResAlloc_Failure_pct','RanMarket.5GNR_Addition_Failure_Num','RanMarket.5GNR_Addition_Failure_Den','RanMarket.5GNR_DL_MAC_Cell_Throughput_Num','RanMarket.5GNR_DL_MAC_Cell_Throughput_Den','RanMarket.pmEndcSetupUeAtt','RanMarket.pmEndcSetupUeSucc','RanMarket.5GNR_Cell_Availability_pct','RanMarket.EBSN_DL_UE_MAC_Throughput_Mbps','RanMarket.EBSN_ENDC_Drop_pct','RanMarket.EBSN_ENDC_PScellChange_Fail_pct','RanMarket.EBSN_ENDC_PScellChange_InterFreq_Fail_pct','RanMarket.EBSN_ENDC_PScellChange_IntraFreq_Fail_pct','RanMarket.EBSN_ENDC_UEGroups_Filtering_to_BaseCounter_pct','RanMarket.EBSN_ENDC_UEGroups_Filtering_to_PMStats_pct','RanMarket.EBSN_MAC_DL_DRB_Volume_MB','RanMarket.EBSN_MAC_DL_DRB_Volume_MB_NSA','RanMarket.EBSN_MAC_DRB_gt10MB_DL_gt_200Mbps_pct','RanMarket.EBSN_MAC_DRB_gt10MB_DL_lt_20Mbps_pct','RanMarket.EBSN_MAC_UL_DRB_Volume_MB','RanMarket.EBSN_NSA_FWA_DL_UE_MAC_Throughput_Mbps','RanMarket.EBSN_NSA_FWA_ENDC_Drop_pct','RanMarket.EBSN_NSA_FWA_ENDC_PScellChange_Fail_pct','RanMarket.EBSN_NSA_FWA_ENDC_Setup_Fail_pct','RanMarket.EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB','RanMarket.EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB','RanMarket.EBSN_NSA_FWA_RLC_Delay_ms','RanMarket.EBSN_NSA_FWA_UL_UE_MAC_Throughput_Mbps','RanMarket.EBSN_NSA_Mobility_DL_UE_MAC_Throughput_Mbps','RanMarket.EBSN_NSA_Mobility_ENDC_Drop_pct','RanMarket.EBSN_NSA_Mobility_ENDC_PScellChange_Fail_pct','RanMarket.EBSN_NSA_Mobility_ENDC_Setup_Fail_pct','RanMarket.EBSN_NSA_Mobility_MAC_DL_DRB_Volume_MB','RanMarket.EBSN_NSA_Mobility_MAC_UL_DRB_Volume_MB','RanMarket.EBSN_NSA_Mobility_RLC_Delay_ms','RanMarket.EBSN_NSA_Mobility_UL_UE_MAC_Throughput_Mbps','RanMarket.EBSN_NSA_RLC_Delay_ms_Qci_132','RanMarket.EBSN_NSA_RLC_Delay_ms_Qci_133','RanMarket.EBSN_NSA_RLC_Delay_ms_Qci_7','RanMarket.EBSN_NSA_RLC_Delay_ms_Qci_8','RanMarket.EBSN_NSA_RLC_Delay_ms_Qci_9','RanMarket.EBSN_ENDC_Peak_UE_DefaultPriority','RanMarket.EBSN_ENDC_Peak_UE_FWA_Spid125','RanMarket.EBSN_ENDC_Peak_UE_FWA_Spid125_Avg','RanMarket.EBSN_ENDC_Peak_UE_FWA_Spid125_Max','RanMarket.EBSN_ENDC_Peak_UE_Mob_Qci133','RanMarket.EBSN_ENDC_Peak_UE_Mob_Qci133_Avg','RanMarket.EBSN_ENDC_Peak_UE_Mob_Qci133_Max','RanMarket.EBSN_ENDC_Peak_UE_Mob_Qci7','RanMarket.EBSN_ENDC_Peak_UE_Mob_Qci7_Avg','RanMarket.EBSN_ENDC_Peak_UE_Mob_Qci7_Max','RanMarket.EBSN_ENDC_Peak_UE_Mob_Qci8','RanMarket.EBSN_ENDC_Peak_UE_Mob_Qci8_Max','RanMarket.EBSN_ENDC_Peak_UE_Mob_Qci9','RanMarket.EBSN_ENDC_Peak_UE_Mob_Qci9_Avg','RanMarket.EBSN_ENDC_Peak_UE_Mob_Qci9_Max','RanMarket.EBSN_SA_NRDC_Peak_UE_DefaultPriority','RanMarket.EBSN_SA_NRDC_Peak_UE_Emergency','RanMarket.EBSN_SA_NRDC_Peak_UE_Emergency_Avg','RanMarket.EBSN_SA_NRDC_Peak_UE_Emergency_Max','RanMarket.EBSN_SA_Peak_UE_DefaultPriority','RanMarket.EBSN_SA_Peak_UE_Emergency','RanMarket.EBSN_VoNR_Bearer_Max_5qi1','RanMarket.EBSN_VoNR_HO_Exe_Attempts_5qi1','RanMarket.EBSN_VoNR_HO_Exe_Fail_pct_5qi1','RanMarket.EBSN_VoNR_HO_Exe_Fail_pct_5qi1_den','RanMarket.EBSN_VoNR_HO_Exe_Fail_pct_5qi1_num','RanMarket.EBSN_VoNR_HO_Exe_Failures_5qi1','RanMarket.EBSN_VoNR_HO_Prep_Attempts_5qi1','RanMarket.EBSN_VoNR_HO_Prep_Fail_pct_5qi1','RanMarket.EBSN_VoNR_HO_Prep_Fail_pct_5qi1_den','RanMarket.EBSN_VoNR_HO_Prep_Fail_pct_5qi1_num','RanMarket.EBSN_VoNR_HO_Prep_Failures_5qi1','RanMarket.EBSN_VoNR_Handover_Fail_pct_5qi1','RanMarket.EBSN_VoNR_Handover_Fail_pct_5qi1_den','RanMarket.EBSN_VoNR_Handover_Fail_pct_5qi1_num','RanMarket.EBSN_VoNR_IRAT_HO_Exe_Attempts_5qi1','RanMarket.EBSN_VoNR_IRAT_HO_Exe_Fail_pct_5q1_den','RanMarket.EBSN_VoNR_IRAT_HO_Exe_Fail_pct_5qi1','RanMarket.EBSN_VoNR_IRAT_HO_Exe_Fail_pct_5qi1_num','RanMarket.EBSN_VoNR_IRAT_HO_Exe_Failures_5qi1','RanMarket.EBSN_VoNR_IRAT_HO_Prep_Attempts_5qi1','RanMarket.EBSN_VoNR_IRAT_HO_Prep_Fail_pct_5qi1','RanMarket.EBSN_VoNR_IRAT_HO_Prep_Fail_pct_5qi1_den','RanMarket.EBSN_VoNR_IRAT_HO_Prep_Fail_pct_5qi1_num','RanMarket.EBSN_VoNR_IRAT_HO_Prep_Failures_5qi1','RanMarket.EBSN_VoNR_IRAT_Handover_Fail_pct_5qi1','RanMarket.EBSN_VoNR_IRAT_Handover_Fail_pct_5qi1_den','RanMarket.EBSN_VoNR_IRAT_Handover_Fail_pct_5qi1_num','RanMarket.EBSN_VoNR_PUSCH_Slot_Aggr_Conf_5qi1','RanMarket.EBSN_VoNR_PUSCH_Slot_Aggr_notConf_due_UECap_5qi1','RanMarket.5G_SA_RRC_Setup_Fail_pct','RanMarket.5G_SA_RRC_Setup_Fail_Num','RanMarket.5G_SA_RRC_Setup_Fail_Den','RanMarket.5G_SA_Bearer_Drop_pct','RanMarket.5G_SA_Bearer_Drop_pct_Num','RanMarket.5G_SA_Bearer_Drop_pct_Den','RanMarket.5G_SA_HO_Exe_Failure_pct','RanMarket.5G_SA_HO_Exe_Failure_pct_Num','RanMarket.5G_SA_HO_Exe_Failure_pct_Den','RanMarket.5G_SA_IRAT_Handover_Failure_pct','RanMarket.5G_SA_IRAT_Handover_Failure_pct_num','RanMarket.5G_SA_IRAT_Handover_Failure_pct_den','RanMarket.5G_SA_RRC_Setup_Fail_pct_Overall','RanMarket.5G_SA_RRC_Setup_Fail_Overall_Num','RanMarket.5G_SA_RRC_Setup_Fail_Overall_Den'
143,Florida,VCP Far Edge,NR,,,143,2025-09-27T23:00:00-04:00,3600,,,,1508194,4452202,33.88,569,901596,0.06,3.01,,24380,900170,2.71,43953877.97,2875508.42,53943,,,,,,,,,,,,98.22,6.39,13.15,11.28,,93.1,2.56,110.9,19.45,,,,,,,,124340725730,4135894937184,351631023.78,3170778.56,901596,901027,96.68,93.19,2.71,,,,,,43255360.39,32640815.74,,,2875320.37,108.94,1.83,,0.01,24266904.64,1060278.07,4.73,2.32,57.37,3.36,1.23,0.1,8155392.72,758297.31,12.8,1.38,,,,,,,24983,2.54,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1007,975283,0.15,1941,1267274,0.6,1503,250833,0.75,366,48595,0.24,2656,1085302
*,*,VCP Far Edge,NR,,,00*,,3600,,,,1508194,4452202,33.88,569,901596,0.06,3.01,,24380,900170,2.71,43953877.97,2875508.42,53943,,,,,,,,,,,,98.22,6.39,13.15,11.28,,93.1,2.56,110.9,19.45,,,,,,,,124340725730,4135894937184,351631023.78,3170778.56,901596,901027,96.68,93.19,2.71,,,,,,43255360.39,32640815.74,,,2875320.37,108.94,1.83,,0.01,24266904.64,1060278.07,4.73,2.32,57.37,3.36,1.23,0.1,8155392.72,758297.31,12.8,1.38,,,,,,,24983,2.54,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1007,975283,0.15,1941,1267274,0.6,1503,250833,0.75,366,48595,0.24,2656,1085302
