Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'ACPF.CpuUsageAvg.percent','ACPF.CpuUsageMax.percent','ACPF.CpuUsageMin.percent','ACPF.DiskUsageAvg.percent','ACPF.DiskUsageMax.percent','ACPF.DiskUsageMin.percent','ACPF.MemUsageAvg.percent','ACPF.MemUsageMax.percent','ACPF.MemUsageMin.percent','ACPF.MemUsageTot.number','ACPF.DiskUsageTot.number','ACPF.CpuUsageTot.number','ACPF.DiskUsageCnt.number','ACPF.InThruPeak_VM.number','ACPF.OutThruPeak_VM.number'
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-00,2025-09-27T15:00:00-04:00,3600,16.73,17.87,15.56,2.47,2.47,2.46,38.85,38.87,38.83,13986.14,887.91,6024.29,,68.11,59.97
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-01,2025-09-27T15:00:00-04:00,3600,3.84,4.42,3.32,2.43,2.44,2.43,36.95,36.98,36.93,13301.57,876.01,1382.76,,0.86,0.64
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CMC-01,2025-09-27T15:00:00-04:00,3600,6.55,21.01,1.01,1.58,1.87,1.32,15.7,19.82,11.69,11299.72,1138.91,4719.53,,203.21,217.93
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-00,2025-09-27T15:00:00-04:00,3600,11.46,12.6,10.31,9.93,9.93,9.92,79.8,79.82,79.79,28729.57,3572.94,4126.16,,50.21,2634.44
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-01,2025-09-27T15:00:00-04:00,3600,0.64,1.07,0.54,9.9,9.91,9.9,76.6,76.62,76.59,27577.29,3565.48,228.26,,0.52,0.37
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-02,2025-09-27T15:00:00-04:00,3600,11.23,12.48,10.27,9.92,9.93,9.92,79.77,79.78,79.75,28716.25,3572.78,4042.6,,51.24,4260.91
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-03,2025-09-27T15:00:00-04:00,3600,0.6,0.98,0.5,9.91,9.92,9.91,76.69,76.71,76.68,27610.12,3568.45,216.14,,0.4,0.46
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-00,2025-09-27T15:00:00-04:00,3600,3.47,3.99,3.03,2.44,2.45,2.42,37.21,37.47,36.95,26792.82,1756.56,2498.36,,0.83,1.68
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CMC-00,2025-09-27T15:00:00-04:00,3600,1.31,3.06,1.05,1.28,1.28,1.28,11.64,11.67,11.62,4189.25,461.05,472.42,,2.12,2.49
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CMC-01,2025-09-27T15:00:00-04:00,3600,2.09,6.46,1.19,1.29,1.29,1.29,12.39,12.42,12.38,4459.58,463.46,751.58,,4.44,6.89
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-00,2025-09-27T15:00:00-04:00,3600,0.77,1.12,0.61,9.91,9.93,9.91,77.47,78.25,76.69,55776.42,7140.14,552.65,,3.14,12.74
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-02,2025-09-27T15:00:00-04:00,3600,0.81,1.13,0.56,9.87,9.87,9.85,77.45,78.29,76.62,55764.91,7101.14,579.56,,2.97,17.11
