Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'CorningCarrier.COR_NSA_Cell_Availability','CorningCarrier.COR_NSA_Cell_NumOf_ENDC_sessions','CorningCarrier.COR_NSA_Cell_X2AP_SgNBAddRqst','CorningCarrier.COR_NSA_Cell_DL_Avg_DUu_GTP_TPT','CorningCarrier.COR_NSA_Cell_DL_Avg_S1U_GTP_TPT','CorningCarrier.DL_GTP_Data_Volume_RN_MB'
Global,Florida,VCP Far Edge,NR,,5GNB_NOJACKSONVILLE_VZ_STORE,14312530000-0001-01,2025-09-27T07:00:00-04:00,3600,100,54,41,1271.31,1267.17,136.4
Global,Florida,VCP Far Edge,NR,,5GNB_NOJACKSONVILLE_VZ_STORE,14312530000-0002-01,2025-09-27T07:00:00-04:00,3600,100,12,0,3.08,3.05,0.33
Global,Florida,VCP Far Edge,NR,,5GNB_ORANGEPARK_VZ_STORE,14312550000-0001-01,2025-09-27T07:00:00-04:00,3600,100,22,35,92.38,92.05,9.91
Global,Florida,VCP Far Edge,NR,,5GNB_ORANGEPARK_VZ_STORE,14312550000-0002-01,2025-09-27T07:00:00-04:00,3600,100,6,42,76.29,76.04,8.19
Global,Florida,VCP Far Edge,NR,,5GNB_STJOHNJAX_VZ_STORE,14312570000-0001-01,2025-09-27T07:00:00-04:00,3600,100,4,261,302.91,302,32.5
Global,Florida,VCP Far Edge,NR,,5GNB_STJOHNJAX_VZ_STORE,14312570000-0002-01,2025-09-27T07:00:00-04:00,3600,100,6,131,44.91,44.73,4.82
Global,Florida,VCP Far Edge,NR,,5GNB_ST_JOHNS_TOWN_CTR_APPLE,14310760000-0001-01,2025-09-27T07:00:00-04:00,3600,100,0,0,0,0,0
Global,Florida,VCP Far Edge,NR,,5GNB_ST_JOHNS_TOWN_CTR_APPLE,14310760000-0002-01,2025-09-27T07:00:00-04:00,3600,100,0,0,0,0,0
Global,Florida,VCP Far Edge,NR,,5GNB_TALLAHASSEE_VZ_STORE,14312590000-0001-01,2025-09-27T07:00:00-04:00,3600,100,12,541,437.05,435.72,46.89
Global,Florida,VCP Far Edge,NR,,5GNB_TALLAHASSEE_VZ_STORE,14312590000-0002-01,2025-09-27T07:00:00-04:00,3600,100,25,1008,766.08,763.66,82.19
Global,*,VCP Far Edge,NR,,*,000000*000*-*-*,,3600,1000.0,141.0,2059.0,2994.01,2984.42,321.22
