Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'AUPF.CpuUsageAvg.percent','AUPF.CpuUsageMax.percent','AUPF.CpuUsageMin.percent','AUPF.DiskUsageAvg.percent','AUPF.DiskUsageMax.percent','AUPF.DiskUsageMin.percent','AUPF.MemUsageAvg.percent','AUPF.MemUsageMax.percent','AUPF.MemUsageMin.percent','AUPF.MemUsageTot.number','AUPF.DiskUsageTot.number','AUPF.CpuUsageTot.number','AUPF.DiskUsageCnt.number','AUPF.InThruPeak_VM.number','AUPF.OutThruPeak_VM.number'
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UIC-00,2025-09-27T06:00:00-04:00,3600,1.39,2.15,1.22,6.91,6.93,6.9,41.45,41.55,41.33,14920.14,2488.14,500.94,360,0.29,0.26
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UMC-01,2025-09-27T06:00:00-04:00,3600,3.77,15.76,2.17,1,1,1,18.88,18.95,18.83,6797.16,360.24,1359.6,360,2.89,2.73
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UPC-00,2025-09-27T06:00:00-04:00,3600,3.66,6.11,3.18,2.35,2.36,2.35,55.74,55.76,55.72,20066,847.66,1315.82,360,363.33,366.58
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UPC-01,2025-09-27T06:00:00-04:00,3600,3.79,5.36,3.28,2.35,2.36,2.35,55.73,55.75,55.72,20064.61,847.81,1366.75,360,609.07,611.15
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00,2025-09-27T06:00:00-04:00,3600,1.44,2.2,1.28,6.87,6.89,6.85,41.54,41.62,41.46,14954.13,2472.94,517.13,360,0.24,0.2
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01,2025-09-27T06:00:00-04:00,3600,3.58,13.87,2.24,1.71,1.71,1.71,19.05,19.11,18.98,6857.23,616.48,1289.81,360,2.76,2.79
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00,2025-09-27T06:00:00-04:00,3600,3.75,5.16,3.19,2.4,2.41,2.4,55.43,55.44,55.41,19953.67,864.94,1350.73,360,370,372.61
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01,2025-09-27T06:00:00-04:00,3600,3.67,6.17,3.24,2.34,2.35,2.34,55.4,55.41,55.38,19943.62,843.95,1322.02,360,779.23,786.35
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00,2025-09-27T06:00:00-04:00,3600,1.4,2.16,1.25,7.05,7.07,7.04,41,41.11,40.9,14761.07,2538.73,504.26,360,0.26,0.17
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-01,2025-09-27T06:00:00-04:00,3600,5.99,7.22,3.59,7.06,7.07,7.04,41.05,41.17,40.95,14776.62,2540.58,2157.74,360,5.32,5.7
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01,2025-09-27T06:00:00-04:00,3600,4.76,32.56,2.42,2.67,3.34,2.01,20.03,21.64,18.59,14423.44,1920.65,3426.72,720,36.97,17.65
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00,2025-09-27T06:00:00-04:00,3600,5.33,10.75,3.03,2.36,2.4,2.32,54.44,56.4,52.47,39196.23,1698.78,3834.21,720,2067.17,2076.59
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01,2025-09-27T06:00:00-04:00,3600,5.24,11.87,2.98,2.33,2.34,2.33,54.45,56.41,52.49,39208.53,1682.33,3773.91,720,2276.34,2284.09
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-02,2025-09-27T06:00:00-04:00,3600,5.39,13.7,2.94,2.37,2.4,2.33,54.47,56.43,52.51,39220.79,1702.29,3881.68,720,2433.54,2462.03
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-03,2025-09-27T06:00:00-04:00,3600,5.59,11.39,3.08,2.33,2.34,2.33,54.46,56.41,52.51,39210.48,1681.16,4022.83,720,2330.46,2330.84
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-04,2025-09-27T06:00:00-04:00,3600,5.42,11.54,2.78,2.33,2.34,2.33,54.46,56.41,52.51,39210.71,1680.63,3899.99,720,2232.28,2227.74
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-01,2025-09-27T06:00:00-04:00,3600,2.68,4.05,1.26,6.99,7.08,6.91,41.22,41.55,40.88,29678.21,5033.2,1931.63,720,2.19,2.23
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01,2025-09-27T06:00:00-04:00,3600,3.51,23.54,2.22,2.6,3.14,2.06,19.19,19.74,18.72,13815.99,1871.69,2527.15,720,15.25,11.69
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00,2025-09-27T06:00:00-04:00,3600,4.66,10.43,2.78,2.36,2.4,2.33,54.43,56.3,52.55,39186.5,1702.53,3352.8,720,1969.66,2104.84
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01,2025-09-27T06:00:00-04:00,3600,4.6,11.05,2.83,2.35,2.37,2.33,54.4,56.3,52.53,39165.37,1693.36,3313.78,720,2040.24,2033.6
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-02,2025-09-27T06:00:00-04:00,3600,4.77,12.76,2.93,2.39,2.4,2.39,54.39,56.27,52.51,39159.67,1722.83,3436.02,720,1621.83,1620.75
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00,2025-09-27T06:00:00-04:00,3600,1.41,2.37,1.11,6.97,7.08,6.87,41.08,41.3,40.86,29578.53,5022.48,1016.48,720,0.26,0.24
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-00,2025-09-27T06:00:00-04:00,3600,2.64,9.49,2.01,2.17,2.18,2.17,18.36,18.41,18.32,6610.56,783.43,951.8,360,2.57,2.58
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01,2025-09-27T06:00:00-04:00,3600,3.23,12.95,2.32,3.08,3.09,3.08,19.01,19.07,18.96,6843.27,1109.14,1161.25,360,2.72,2.73
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00,2025-09-27T06:00:00-04:00,3600,3.31,6.11,2.68,2.38,2.4,2.36,54.08,55.66,52.5,38937.99,1711.47,2385.39,720,37.64,38.92
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01,2025-09-27T06:00:00-04:00,3600,3.32,6.16,2.83,2.34,2.34,2.33,54.06,55.61,52.5,38921.19,1683.87,2389.39,720,34.32,34.36
070,Upstate New York,VCP Edge 1.x,NR,,NIAG3_HNRT,AUPF-UIC-00,2025-09-27T06:00:00-04:00,3600,1.91,2.83,1.3,6.7,6.71,6.68,40.98,41.06,40.89,14754.16,2411.06,687.39,360,0.27,0.32
070,Upstate New York,VCP Edge 1.x,NR,,NIAG3_HNRT,AUPF-UMC-01,2025-09-27T06:00:00-04:00,3600,3.38,10.33,2.24,0.79,0.79,0.79,18.3,18.35,18.24,6586.5,285.14,1215.07,360,2.54,2.62
070,Upstate New York,VCP Edge 1.x,NR,,NIAG3_HNRT,AUPF-UPC-00,2025-09-27T06:00:00-04:00,3600,3.27,4.5,2.83,2.3,2.31,2.3,52.9,52.91,52.89,19044.84,829.03,1174.91,360,0.24,0.23
070,Upstate New York,VCP Edge 1.x,NR,,NIAG3_HNRT,AUPF-UPC-01,2025-09-27T06:00:00-04:00,3600,3.26,4.35,2.83,2.3,2.31,2.3,52.82,52.83,52.81,19014.05,829.37,1175.44,360,0.33,0.3
