DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DU,DL_GTP_Data_Volume_RN_MB,ENDC_Sessions_RN,Intra_CU_HO_Attempts_RN,Intra_CU_HO_Success_RN,Intra_CU_HO_Success_Rate_RN_%,Max_ENDC_Sessions_RN,SgNB_Modification_Attempts_RN,SgNB_Modification_Success_RN,SgNB_Modification_Success_Rate_RN_%,UL_GTP_Data_Volume_RN_MB,Attach_Success_rate_%_RN,Attach_Success_RN_Num,Attach_Success_RN_Den,Drop_rate_%_RN,Drop_RN_Num,Drop_RN_Den,DL_Tput_RN_Mbps,UL_Tput_RN_Mbps,UL_TTI_Util_Rate_%_RN,DL_TTI_Util_Rate_%_RN,DL_HARQ_Residual_BLER_%_RN,UL_HARQ_Residual_BLER_%_RN,Cell_Availability_RN,COR_NSA_Cell_Availability,COR_NSA_Cell_NumOf_ENDC_sessions,COR_NSA_Cell_X2AP_SgNBAddRqst,COR_NSA_Cell_DL_Avg_DUu_GTP_TPT,COR_NSA_Cell_DL_Avg_S1U_GTP_TPT
09/27/2025,09,5GNR,Florida,143,Jacksonville,5GNB_NOJACKSONVILLE_VZ_STORE,1431253,0000,160.34,70,0,0,NaN,19,30,30,100,23.92,100,105,105,0,0,105,85.73,18.55,0.75,0.27,0.35,0.37,100,100,70,105,1494.48,1489.77
09/27/2025,09,5GNR,Florida,143,Jacksonville,5GNB_ORANGEPARK_VZ_STORE,1431255,0000,396.03,22,5,4,80,14,29,29,100,16.95,86.84,66,76,31.67,19,60,141.82,17.55,0.51,0.36,2.06,0.4,100,100,22,76,3691.29,3681.49
09/27/2025,09,5GNR,Florida,143,Jacksonville,5GNB_STJOHNJAX_VZ_STORE,1431257,0000,171.75,19,28,28,100,7,895,895,100,28.92,100,1183,1183,0.51,6,1182,23.72,21.18,0.81,1.06,4.5,0.06,100,100,19,1183,1600.83,1595.75
09/27/2025,09,5GNR,Florida,143,Jacksonville,5GNB_ST_JOHNS_TOWN_CTR_APPLE,1431076,0000,0.5,1,0,0,NaN,1,1,1,100,0.46,100,17,17,0,0,17,19.83,5.24,0.01,0,9.26,0.19,100,100,1,17,4.64,4.62
09/27/2025,09,5GNR,Florida,143,Jacksonville,5GNB_TALLAHASSEE_VZ_STORE,1431259,0000,484.15,38,43,43,100,14,919,919,100,39.07,99.95,1866,1867,0.49,9,1840,96.59,4.43,1.05,0.59,8.23,0.08,100,100,38,1867,4512.58,4500.07
Total,*,*,*,*,*,*,*,*,1212.77,150,76,75,98.68,19,1874,1874,100,109.32,99.66,3237,3248,1.06,34,3204,70.18,8.63,0.63,0.46,4.45,0.19,100,500.0,150.0,3248.0,11303.82,11271.7
