DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DU,SECTOR,5GNR_ENDC_Setup_Failure_Num,5GNR_ENDC_Setup_Failure_Den,5GNR_ENDC_Setup_Failure_%,5GNR_Addition_Failure_%,5GNR_ENDC_Drop_Num,5GNR_ENDC_Drop_Den,5GNR_ENDC_Drop_%,5GNR_DL_MAC_Volume_MB,5GNR_UL_MAC_Volume_MB,5GNR_Peak_numOf_UE,5GNR_DL_RLC_ACK_%,5GNR_DL_RLC_Delay_ms,5GNR_PUSCH_Slot_Utilization,5GNR_PDSCH_Slot_Utilization,5GNR_DL_UE_MAC_Throughput_Mbps_19Q3,5GNR_UL_MAC_UE_Throughput_Mbps_19Q3,5GNR_DL_MAC_Cell_Throughput_Mbps,5GNR_UL_MAC_Cell_Throughput_Mbps,5GNR_Addition_Failure_Num,5GNR_Addition_Failure_Den,5GNR_DL_MAC_Cell_Throughput_Num,5GNR_DL_MAC_Cell_Throughput_Den,pmEndcSetupUeAtt,pmEndcSetupUeSucc,5GNR_Cell_Availability_%,EBSN_DL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Drop_%,EBSN_MAC_DL_DRB_Volume_MB,EBSN_MAC_DL_DRB_Volume_MB_NSA,EBSN_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_FWA_ENDC_Drop_%,EBSN_NSA_FWA_ENDC_Setup_Fail_%,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_RLC_Delay_ms,EBSN_NSA_FWA_UL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_ENDC_Drop_%,EBSN_NSA_Mobility_ENDC_PScellChange_Fail_%,EBSN_NSA_Mobility_ENDC_Setup_Fail_%,EBSN_NSA_Mobility_MAC_DL_DRB_Volume_MB,EBSN_NSA_Mobility_MAC_UL_DRB_Volume_MB,EBSN_NSA_Mobility_RLC_Delay_ms,EBSN_NSA_Mobility_UL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Peak_UE_FWA_Spid125,EBSN_ENDC_Peak_UE_FWA_Spid125_Avg,EBSN_ENDC_Peak_UE_FWA_Spid125_Max,EBSN_NSA_FWA_ENDC_Drop_%_num,EBSN_NSA_FWA_ENDC_Drop_%_den,EBSN_NSA_FWA_ENDC_Setup_Fail_%_num,EBSN_NSA_FWA_ENDC_Setup_Fail_%_den,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB_%_of_Total,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB_%_of_Total,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%_num,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%_den,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_num,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_den,EBSN_SA_EP1_HeroSlice_Bearer_Max,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE_Num,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE_Den,EBSN_SA_EP1_HeroSlice_Handover_Failure_%,EBSN_SA_EP1_HeroSlice_MAC_DL_DRB_Volume_MB,EBSN_SA_EP1_HeroSlice_MAC_UL_DRB_Volume_MB,EBSN_SA_EP1_HeroSlice_DL_UE_MAC_Throughput_Mbps,EBSN_SA_EP1_HeroSlice_UL_UE_MAC_Throughput_Mbps,EBSN_SA_EP1_HeroSlice_PDU_Session_Estab_Fail_%,EBSN_SA_EP1_HeroSlice_PDU_Session_Drop_%,EBSN_SA_EP1_HeroSlice_PDU_Session_Max,EBSN_SA_EP1_HeroSlice_RLC_Delay_ms,EBSN_SA_EP1_HeroSlice_ISHO_to_LTE_Failure_%,5G_NR_Radio_Interference_PUSCH,5G_NR_Radio_Interference_PUSCH_gt_neg100dBm_perPRB_%
09/27/2025,14,5GNR,Florida,143,Jacksonville,11_E_FORSYTH,1437221,0001,0001,0,1660,0,0.16,36,1705,2.11,33194.72,2734.71,67,98.42,5.23,71.79,51.39,105.3,1.98,89.72,21.16,31540,20245360,265557.73,2959.81,1660,1660,100,105.56,2.11,30651.92,17950.23,2733.37,89.42,0.3,0,8771.22,281.69,3.79,0.73,82.3,2.55,2.73,0,9078.75,2018.83,8.9,2.46,22,11,12,1,333,0,301,28.62,10.31,0,0,4,0,0,8,3,0,0,8,0,0.06,0.02,32.78,1.95,0,0,3,1.46,0,-114.24,0
09/27/2025,14,5GNR,Florida,143,Jacksonville,11_E_FORSYTH,1437221,0001,0002,0,1707,0,0.11,200,1821,10.98,16465.04,1394.63,57,96.68,9.59,58.33,34.76,83.11,1.3,65.79,13.28,20484,18217104,131720.3,2002.13,1707,1707,100,83.28,10.98,15944,12055.8,1393.06,93.55,6.48,0,295.6,181.47,5.32,7.08,83.2,11.79,2.07,0,11731.37,822.54,9.91,0.86,12,6,8,19,293,0,299,1.85,13.03,0,0,5,0,0,22,2,0,0,22,0,0.87,0.11,28.43,1.57,0,0,2,2.65,NaN,-114.65,0
09/27/2025,14,5GNR,Florida,143,Jacksonville,11_E_FORSYTH,1437221,0001,0003,4,1276,0.31,0.49,24,1306,1.84,13313.49,3105.88,37,99.39,6.25,57.05,27.85,114,6.06,66.4,30.24,45700,9303316,106507.89,1604.15,1276,1272,100,114.13,1.84,13039.79,8637.69,3114.56,77.17,0,0,687.22,37.51,9.3,4.59,100.33,2.27,3.41,0.39,7930.63,1166.84,6.81,2.79,11,5.5,6,0,248,0,258,5.27,1.2,0,0,7,0,0,19,2,0,0,19,0,0.76,0,80.29,NaN,0,0,2,1.62,0,-114.68,0
09/27/2025,14,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0001,0,46,0,0.11,0,51,0,1166.49,252.94,3,99.63,25.41,12.71,15.04,96.97,4.66,17.24,4.42,92,81236,9331.88,541.38,46,46,50,98.64,0,2747.28,79.29,250.53,NaN,NaN,NaN,0,0,NaN,NaN,23.95,0,10,0,79.08,11.42,9.19,0.51,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,1,0,0,8,0,0.2,0.71,45.43,2.84,0,0,1,1.76,NaN,-117.77,0
09/27/2025,14,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0002,0,4,0,0.16,1,7,14.29,552.21,138.34,1,94.63,22.07,7.66,10.73,37.26,3.91,11.43,4.02,12,7680,4417.72,386.44,4,4,50,37.68,14.29,832.01,0.22,138.51,NaN,NaN,NaN,0,0,NaN,NaN,5.11,14.29,0,0,0.22,0.25,18.04,1.28,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,1,0,0,6,0,0.31,0,21.47,NaN,0,0,1,1.64,NaN,-119.33,0
09/27/2025,14,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0003,0,21,0,0,0,21,0,153.87,12.43,1,98.99,12.39,1.66,2.54,48.95,0.96,13.46,1.66,0,18459,1230.94,91.47,21,21,50,51.43,0,202.83,17.61,11.11,NaN,NaN,NaN,0,0,NaN,NaN,19.37,0,0,0,17.6,0.83,17.64,0.22,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,0,0,3,0,0.23,0.06,7.5,0.26,0,0,1,1.97,NaN,-118.97,0
09/27/2025,14,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1437028,0001,0001,0,931,0,6.13,11,929,1.18,19123.02,1247.35,38,99.23,5.02,20.37,21.78,111.81,3.69,75.04,9.72,431984,7042084,152984.18,2038.59,931,931,100,112.29,1.18,18641.28,15278.25,1246.91,269.78,0,0,10812.63,359.15,3.08,11.82,53.67,1.4,0.23,0,4444.33,553.35,9.91,3.03,12,4,7,0,145,0,145,58,28.8,0,0,11,0,0,12,1,0,0,12,0,4.82,5.14,5.09,13.84,0,0,1,2.23,NaN,-116.31,0
09/27/2025,14,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1437028,0001,0002,0,2215,0,2.77,49,2276,2.15,27463.95,3155.94,63,98.46,13.37,41.04,43.83,40.37,7.24,53.55,12.2,1173950,42344155,219711.62,4102.62,2215,2215,100,41.16,2.15,26726.61,21178.48,3156.68,38.01,4.71,0,5091.78,617.21,7.21,8.26,39.8,2.05,0.54,0,16019.22,2023.29,15.32,7.73,11,3.67,6,4,85,0,88,19.05,19.55,0,0,8,0,0,14,1,0,0,14,0,6.79,0.03,55.53,8.37,0,0,1,11.04,0,-115.28,0
09/27/2025,14,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1437028,0001,0003,0,2002,0,3.68,35,1727,2.03,45639.47,2457.6,76,99.17,5.36,35.56,49.94,76.26,1.82,78.11,10.97,1459458,39609570,365115.73,4674.66,2002,2002,100,76.58,2.03,44558.97,38238.05,2455.49,103.25,0,0,24463.38,969.77,2.74,2.94,67.68,2.38,0.03,0,13622.12,1034.27,9.48,1.37,27,9,19,0,256,0,249,54.9,39.49,0,0,6,0,0,21,2,0,0,21,0,22.31,0,44.8,NaN,0,0,2,4.17,0,-116.07,0
09/27/2025,14,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1439028,0001,0001,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
