Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'GNB.ENDCAddAtt','GNB.ENDCAddprepSucc','GNB.ENDCAddsucc','GNB.ENDCRelbySgnb.Delta','GNB.ENDCRelbySgnb','GNB.ENDCAddSuccRate'
070,Upstate New York,VCP Edge 1.x,NR,,,0700002,2025-09-27T15:00:00-05:00,3600,8064,8064,8036,,62,99.65
070,Upstate New York,VCP Edge 1.x,NR,,,0700021,2025-09-27T15:00:00-05:00,3600,5232,5232,5217,,69,99.71
070,Upstate New York,VCP Edge 1.x,NR,,,0700023,2025-09-27T15:00:00-05:00,3600,1699,1699,1690,,9,99.47
070,Upstate New York,VCP Edge 1.x,NR,,,0709001,2025-09-27T15:00:00-05:00,3600,451859,451856,451464,,3757,99.91
070,Upstate New York,VCP Edge 1.x,NR,,,0709003,2025-09-27T15:00:00-05:00,3600,391750,391745,391450,,2771,99.92
070,Upstate New York,VCP Edge 1.x,NR,,,0709006,2025-09-27T15:00:00-05:00,3600,909,909,907,,4,99.78
070,Upstate New York,VCP Edge 1.x,NR,,,0700011,2025-09-27T15:00:00-05:00,3600,302,302,300,,2,99.34
070,Upstate New York,VCP Edge 1.x,NR,,,0700012,2025-09-27T15:00:00-05:00,3600,16360,16360,16346,,13,99.91
070,Upstate New York,VCP Edge 1.x,NR,,,0700022,2025-09-27T15:00:00-05:00,3600,2671,2671,2668,,19,99.89
070,Upstate New York,VCP Edge 1.x,NR,,,0709002,2025-09-27T15:00:00-05:00,3600,413233,413204,412567,,4529,99.84
070,Upstate New York,VCP Edge 1.x,NR,,,0709004,2025-09-27T15:00:00-05:00,3600,0,0,0,,0,NaN
070,Upstate New York,VCP Edge 1.x,NR,,,0709007,2025-09-27T15:00:00-05:00,3600,0,0,0,,0,NaN
070,Upstate New York,VCP Edge 1.x,NR,,,0709089,2025-09-27T15:00:00-05:00,3600,0,0,0,,0,NaN
070,Upstate New York,VCP Edge 1.x,NR,,,0709099,2025-09-27T15:00:00-05:00,3600,407,407,407,,1,100
070,Upstate New York,VCP Edge 1.x,NR,,,0700100,2025-09-27T15:00:00-05:00,3600,118,118,118,,1,100
*,*,VCP Edge 1.x,NR,,,000000*,Total *,3600,1292604,1292567,1291170,,11237,99.89
