Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'GNB.ENDCAddAtt','GNB.ENDCAddprepSucc','GNB.ENDCAddsucc','GNB.ENDCRelbySgnb.Delta','GNB.ENDCRelbySgnb','GNB.ENDCAddSuccRate'
070,Upstate New York,VCP Edge 1.x,NR,,,0700002,2025-09-27T05:00:00-05:00,3600,1107,1107,1104,,3,99.73
070,Upstate New York,VCP Edge 1.x,NR,,,0700021,2025-09-27T05:00:00-05:00,3600,1496,1496,1496,,1,100
070,Upstate New York,VCP Edge 1.x,NR,,,0709001,2025-09-27T05:00:00-05:00,3600,138397,138389,138343,,383,99.96
070,Upstate New York,VCP Edge 1.x,NR,,,0709003,2025-09-27T05:00:00-05:00,3600,117574,117574,117531,,359,99.96
070,Upstate New York,VCP Edge 1.x,NR,,,0709006,2025-09-27T05:00:00-05:00,3600,31,31,31,,0,100
070,Upstate New York,VCP Edge 1.x,NR,,,0700023,2025-09-27T05:00:00-05:00,3600,178,178,178,,1,100
070,Upstate New York,VCP Edge 1.x,NR,,,0700011,2025-09-27T05:00:00-05:00,3600,43,43,43,,0,100
070,Upstate New York,VCP Edge 1.x,NR,,,0709002,2025-09-27T05:00:00-05:00,3600,123771,123769,123715,,372,99.95
070,Upstate New York,VCP Edge 1.x,NR,,,0709099,2025-09-27T05:00:00-05:00,3600,90,90,90,,1,100
070,Upstate New York,VCP Edge 1.x,NR,,,0700100,2025-09-27T05:00:00-05:00,3600,15,15,15,,0,100
070,Upstate New York,VCP Edge 1.x,NR,,,0700012,2025-09-27T05:00:00-05:00,3600,65,65,65,,0,100
070,Upstate New York,VCP Edge 1.x,NR,,,0700022,2025-09-27T05:00:00-05:00,3600,554,554,554,,3,100
070,Upstate New York,VCP Edge 1.x,NR,,,0709004,2025-09-27T05:00:00-05:00,3600,0,0,0,,0,NaN
070,Upstate New York,VCP Edge 1.x,NR,,,0709007,2025-09-27T05:00:00-05:00,3600,0,0,0,,0,NaN
070,Upstate New York,VCP Edge 1.x,NR,,,0709089,2025-09-27T05:00:00-05:00,3600,0,0,0,,0,NaN
*,*,VCP Edge 1.x,NR,,,000000*,Total *,3600,383321,383311,383165,,1123,99.96
