Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'GNB.ENDCAddAtt','GNB.ENDCAddprepSucc','GNB.ENDCAddsucc','GNB.ENDCRelbySgnb.Delta','GNB.ENDCRelbySgnb','GNB.ENDCAddSuccRate'
070,Upstate New York,VCP Edge 1.x,NR,,,0700002,2025-09-27T21:00:00-05:00,3600,8533,8533,8525,,40,99.91
070,Upstate New York,VCP Edge 1.x,NR,,,0700021,2025-09-27T21:00:00-05:00,3600,3227,3227,3211,,54,99.5
070,Upstate New York,VCP Edge 1.x,NR,,,0700023,2025-09-27T21:00:00-05:00,3600,951,951,949,,7,99.79
070,Upstate New York,VCP Edge 1.x,NR,,,0709001,2025-09-27T21:00:00-05:00,3600,271641,271624,271388,,2003,99.91
070,Upstate New York,VCP Edge 1.x,NR,,,0709003,2025-09-27T21:00:00-05:00,3600,230807,230804,230619,,1479,99.92
070,Upstate New York,VCP Edge 1.x,NR,,,0709006,2025-09-27T21:00:00-05:00,3600,2813,2813,2813,,10,100
070,Upstate New York,VCP Edge 1.x,NR,,,0700011,2025-09-27T21:00:00-05:00,3600,234,234,234,,0,100
070,Upstate New York,VCP Edge 1.x,NR,,,0700012,2025-09-27T21:00:00-05:00,3600,477,477,477,,1,100
070,Upstate New York,VCP Edge 1.x,NR,,,0700022,2025-09-27T21:00:00-05:00,3600,1415,1415,1415,,22,100
070,Upstate New York,VCP Edge 1.x,NR,,,0709002,2025-09-27T21:00:00-05:00,3600,256441,256434,256187,,2151,99.9
070,Upstate New York,VCP Edge 1.x,NR,,,0709004,2025-09-27T21:00:00-05:00,3600,0,0,0,,0,NaN
070,Upstate New York,VCP Edge 1.x,NR,,,0709007,2025-09-27T21:00:00-05:00,3600,0,0,0,,0,NaN
070,Upstate New York,VCP Edge 1.x,NR,,,0709089,2025-09-27T21:00:00-05:00,3600,0,0,0,,0,NaN
070,Upstate New York,VCP Edge 1.x,NR,,,0709099,2025-09-27T21:00:00-05:00,3600,117,117,116,,0,99.15
070,Upstate New York,VCP Edge 1.x,NR,,,0700100,2025-09-27T21:00:00-05:00,3600,20,20,20,,0,100
*,*,VCP Edge 1.x,NR,,,000000*,Total *,3600,776676,776649,775954,,5767,99.91
