DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DU,SECTOR,5GNR_ENDC_Setup_Failure_Num,5GNR_ENDC_Setup_Failure_Den,5GNR_ENDC_Setup_Failure_%,5GNR_Addition_Failure_%,5GNR_ENDC_Drop_Num,5GNR_ENDC_Drop_Den,5GNR_ENDC_Drop_%,5GNR_DL_MAC_Volume_MB,5GNR_UL_MAC_Volume_MB,5GNR_Peak_numOf_UE,5GNR_DL_RLC_ACK_%,5GNR_DL_RLC_Delay_ms,5GNR_PUSCH_Slot_Utilization,5GNR_PDSCH_Slot_Utilization,5GNR_DL_UE_MAC_Throughput_Mbps_19Q3,5GNR_UL_MAC_UE_Throughput_Mbps_19Q3,5GNR_DL_MAC_Cell_Throughput_Mbps,5GNR_UL_MAC_Cell_Throughput_Mbps,5GNR_Addition_Failure_Num,5GNR_Addition_Failure_Den,5GNR_DL_MAC_Cell_Throughput_Num,5GNR_DL_MAC_Cell_Throughput_Den,pmEndcSetupUeAtt,pmEndcSetupUeSucc,5GNR_Cell_Availability_%,EBSN_DL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Drop_%,EBSN_MAC_DL_DRB_Volume_MB,EBSN_MAC_DL_DRB_Volume_MB_NSA,EBSN_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_FWA_ENDC_Drop_%,EBSN_NSA_FWA_ENDC_Setup_Fail_%,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_RLC_Delay_ms,EBSN_NSA_FWA_UL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_ENDC_Drop_%,EBSN_NSA_Mobility_ENDC_PScellChange_Fail_%,EBSN_NSA_Mobility_ENDC_Setup_Fail_%,EBSN_NSA_Mobility_MAC_DL_DRB_Volume_MB,EBSN_NSA_Mobility_MAC_UL_DRB_Volume_MB,EBSN_NSA_Mobility_RLC_Delay_ms,EBSN_NSA_Mobility_UL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Peak_UE_FWA_Spid125,EBSN_ENDC_Peak_UE_FWA_Spid125_Avg,EBSN_ENDC_Peak_UE_FWA_Spid125_Max,EBSN_NSA_FWA_ENDC_Drop_%_num,EBSN_NSA_FWA_ENDC_Drop_%_den,EBSN_NSA_FWA_ENDC_Setup_Fail_%_num,EBSN_NSA_FWA_ENDC_Setup_Fail_%_den,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB_%_of_Total,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB_%_of_Total,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%_num,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%_den,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_num,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_den,EBSN_SA_EP1_HeroSlice_Bearer_Max,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE_Num,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE_Den,EBSN_SA_EP1_HeroSlice_Handover_Failure_%,EBSN_SA_EP1_HeroSlice_MAC_DL_DRB_Volume_MB,EBSN_SA_EP1_HeroSlice_MAC_UL_DRB_Volume_MB,EBSN_SA_EP1_HeroSlice_DL_UE_MAC_Throughput_Mbps,EBSN_SA_EP1_HeroSlice_UL_UE_MAC_Throughput_Mbps,EBSN_SA_EP1_HeroSlice_PDU_Session_Estab_Fail_%,EBSN_SA_EP1_HeroSlice_PDU_Session_Drop_%,EBSN_SA_EP1_HeroSlice_PDU_Session_Max,EBSN_SA_EP1_HeroSlice_RLC_Delay_ms,EBSN_SA_EP1_HeroSlice_ISHO_to_LTE_Failure_%,5G_NR_Radio_Interference_PUSCH,5G_NR_Radio_Interference_PUSCH_gt_neg100dBm_perPRB_%
09/27/2025,20,5GNR,Florida,143,Jacksonville,11_E_FORSYTH,1437221,0001,0001,0,1110,0,0.19,33,1109,2.98,29620.52,3033.92,61,98.47,5.81,78.62,52.8,91.98,2.21,77.91,21.44,23310,12125640,236964.19,3041.56,1110,1110,100,91.94,2.98,28568.69,25248.69,3034.26,95.87,1.11,0,15053.29,1125.19,3.74,2.39,84.15,3.58,1.67,0,10089.64,1628.53,8.97,1.93,21,10.5,14,3,270,0,264,52.69,37.08,0,0,10,0,0,20,4,0,0,20,0,16.74,0.26,177.87,7.1,0,0,4,4.97,0,-114.25,0
09/27/2025,20,5GNR,Florida,143,Jacksonville,11_E_FORSYTH,1437221,0001,0002,3,2866,0.1,0.24,246,2938,8.37,37619.09,3625.87,105,97.78,19.98,75.48,55.53,64.46,1.27,94.08,26.69,130967,54004038,300952.71,3198.82,2866,2863,100,64.35,8.37,35726.21,31682.93,3645.53,65.34,17.99,0,1780.91,209.56,8.82,3.8,64.43,7.18,1.89,0.12,29822.27,1938.52,22.44,0.73,12,6,9,59,328,0,332,4.98,5.75,0,0,20,2.22,1,45,3,2.22,1,45,0,70.12,0.3,81.58,3.56,0,2.22,3,15.23,NaN,-113.53,0
09/27/2025,20,5GNR,Florida,143,Jacksonville,11_E_FORSYTH,1437221,0001,0003,1,1951,0.05,0.09,57,2003,2.85,25247.47,5374.71,58,98.22,12.56,66.93,45.43,80.82,3.7,77.19,44.62,23859,27526659,201979.78,2616.53,1951,1950,100,80.75,2.85,24750.9,13027.14,5438.1,89.46,0.8,0,1557.03,45.89,7.8,1.8,66.46,2.98,2.5,0.06,11417.58,1737.2,19.41,1.55,12,6,8,1,125,0,132,6.29,0.84,0,0,26,0,0,57,4,0,0,57,0,16.57,1.97,66.91,27.96,0,0,4,3.86,75,-114.23,0
09/27/2025,20,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0001,0,45,0,0.2,2,46,4.35,303.58,43.52,2,99.24,15.05,6.91,6.03,48,0.8,11.18,1.4,135,66645,2428.65,217.25,45,45,50,49.04,4.35,674.19,63.07,43.38,NaN,NaN,NaN,0,0,NaN,NaN,25.17,4.35,8.33,0,62.91,4.76,14.77,0.26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,9,0,2.06,0,11.9,NaN,0,0,1,2.87,NaN,-117.09,0
09/27/2025,20,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0002,0,47,0,0.12,3,51,5.88,1807.53,426.63,3,98.15,22.2,25.34,33.22,34.79,3.76,12.09,3.74,188,154066,14460.23,1196,47,47,50,35.69,5.88,3028.32,719.72,411.04,NaN,NaN,NaN,0,0,NaN,NaN,14.09,5.88,0,0,717.41,54.02,2.29,0.63,0,0,0,0,0,0,0,0,0,0,0,8,0,0,11,2,0,0,11,0,0.97,0.19,17.44,NaN,0,0,2,3.98,0,-119.08,0
09/27/2025,20,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0003,0,18,0,0.08,0,18,0,362.54,154.06,2,93.74,14.61,6.46,6.82,33.09,3.38,11.82,5.3,18,23004,2900.33,245.39,18,18,50,33.85,0,318.17,4.14,89.79,NaN,NaN,NaN,0,0,NaN,NaN,12.9,0,0,0,4.09,5.62,5.5,0.52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0.23,0,10.94,NaN,0,0,1,4.1,NaN,-118.42,0
09/27/2025,20,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1437028,0001,0001,0,577,0,5.73,16,587,2.73,16645.44,1195.81,31,99.36,3.29,17.22,21.65,86.59,7.09,65.71,11.02,166176,2902310,133163.49,2026.49,577,577,100,86.81,2.73,16219.91,11813.9,1195.96,228.8,1.47,0,8603.77,260.76,1.46,7.65,59.18,3.1,2,0,3194.85,515.89,7.4,5.33,10,3.33,7,2,136,0,127,53.04,21.8,0,0,9,0,0,11,1,0,0,11,0,3.69,2.15,79.21,11.51,0,0,1,2.38,NaN,-116.39,0.01
09/27/2025,20,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1437028,0001,0002,1,1000,0.1,3.12,19,966,1.97,11217.93,1552.7,37,98.97,9.18,29.25,27.8,42.22,8.94,34.49,8.43,293125,9409000,89743.41,2601.7,1000,999,100,42.53,1.97,10821.84,8935.38,1557.17,57.26,6.25,0.91,3565.56,599.64,4.44,18.45,37.22,1.41,0.15,0,5332.06,622.49,9.74,6.26,10,3.33,5,7,112,1,110,32.95,38.51,0,0,2,0,0,4,1,0,0,4,0,0.21,0,36.78,NaN,0,0,1,1.79,NaN,-115.42,0
09/27/2025,20,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1437028,0001,0003,2,2218,0.09,3.41,22,2149,1.02,46175.75,2477.79,70,98.1,4.06,33.17,48.6,82.92,2.66,81.2,11.86,944624,27707256,369406,4549.34,2218,2216,100,83.21,1.02,45579.62,38947.07,2478.09,96.71,0.52,0,30799.45,1385.14,2.57,4.17,67.1,1.07,0.06,0.1,7997.7,676.68,8.81,1.43,22,7.33,15,1,192,0,187,67.57,55.9,0,0,15,0,0,17,2,0,0,17,0,3.96,0,97.32,NaN,0,0,2,1.43,0,-116.11,0.01
09/27/2025,20,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1439028,0001,0001,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
