Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'Ericsson5GCarrier.pmEndcSetupUeAtt','Ericsson5GCarrier.EBSN_NSA_FWA_DL_UE_MAC_Throughput_Mbps','Ericsson5GCarrier.EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB','Ericsson5GCarrier.EBSN_ENDC_Peak_UE_FWA_Spid125','Ericsson5GCarrier.EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB_pct_of_Total','Ericsson5GCarrier.5GNR_ENDC_Drop_pct','Ericsson5GCarrier.5GNR_ENDC_Drop_Num','Ericsson5GCarrier.5GNR_ENDC_Drop_Den','Ericsson5GCarrier.5GNR_Cell_Availability_pct','Ericsson5GCarrier.5GNR_RACH_Msg3_Failure_pct','Ericsson5GCarrier.5GNR_RACH_Msg3_Failure_pct_Num','Ericsson5GCarrier.5GNR_RACH_Msg3_Failure_pct_Den','Ericsson5GCarrier.5GNR_DL_MAC_Volume_MB'
143,Florida,VCP Far Edge,NR,,,1439221_0001_0001_04,2025-09-27T20:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1439221_0001_0001_08,2025-09-27T20:00:00-04:00,3600,45,NaN,0,0,0,4.35,2,46,100,9.27,137,1478,303.58
143,Florida,VCP Far Edge,NR,,,1439221_0001_0002_04,2025-09-27T20:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1439221_0001_0002_08,2025-09-27T20:00:00-04:00,3600,47,NaN,0,0,0,5.88,3,51,100,11.88,389,3274,1807.53
143,Florida,VCP Far Edge,NR,,,1439221_0001_0003_04,2025-09-27T20:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1439221_0001_0003_08,2025-09-27T20:00:00-04:00,3600,18,NaN,0,0,0,0,0,18,100,8.38,107,1277,362.54
143,Florida,VCP Far Edge,NR,,,1437028_0001_0001_08,2025-09-27T20:00:00-04:00,3600,175,NaN,0,0,0,2.42,4,165,100,38,543,1429,1287.08
143,Florida,VCP Far Edge,NR,,,1437028_0001_0001_10,2025-09-27T20:00:00-04:00,3600,344,278.03,5783.26,7,51.59,3.23,12,372,100,54.9,1540,2805,11894.88
143,Florida,VCP Far Edge,NR,,,1437028_0001_0001_11,2025-09-27T20:00:00-04:00,3600,58,155.97,2820.51,3,83.05,0,0,50,100,60.43,307,508,3463.47
143,Florida,VCP Far Edge,NR,,,1437028_0001_0002_08,2025-09-27T20:00:00-04:00,3600,542,55.02,2196.7,4,35.98,0.77,4,518,100,33.13,1329,4012,4989.99
143,Florida,VCP Far Edge,NR,,,1437028_0001_0002_10,2025-09-27T20:00:00-04:00,3600,366,84.72,363.3,5,10.96,3.74,15,401,100,56.56,2562,4530,4631.79
143,Florida,VCP Far Edge,NR,,,1437028_0001_0002_11,2025-09-27T20:00:00-04:00,3600,92,171.68,999.89,1,72.16,0,0,47,100,55.92,326,583,1596.15
143,Florida,VCP Far Edge,NR,,,1437028_0001_0003_08,2025-09-27T20:00:00-04:00,3600,1343,NaN,0,0,0,0.23,3,1333,100,29.02,1176,4052,1546.96
143,Florida,VCP Far Edge,NR,,,1437028_0001_0003_10,2025-09-27T20:00:00-04:00,3600,714,82.53,16925.1,15,60.88,2.17,15,692,100,52.67,3564,6767,33022.15
