Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'Carrier5G.S5NC_DRBSetupFail_pct_SA_SNSSAI6','Carrier5G.S5NC_DRBSetupFail_pct_den_SA_SNSSAI6','Carrier5G.S5NC_DRBSetupFail_num_SA_SNSSAI6','Carrier5G.S5NC_PDUSetupFail_pct_SA_SNSSAI6','Carrier5G.S5NC_PDUSetupFail_pct_den_SA_SNSSAI6','Carrier5G.S5NC_PDUSetupFail_pct_num_SA_SNSSAI6','Carrier5G.S5ND_AvgAirIfDelay_DL_SA_us_5QI133_SNSSAI6','Carrier5G.S5ND_AvgIPLatency_DL_us_5QI133_SNSSAI6','Carrier5G.S5ND_AvgRLCDelay_DL_SA_us_5QI133_SNSSAI6','Carrier5G.S5ND_AvgRLCDelay_UL_SA_us_5QI133_SNSSAI6','Carrier5G.S5ND_AvgUEThpt_SA_Mbps_5QI133_RFSP95_SNSSAI6','Carrier5G.S5ND_DLActiveUE_Avg_SNSSAI6','Carrier5G.S5ND_DLRLC_SDU_Drop_pmm_pct_5QI133_SNSSAI6','Carrier5G.S5NR_DLPRBUtilization_pct_SNSSAI6','Carrier5G.S5NU_AvgPDCPDelay_DL_us_Cell_SNSSAI','Carrier5G.S5NU_AvgPDCPDelay_DL_us_Cell_5QI133_SNSSAI6','Carrier5G.S5NU_AvgPDCPDelay_UL_us_Cell_SNSSAI','Carrier5G.S5NU_AvgPDCPDelay_UL_us_Cell_5QI133_SNSSAI6','Carrier5G.S5NU_DLPDCP_SDU_DataVolume_MB_5QI133_SNSSAI6','Carrier5G.S5NU_DLPDCP_SDU_Drop_pmm_pct_5QI133_SNSSAI6','Carrier5G.S5NU_DLPDCP_SDU_Loss_pmm_pct_5QI133_SNSSAI6','Carrier5G.S5NU_ULPDCP_SDU_DataVolume_MB_5QI133_SNSSAI6','Carrier5G.S5NU_ULPDCP_SDU_Loss_pmm_pct_5QI133_SNSSAI6','Carrier5G.RLCDLPKTDISCARDCNTPDCP_5QI133','Carrier5G.RLCDLPKTDROPCNTFULLBUF_5QI133','Carrier5G.RLCDLPKTRECEIVECNT_5QI133','Carrier5G.ErabAddAtt_per_GNB','Carrier5G.RssiPathAvg_Path0','Carrier5G.RssiPathAvg_Path1','Carrier5G.RssiPathAvg_Path2','Carrier5G.RssiPathAvg_Path3','Carrier5G.RssiPathAvg','Carrier5G.S5NR_DLPRBUtilization_pct','Carrier5G.S5NR_ULPRBUtilization_pct','Carrier5G.5GNR_ENDC_Drop_pct','Carrier5G.5GNR_ENDC_Drop_pct_num','Carrier5G.5GNR_ENDC_Drop_pct_den','Carrier5G.S5NR_PDCCH_Blocking_Tot_pct','Carrier5G.S5NR_Cell_Availability_pct','Carrier5G.S5NC_MaxUENo_SPID125','Carrier5G.S5ND_TotalMACDataVolumeDL_MB_SPID125','Carrier5G.S5ND_DLUeThru_Mbps_SPID125','Carrier5G.S5NC_ERAB_Drop_Rate_FWA_pct_num','Carrier5G.S5NC_ERAB_Drop_Rate_FWA_pct','Carrier5G.S5NC_ERABSetupFailureRate_pct_QCI132','Carrier5G.S5NR_MaxRRCconnectedUsersPerDU','Carrier5G.S5NR_TotalDLRLCLayerDataVolume_MB','Carrier5G.S5NR_DLUserPerceivedTput_Mbps','Carrier5G.S5NR_TotalERABSetupFailureRate_pct','Carrier5G.S5NR_TotalERABSetupFailureRate_pct_num','Carrier5G.S5NR_TotalERABSetupFailureRate_pct_den','Carrier5G.S5NC_DRBDrop_pct_SA','Carrier5G.S5NC_DRBDrop_num_SA','Carrier5G.S5NC_DRBDrop_den_SA','Carrier5G.S5NC_DRBSetupFail_pct_SA','Carrier5G.S5NC_DRBSetupFail_num_SA','Carrier5G.S5NC_DRBSetupFail_den_SA','Carrier5G.S5NR_IntragNBHOFailRate_pct','Carrier5G.S5NR_IntragNBHOFailRate_den','Carrier5G.S5NR_IntragNBHOFailRate_num','Carrier5G.S5NR_IntergNBHOFailRate_pct','Carrier5G.S5NR_IntergNBHOFailRate_den','Carrier5G.S5NR_IntergNBHOFailRate_num','Carrier5G.S5NR_AvgRRCconnectedUsersPerDU_PerCell','Carrier5G.S5NR_DLMACLayerDataVolume_MB','Carrier5G.S5NR_PUCCHAvgSINR_dB','Carrier5G.S5NR_PUSCHAvgSINR_dB','Carrier5G.S5NR_TotalULRLCLayerDataVolume_MB','Carrier5G.S5NR_ULMACLayerDataVolume_MB','Carrier5G.S5NR_ULUserPerceivedTput_Mbps'
070,Upstate New York,VCP Far Edge,NR,,,07000020095-95-1,2025-09-27T08:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-113.89,-115,-115.53,-115.2,-114.9,0.15,0.04,NaN,0,0,0.01,100,1,5.34,66.12,0,NaN,NaN,,1.55,66.12,0,0,4,NaN,0,0,NaN,0,0,NaN,0,0,NaN,0,0,1,88.82,18.73,20.19,0.97,11.34,36.73
070,Upstate New York,VCP Far Edge,NR,,,07000020096-96-1,2025-09-27T08:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,6,-114.25,-116.07,-113.42,-114.52,-114.56,0.03,0.04,0,0,2,0.02,100,1,16.31,106.22,0,0,0,,5.86,106.22,0,0,6,NaN,0,0,NaN,0,0,NaN,0,0,NaN,0,0,1,16.77,18.82,22.92,2.51,17.57,230.16
070,Upstate New York,VCP Far Edge,NR,,,07000020097-97-1,2025-09-27T08:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-112.27,-114.31,-111.54,-114.53,-113.16,0.34,0.33,NaN,0,0,0.01,100,1,550.88,299.6,0,NaN,NaN,,317.79,299.6,0,0,4,NaN,0,0,NaN,0,0,NaN,0,0,NaN,0,0,1,565.58,18.12,20.93,114.59,187.61,24.96
070,Upstate New York,VCP Far Edge,NR,,,07000020086-86-1,2025-09-27T08:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-115.5,-115.38,-114.22,-114.29,-114.85,0.07,0.04,NaN,0,0,0,100,0,0,NaN,0,NaN,NaN,,0,NaN,NaN,0,0,NaN,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0,39.15,17.08,13.43,0,10.31,28.21
070,Upstate New York,VCP Far Edge,NR,,,07000020087-87-1,2025-09-27T08:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-115.09,-114.35,-115.29,-114.95,-114.92,0.02,0,NaN,0,0,0,100,0,0,NaN,0,NaN,NaN,,0,NaN,NaN,0,0,NaN,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0,1.2,14.91,1.78,0,0.01,0
070,Upstate New York,VCP Far Edge,NR,,,07000020088-88-1,2025-09-27T08:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,8,-116.52,-114.19,-116.21,-116.59,-115.88,0.05,0.04,0,0,8,0,100,0,0,NaN,0,NaN,NaN,,6.85,41.99,0,0,8,NaN,0,0,NaN,0,0,0,1,0,NaN,0,0,0.08,11.75,16.32,7.33,2.77,3.79,2.53
070,Upstate New York,VCP Far Edge,NR,,,07000020047-47-1,2025-09-27T08:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,52,-115.39,-115.25,-114.87,-114.17,-114.92,0.23,0.07,4.84,3,62,0.04,100,0,0,NaN,0,NaN,NaN,,54.84,45.56,1.92,1,52,NaN,0,0,NaN,0,0,0,14,0,NaN,0,0,0.24,70.77,16.37,12.6,2.43,6.02,2.31
070,Upstate New York,VCP Far Edge,NR,,,07000020048-48-1,2025-09-27T08:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,29,-115.75,-115.14,-115.19,-115.69,-115.44,0.3,0.08,18.18,6,33,0.05,100,0,0,NaN,0,NaN,NaN,,46.85,41.87,0,0,29,NaN,0,0,NaN,0,0,0,10,0,NaN,0,0,0.12,110.35,16.65,13.69,3.47,10,1.29
070,Upstate New York,VCP Far Edge,NR,,,07000020049-49-1,2025-09-27T08:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,44,-115.92,-114.76,-114.88,-116.02,-115.39,0.29,0.15,14.86,11,74,0.21,100,0,0,NaN,0,NaN,NaN,,117,57.28,0,0,44,NaN,0,0,NaN,0,0,0,20,0,NaN,0,0,0.25,86.33,15.93,9.53,2.85,6.93,1.33
070,Upstate New York,VCP Far Edge,NR,,,07000020016-16-1,2025-09-27T08:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,10,-115.84,-115.94,-115.51,-115.39,-115.67,0.37,0.02,0,0,10,0,100,0,0,NaN,0,NaN,NaN,,51.43,356.19,0,0,10,NaN,0,0,NaN,0,0,0,4,0,NaN,0,0,0.03,138.56,16.75,14.35,0.97,3.42,4.65
