DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DUNAME,DU,SECTOR,CARRIER,5GNR_ENDC_Drop%,5GNR_ENDC_Drop_%_num,5GNR_ENDC_Drop_%_den,S5NR_Cell_Availability_%,ErabAddAtt_per_GNB,ErabAddSucc_per_GNB,S5NR_DLMACLayerDataVolume_MB,S5NR_DLPRBUtilization_%,S5NR_DLUserPerceivedTput_Mbps,S5NR_PDCCH_SlotRationBlocking_DL_%,S5NR_PDCCH_SlotRationBlocking_Tot_%,S5NR_PDCCH_SlotRationBlocking_UL_%,S5NR_PUCCH_BLER_%,S5NR_PUCCHAvgSINR_dB,S5NR_PUSCHAvgSINR_dB,S5NR_TotalDLRLCLayerDataVolume_MB,S5NR_TotalERABSetupFailureRate_%,S5NR_TotalULRLCLayerDataVolume_MB,S5NR_ULMACLayerDataVolume_MB,S5NR_ULPRBUtilization_%,S5NR_ULUserPerceivedTput_Mbps,S5NC_DRBDrop_%_SA,S5NC_NRDCAdd_MN_Succ_%_SA,S5NC_NGSetupFailure_%_SA,S5NC_RRCSetupFailure_%_SA,S5NC_EPSFB_IRAT_HO_PrepFailure_%_SA,S5NC_EmergFB_IRAT_HO_Failure_%_SA,S5NC_EPSFB_IRAT_HO_Failure_%_SA,RssiPathAvg_Path0,RssiPathAvg_Path1,RssiPathAvg_Path2,RssiPathAvg_Path3,RssiPathAvg,S5NR_PDCCH_Blocking_Tot_%,S5NC_MaxUENo_SPID125,S5ND_TotalMACDataVolumeDL_MB_SPID125,S5ND_DLUeThru_Mbps_SPID125,S5NC_ERAB_Drop_Rate_FWA_%_num,S5NC_ERAB_Drop_Rate_FWA_%,S5NC_ERABSetupFailureRate%_QCI132,S5NR_TotalERABSetupFailureRate_%_num,S5NR_TotalERABSetupFailureRate_%_den,S5NC_DRBDrop_num_SA,S5NC_DRBDrop_den_SA,S5NC_DRBSetupFail_%_SA,S5NC_DRBSetupFail_num_SA,S5NC_DRBSetupFail_den_SA,S5NR_IntragNBHOFailRate_%,S5NR_IntragNBHOFailRate_den,S5NR_IntragNBHOFailRate_num,S5NR_IntergNBHOFailRate_%,S5NR_IntergNBHOFailRate_den,S5NR_IntergNBHOFailRate_num,S5NR_AvgRRCconnectedUsersPerDU_PerCell,Sum_DLRLCDataVolume_MB
09/27/2025,22,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,ALLENTOWN-HNRT,0080,80,1,7.69,1,13,100,13,13,74.77,0.12,88.52,0,0,0,1.65,16.99,11.97,35.2,0,16.62,20.9,0.21,7.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-116.17,-115.07,-115.34,-115.03,-115.4,0,0,1.86,NaN,0,NaN,NaN,0,13,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0.13,35.2
09/27/2025,22,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,ALLENTOWN-HNRT,0080,80,2,33.33,1,3,100,1,1,10.14,0.06,47.17,0.03,0.03,0,2.7,16.34,10.12,10.7,0,0.04,0.15,0,1.77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-116.31,-115.24,-115.84,-115.19,-115.64,0.03,1,3.78,47.47,1,100,NaN,0,1,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0.02,10.7
09/27/2025,22,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,ALLENTOWN-HNRT,0081,81,1,9.09,1,11,100,9,9,40.75,0.1,106.71,0,0,0,0.63,17.23,14,32.03,0,11.02,31.74,0.16,15.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-115.73,-114.25,-115.42,-115.55,-115.24,0,0,0,NaN,0,NaN,NaN,0,9,0,0,NaN,0,0,0,2,0,NaN,0,0,0.22,32.04
09/27/2025,22,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,ALLENTOWN-HNRT,0081,81,2,0,0,1,100,1,1,4.1,0.01,0,0,0,0,1.43,15.89,8.42,0,0,0.03,0.09,0,2.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-115.89,-114.75,-115.77,-115.85,-115.57,0,0,0,NaN,0,NaN,NaN,0,1,0,0,NaN,0,0,0,1,0,NaN,0,0,0,0
09/27/2025,22,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,ALLENTOWN-HNRT,0082,82,1,0,0,4,100,3,3,2.49,0.01,31.9,0,0,0,51.64,16.25,7.07,1.26,0,0.04,0.13,0,1.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-115.54,-115.34,-114.27,-115.36,-115.13,0,0,0,NaN,0,NaN,NaN,0,3,0,0,NaN,0,0,0,2,0,NaN,0,0,0.01,2.11
09/27/2025,22,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,AMERICAN_STORAGE-HNRT,0095,95,1,NaN,0,0,100,4,4,1870.3,1.89,195.62,0.17,0.15,0.08,0.08,17.69,16.44,686.27,0,16.75,114.28,0.61,96.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-107.75,-113.73,-114.81,-114.95,-112.81,0.15,1,1819.03,195.62,0,NaN,NaN,0,4,0,0,NaN,0,0,NaN,0,0,NaN,0,0,1,727.57
09/27/2025,22,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,AMERICAN_STORAGE-HNRT,0095,95,2,0,0,4,100,4,4,1182.82,4.04,95.58,0.01,0.01,0,0.05,16.84,11.78,1619,0,17.44,37.95,0.26,4.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-116.53,-115.41,-115.7,-115.81,-115.86,0.01,1,1170.33,95.61,0,NaN,NaN,0,4,0,0,NaN,0,0,0,2,0,NaN,0,0,1.02,1619
09/27/2025,22,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,AMERICAN_STORAGE-HNRT,0095,95,3,23.81,5,21,100,18,18,275.42,0.98,110.84,0.03,0.03,0,3.01,16.6,11.05,27.27,0,0.54,1.42,0.02,2.63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-115.75,-115.65,-115.86,-116.19,-115.86,0.03,0,256.92,NaN,0,NaN,NaN,0,18,0,0,NaN,0,0,0,6,0,NaN,0,0,0.08,27.27
09/27/2025,22,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,AMERICAN_STORAGE-HNRT,0096,96,1,NaN,0,0,100,4,4,7540.12,3.87,143.57,0.03,0.03,0.02,0.03,16.93,20.85,3289.42,0,1041.23,1696.96,3.02,154.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-108.89,-111.33,-108.38,-110.43,-109.76,0.03,1,7425.17,143.57,0,NaN,NaN,0,4,0,0,NaN,0,0,NaN,0,0,NaN,0,0,1,3473.76
09/27/2025,22,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,AMERICAN_STORAGE-HNRT,0096,96,2,11.11,1,9,100,7,7,388.48,0.3,103.88,0,0,0,5.34,16.42,16.32,48.15,0,1.85,56.51,0.17,1.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-116.88,-116.65,-116.23,-115.22,-116.25,0,0,313.7,NaN,0,NaN,NaN,0,7,0,0,NaN,0,0,0,5,0,NaN,0,0,0.07,48.15
