Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'ACPF.CpuUsageAvg.percent','ACPF.CpuUsageMax.percent','ACPF.CpuUsageMin.percent','ACPF.DiskUsageAvg.percent','ACPF.DiskUsageMax.percent','ACPF.DiskUsageMin.percent','ACPF.MemUsageAvg.percent','ACPF.MemUsageMax.percent','ACPF.MemUsageMin.percent','ACPF.MemUsageTot.number','ACPF.DiskUsageTot.number','ACPF.CpuUsageTot.number','ACPF.DiskUsageCnt.number','ACPF.InThruPeak_VM.number','ACPF.OutThruPeak_VM.number'
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-00,2025-09-27T22:00:00-04:00,3600,7.32,12.65,6.57,2.46,2.47,2.46,41.25,41.28,41.23,14851.85,886.74,2634,,2.9,33.19
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CMC-01,2025-09-27T22:00:00-04:00,3600,3.45,9.36,2.45,0.67,0.68,0.67,7.69,7.72,7.68,2769.06,241.5,1242.6,,17.99,23.5
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-00,2025-09-27T22:00:00-04:00,3600,1.34,1.92,1.09,12.87,12.88,12.87,85.31,85.33,85.3,30712.74,4634.46,481.25,,21.57,83.7
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-01,2025-09-27T22:00:00-04:00,3600,7.35,10.36,6.84,2.47,2.47,2.46,41.69,41.71,41.67,15008.87,888.68,2644.67,,2.79,7.08
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CMC-01,2025-09-27T22:00:00-04:00,3600,4.02,12.81,3.15,0.73,0.73,0.72,8.6,8.63,8.59,3097.09,261.21,1447.09,,21.52,35.36
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-00,2025-09-27T22:00:00-04:00,3600,1.42,2.09,1.11,12.87,12.88,12.87,85.53,85.6,85.51,30789.79,4633.09,510.46,,34.1,53.78
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-00,2025-09-27T22:00:00-04:00,3600,6.16,6.45,5.95,2.33,2.33,2.32,40.65,40.66,40.63,14632.16,838.43,2216.71,,0.58,0.48
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CMC-00,2025-09-27T22:00:00-04:00,3600,1.17,3.17,0.91,0.46,0.46,0.46,6.58,6.58,6.57,2367.67,166.63,420.01,,1.41,1.39
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-00,2025-09-27T22:00:00-04:00,3600,0.78,1.26,0.58,12.81,12.82,12.81,84.17,84.18,84.16,30301.44,4612.84,279.95,,0.54,0.57
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-00,2025-09-27T22:00:00-04:00,3600,13.95,36.93,2.94,2.45,2.47,2.43,37.89,38.72,37.05,27278.01,1763.69,10040.16,,125.78,141.96
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CMC-01,2025-09-27T22:00:00-04:00,3600,6.78,23.58,1.09,1.69,2.11,1.29,18.23,24.7,12.01,13125.52,1213.75,4879.94,,266.53,283.73
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-00,2025-09-27T22:00:00-04:00,3600,7.23,16.79,0.47,9.92,9.94,9.9,78.33,80.01,76.66,56399.26,7141.7,5205.3,,72.06,4961.34
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-02,2025-09-27T22:00:00-04:00,3600,13.82,16.63,12.24,9.93,9.93,9.92,79.94,79.95,79.92,28777.41,3573.62,4974.46,,74.75,5552.91
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-03,2025-09-27T22:00:00-04:00,3600,0.64,0.97,0.53,9.86,9.86,9.85,76.62,76.66,76.6,27583.66,3548.31,229.67,,0.26,0.26
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-00,2025-09-27T22:00:00-04:00,3600,9.88,21.51,8.95,2.47,2.48,2.46,38.93,38.95,38.91,14013.1,889.01,3554.26,,36.9,78.02
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-01,2025-09-27T22:00:00-04:00,3600,3.85,4.34,3.15,2.43,2.44,2.43,37.02,37.03,37,13326.78,875.17,1386.69,,1.01,0.63
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CMC-01,2025-09-27T22:00:00-04:00,3600,6.12,21.02,1.07,1.58,1.86,1.31,15.9,20.05,11.84,11444.8,1135.99,4405.36,,108.64,116.12
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-00,2025-09-27T22:00:00-04:00,3600,7.11,7.98,5.61,9.93,9.93,9.92,79.85,79.87,79.84,28746.44,3573.13,2559.83,,36.38,684.99
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-01,2025-09-27T22:00:00-04:00,3600,0.64,1.08,0.51,9.9,9.91,9.9,76.65,76.67,76.64,27594.05,3565.68,230.91,,0.53,0.33
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-02,2025-09-27T22:00:00-04:00,3600,6.6,7.95,5.33,9.93,9.93,9.92,79.81,79.83,79.8,28732.33,3573.04,2375.18,,35.06,2095.47
