Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'AUPFVMInterface.InErrors_VM_AUPF','AUPFVMInterface.InOctets_VM_AUPF','AUPFVMInterface.InPkts_VM_AUPF','AUPFVMInterface.InThruPeakCnt_VM_AUPF','AUPFVMInterface.InThruPeak_VM_AUPF','AUPFVMInterface.OutErrors_VM_AUPF','AUPFVMInterface.OutOctets_VM_AUPF','AUPFVMInterface.OutPkts_VM_AUPF','AUPFVMInterface.OutThruPeakCnt_VM_AUPF','AUPFVMInterface.OutThruPeak_VM_AUPF'
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UIC-00-00-EXTERNAL,2025-09-27T08:00:00-04:00,3600,0,13,79025,358,0.08,0,9,68732,358,0.06
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UIC-00-01-EXTERNAL,2025-09-27T08:00:00-04:00,3600,0,0,2285,358,0.01,0,0,0,358,0
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UIC-00-00-INTERNAL,2025-09-27T08:00:00-04:00,3600,0,38,196916,358,0.28,0,29,155088,358,0.23
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UIC-00-01-INTERNAL,2025-09-27T08:00:00-04:00,3600,0,0,2275,358,0.01,0,0,0,358,0
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UMC-01-00-INTERNAL,2025-09-27T08:00:00-04:00,3600,0,165,1072895,357,2.69,0,155,1117582,357,2.72
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UMC-01-01-INTERNAL,2025-09-27T08:00:00-04:00,3600,0,0,3485,357,0.01,0,0,0,357,0
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UMC-01-00-MANAGEMENT,2025-09-27T08:00:00-04:00,3600,0,0,17561,357,0.04,0,22,27291,357,2.13
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UPC-00-00-EXTERNAL,2025-09-27T08:00:00-04:00,3600,0,16309,19855782,358,295.85,0,16005,14645197,358,297.67
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UPC-00-01-EXTERNAL,2025-09-27T08:00:00-04:00,3600,0,10504,14635780,358,373.44,0,10186,9770108,358,378.63
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UPC-00-00-INTERNAL,2025-09-27T08:00:00-04:00,3600,0,18,113651,358,0.42,0,34,137827,358,0.65
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UPC-00-01-INTERNAL,2025-09-27T08:00:00-04:00,3600,0,0,0,358,0,0,0,0,358,0
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UPC-01-00-EXTERNAL,2025-09-27T08:00:00-04:00,3600,0,11650,14789727,358,288.63,0,11414,10920941,358,290.31
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UPC-01-01-EXTERNAL,2025-09-27T08:00:00-04:00,3600,0,28692,28870392,358,874.41,0,28487,24441404,358,880.34
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UPC-01-00-INTERNAL,2025-09-27T08:00:00-04:00,3600,0,19,114226,358,0.48,0,34,138788,358,0.58
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UPC-01-01-INTERNAL,2025-09-27T08:00:00-04:00,3600,0,0,0,358,0,0,0,0,358,0
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00-00-EXTERNAL,2025-09-27T08:00:00-04:00,3600,0,12,76655,358,0.07,0,8,63469,358,0.05
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00-01-EXTERNAL,2025-09-27T08:00:00-04:00,3600,0,0,2082,358,0.01,0,0,0,358,0
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00-00-INTERNAL,2025-09-27T08:00:00-04:00,3600,0,38,191866,358,0.29,0,28,150609,358,0.25
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00-01-INTERNAL,2025-09-27T08:00:00-04:00,3600,0,0,2072,358,0.01,0,0,0,358,0
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01-00-INTERNAL,2025-09-27T08:00:00-04:00,3600,0,165,1086503,358,2.86,0,157,1134817,358,2.72
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01-01-INTERNAL,2025-09-27T08:00:00-04:00,3600,0,0,3491,358,0.02,0,0,0,358,0
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01-00-MANAGEMENT,2025-09-27T08:00:00-04:00,3600,0,0,16670,358,0.03,0,18,26031,358,1.89
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00-00-EXTERNAL,2025-09-27T08:00:00-04:00,3600,0,18058,23155787,358,395.22,0,17732,17499388,358,396.97
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00-01-EXTERNAL,2025-09-27T08:00:00-04:00,3600,0,53001,53729556,358,449.78,0,52783,46005138,358,453.03
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00-00-INTERNAL,2025-09-27T08:00:00-04:00,3600,0,18,113069,358,0.43,0,34,137731,358,0.87
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00-01-INTERNAL,2025-09-27T08:00:00-04:00,3600,0,0,0,358,0,0,0,0,358,0
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01-00-EXTERNAL,2025-09-27T08:00:00-04:00,3600,0,41531,43108354,358,428.61,0,41381,37088413,358,431.44
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01-01-EXTERNAL,2025-09-27T08:00:00-04:00,3600,0,76057,75577353,358,1833.94,0,75836,66322963,358,1869.12
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01-00-INTERNAL,2025-09-27T08:00:00-04:00,3600,0,18,112936,358,0.45,0,32,132553,358,0.63
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01-01-INTERNAL,2025-09-27T08:00:00-04:00,3600,0,0,3096,358,0.02,0,0,0,358,0
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00-00-EXTERNAL,2025-09-27T08:00:00-04:00,3600,0,0,26,358,0,0,0,17,358,0
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00-01-EXTERNAL,2025-09-27T08:00:00-04:00,3600,0,0,10,358,0,0,0,0,358,0
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00-00-INTERNAL,2025-09-27T08:00:00-04:00,3600,0,24,92810,358,0.22,0,12,79667,358,0.21
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00-01-INTERNAL,2025-09-27T08:00:00-04:00,3600,0,0,0,358,0,0,0,0,358,0
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01-00-INTERNAL,2025-09-27T08:00:00-04:00,3600,0,147,1046570,358,2.82,0,150,1112115,358,2.83
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01-01-INTERNAL,2025-09-27T08:00:00-04:00,3600,0,0,0,358,0,0,0,0,358,0
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01-00-MANAGEMENT,2025-09-27T08:00:00-04:00,3600,0,0,12286,358,0.01,0,0,19695,358,0.05
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00-00-EXTERNAL,2025-09-27T08:00:00-04:00,3600,0,92,1102769,358,0.24,0,0,12,358,0
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00-01-EXTERNAL,2025-09-27T08:00:00-04:00,3600,0,92,1102883,358,0.24,0,0,10,358,0
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00-00-INTERNAL,2025-09-27T08:00:00-04:00,3600,0,8,77095,358,0.26,0,16,80338,358,0.23
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00-01-INTERNAL,2025-09-27T08:00:00-04:00,3600,0,0,0,358,0,0,0,0,358,0
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01-00-EXTERNAL,2025-09-27T08:00:00-04:00,3600,0,100,1202031,357,0.26,0,0,10,357,0
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01-01-EXTERNAL,2025-09-27T08:00:00-04:00,3600,0,100,1202011,357,0.27,0,0,10,357,0
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01-00-INTERNAL,2025-09-27T08:00:00-04:00,3600,0,8,76937,357,0.35,0,16,80221,357,0.33
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01-01-INTERNAL,2025-09-27T08:00:00-04:00,3600,0,0,0,357,0,0,0,0,357,0
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00-00-EXTERNAL,2025-09-27T08:00:00-04:00,3600,0,0,24,358,0,0,0,14,358,0
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00-01-EXTERNAL,2025-09-27T08:00:00-04:00,3600,0,0,9,358,0,0,0,0,358,0
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00-00-INTERNAL,2025-09-27T08:00:00-04:00,3600,0,40,109454,358,0.3,0,12,83264,358,0.25
