Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'DU.DL_GTP_Data_Volume_RN_MB','DU.ENDC.Sessions.RN','DU.Intra.CU.HO.Attempts.number','DU.Max.ENDC.Sessions.RN.number','DU.Intra_CU_HO_Attempts_RN','DU.Intra_CU_HO_Success_RN','DU.Intra_CU_HO_Success_Rate_RN_pct','DU.SgNB_Modification_Attempts_RN','DU.SgNB_Modification_Success_RN','DU.SgNB_Modification_Success_Rate_RN_pct','DU.UL_GTP_Data_Volume_RN_MB','DU.Attach_Success_rate_pct_RN','DU.Attach_Success_RN_Num','DU.Attach_Success_RN_Den','DU.Drop_rate_pct_RN','DU.Drop_RN_Num','DU.Drop_RN_Den','DU.DL_Tput_RN_Mbps','DU.UL_Tput_RN_Mbps','DU.UL_TTI_Util_Rate_pct_RN','DU.DL_TTI_Util_Rate_pct_RN','DU.DL_HARQ_Residual_BLER_pct_RN','DU.UL_HARQ_Residual_BLER_pct_RN','DU.Cell_Availability_RN'
Global,Florida,VCP Far Edge,NR,,5GNB_NOJACKSONVILLE_VZ_STORE,14312530000,2025-09-27T05:00:00-04:00,3600,152.53,60,,12,0,0,NaN,31,31,100,22.48,100,7,7,14.29,1,7,92.98,19.6,0.66,0.24,0.19,0.37,100
Global,Florida,VCP Far Edge,NR,,5GNB_ORANGEPARK_VZ_STORE,14312550000,2025-09-27T05:00:00-04:00,3600,7.51,20,,5,0,0,NaN,6,6,100,2.6,100,29,29,11.11,3,27,15.93,12.34,0.11,0.05,25.34,0.72,100
Global,Florida,VCP Far Edge,NR,,5GNB_STJOHNJAX_VZ_STORE,14312570000,2025-09-27T05:00:00-04:00,3600,33.11,4,,3,0,0,NaN,215,215,100,4.17,100,255,255,1.18,3,255,117.34,20,0.11,0.04,0.84,0.01,100
Global,Florida,VCP Far Edge,NR,,5GNB_ST_JOHNS_TOWN_CTR_APPLE,14310760000,2025-09-27T05:00:00-04:00,3600,0,0,,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100
Global,Florida,VCP Far Edge,NR,,5GNB_TALLAHASSEE_VZ_STORE,14312590000,2025-09-27T05:00:00-04:00,3600,129.76,25,,9,1,1,100,724,724,100,18.53,100,1440,1440,0.49,7,1429,50.34,4.12,0.54,0.3,14.42,0.03,100
Global,*,VCP Far Edge,NR,,*,000000*000*,,3600,322.92,109,,12,1,1,100,976,976,100,47.79,100,1731,1731,0.81,14,1718,65.67,7.73,0.28,0.13,7.75,0.23,100
