DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DU,SECTOR,CARRIER,5GNR_ENDC_Setup_Failure_Num,5GNR_ENDC_Setup_Failure_Den,5GNR_ENDC_Setup_Failure_%,5GNR_Addition_Failure_%,5GNR_ENDC_Drop_Num,5GNR_ENDC_Drop_Den,5GNR_ENDC_Drop_%,5GNR_DL_MAC_Volume_MB,5GNR_UL_MAC_Volume_MB,5GNR_Peak_numOf_UE,5GNR_DL_RLC_ACK_%,5GNR_DL_RLC_Delay_ms,5GNR_PUSCH_Slot_Utilization,5GNR_PDSCH_Slot_Utilization,5GNR_DL_UE_MAC_Throughput_Mbps_19Q3,5GNR_UL_MAC_UE_Throughput_Mbps_19Q3,5GNR_DL_MAC_Cell_Throughput_Mbps,5GNR_UL_MAC_Cell_Throughput_Mbps,5GNR_Addition_Failure_Num,5GNR_Addition_Failure_Den,5GNR_DL_MAC_Cell_Throughput_Num,5GNR_DL_MAC_Cell_Throughput_Den,pmEndcSetupUeAtt,pmEndcSetupUeSucc,5GNR_Cell_Availability_%,EBSN_DL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Drop_%,EBSN_MAC_DL_DRB_Volume_MB,EBSN_MAC_DL_DRB_Volume_MB_NSA,EBSN_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_FWA_ENDC_Drop_%,EBSN_NSA_FWA_ENDC_Setup_Fail_%,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_RLC_Delay_ms,EBSN_NSA_FWA_UL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_ENDC_Drop_%,EBSN_NSA_Mobility_ENDC_PScellChange_Fail_%,EBSN_NSA_Mobility_ENDC_Setup_Fail_%,EBSN_NSA_Mobility_MAC_DL_DRB_Volume_MB,EBSN_NSA_Mobility_MAC_UL_DRB_Volume_MB,EBSN_NSA_Mobility_RLC_Delay_ms,EBSN_NSA_Mobility_UL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Peak_UE_FWA_Spid125,EBSN_ENDC_Peak_UE_FWA_Spid125_Avg,EBSN_ENDC_Peak_UE_FWA_Spid125_Max,EBSN_NSA_FWA_ENDC_Drop_%_num,EBSN_NSA_FWA_ENDC_Drop_%_den,EBSN_NSA_FWA_ENDC_Setup_Fail_%_num,EBSN_NSA_FWA_ENDC_Setup_Fail_%_den,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB_%_of_Total,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB_%_of_Total,5GNR_RACH_Msg3_Failure_%,5GNR_RACH_Msg3_Failure_%_Den,5GNR_RACH_Msg3_Failure_%_Num,5G_NR_Radio_Interference_PUSCH,5G_NR_Radio_Interference_PUSCH_gt_neg100dBm_perPRB_%,pmHoExeAttOutIntraGnb,pmRadioRaCbFailMsg1Ooc,EBSN_SA_NSA_DRB_Volume
09/27/2025,19,5GNR,Florida,143,Jacksonville,11_E_FORSYTH,1437221,0001,0001,10,0,882,0,0.19,43,898,4.79,15023.55,2241.15,38,96.93,5.06,82.67,54.79,86.66,2.27,76.17,30.12,15876,8463672,120188.43,1577.91,882,882,100,86.97,4.79,11770.27,8050.51,2245.21,96.96,1.53,0,1613.07,42.31,3.71,0.26,75.98,5.7,1.88,0,6428.14,1628.88,6.26,1.84,8,8,8,3,196,0,186,13.7,1.88,37.01,9578,3545,-114.35,0,314,13,11740.02
09/27/2025,19,5GNR,Florida,143,Jacksonville,11_E_FORSYTH,1437221,0001,0001,11,0,375,0,0.24,10,374,2.67,7900.44,509.1,24,99.59,4.61,59.38,34.15,96.36,1.61,64.26,9.53,1500,631875,63203.54,983.49,375,375,100,96.27,2.67,10489.52,10484.52,509.09,106.9,1.79,0,8615.99,299.96,3.8,1.15,70.86,3.05,0.85,0,1813.01,208.13,8.2,3.11,13,13,13,2,112,0,111,82.14,58.92,31.65,1681,532,-113.88,0,8,4,10433.99
09/27/2025,19,5GNR,Florida,143,Jacksonville,11_E_FORSYTH,1437221,0001,0002,10,1,1647,0.06,0.37,258,1808,14.27,18966.72,3224.59,53,97.27,10.55,91.44,62.02,88.53,1.9,84.95,39.18,96468,26045658,151733.79,1786.09,1647,1646,100,88.7,14.27,15664.57,11136.86,3228.68,131.17,1.32,0,32.77,556.7,1.71,17.43,80.07,14.84,1.56,0.06,11094.83,992.3,10.75,0.69,4,4,4,1,76,0,79,0.21,17.24,26.08,15765,4112,-113.6,0,928,46,15506.54
09/27/2025,19,5GNR,Florida,143,Jacksonville,11_E_FORSYTH,1437221,0001,0002,11,3,1044,0.29,0.32,50,1019,4.91,8069.27,899.39,34,99.19,16.57,54.43,36.43,88.91,4.35,61.53,18.36,9834,3059964,64554.16,1049.17,1044,1041,100,89.36,4.91,10006.68,9993.47,897.51,61.42,14.52,0,1053.5,107.52,9.89,3.15,94.11,1.93,2.21,0.37,8918.94,773.31,17.33,4.48,9,9,9,35,241,0,243,10.53,11.98,19.76,2930,579,-113.1,0,21,1,9985.6
09/27/2025,19,5GNR,Florida,143,Jacksonville,11_E_FORSYTH,1437221,0001,0003,10,2,1089,0.18,0.43,28,1139,2.46,15217.27,3889.19,29,98.53,6.78,81.31,52.73,110.03,5.33,80.16,53.15,51229,11913660,121738.13,1518.71,1089,1087,100,110.05,2.46,12733.9,4935.29,3926.72,221.55,0,0,84.35,25.58,5.14,4.1,94,2.65,2.97,0.2,4839.77,888.03,8.36,1.81,5,5,5,0,82,0,80,0.66,0.65,9.43,10913,1029,-114.25,0,799,27,12560.4
09/27/2025,19,5GNR,Florida,143,Jacksonville,11_E_FORSYTH,1437221,0001,0003,11,3,905,0.33,0.45,11,863,1.27,3906.83,843.48,26,99,9.61,47.08,24.64,104.72,4.47,44.05,19.91,10185,2256165,31254.66,709.54,905,902,100,105.67,1.27,5862.24,5859.88,843.07,91.13,0,0,1318.53,33.43,4.87,4.1,108.89,1.36,1.95,0.36,4494.45,803.82,10.8,4.47,8,8,8,0,56,0,72,22.49,3.97,11.04,2490,275,-113.99,0,9,3,5815.32
09/27/2025,19,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0001,04,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0
09/27/2025,19,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0001,08,0,71,0,0.06,0,70,0,322.28,227.3,3,99.01,8.46,11.08,7.29,34.01,4.22,9.82,4.56,71,126025,2578.27,262.58,71,71,100,34.56,0,442.97,151.4,224.62,NaN,NaN,NaN,0,0,NaN,NaN,26.22,0,0,0,148.96,9.04,8.78,0.43,0,0,0,0,0,0,0,0,0,11.33,1774,201,-117.38,0,61,1,425.32
09/27/2025,19,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0002,04,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0
09/27/2025,19,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0002,08,0,59,0,0.03,1,61,1.64,1263.1,197.96,2,97.95,22.21,16.61,21.4,34.19,2.14,13.11,2.65,59,206677,10104.76,770.49,59,59,100,34.57,1.64,1968.63,463.29,195.62,NaN,NaN,NaN,0,0,NaN,NaN,21.68,1.64,4.76,0,461.4,23.37,11.42,0.6,0,0,0,0,0,0,0,0,0,7.57,3502,265,-119.13,0,160,1,1930.86
