DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DU,SECTOR,CARRIER,5GNR_ENDC_Setup_Failure_Num,5GNR_ENDC_Setup_Failure_Den,5GNR_ENDC_Setup_Failure_%,5GNR_Addition_Failure_%,5GNR_ENDC_Drop_Num,5GNR_ENDC_Drop_Den,5GNR_ENDC_Drop_%,5GNR_DL_MAC_Volume_MB,5GNR_UL_MAC_Volume_MB,5GNR_Peak_numOf_UE,5GNR_DL_RLC_ACK_%,5GNR_DL_RLC_Delay_ms,5GNR_PUSCH_Slot_Utilization,5GNR_PDSCH_Slot_Utilization,5GNR_DL_UE_MAC_Throughput_Mbps_19Q3,5GNR_UL_MAC_UE_Throughput_Mbps_19Q3,5GNR_DL_MAC_Cell_Throughput_Mbps,5GNR_UL_MAC_Cell_Throughput_Mbps,5GNR_Addition_Failure_Num,5GNR_Addition_Failure_Den,5GNR_DL_MAC_Cell_Throughput_Num,5GNR_DL_MAC_Cell_Throughput_Den,pmEndcSetupUeAtt,pmEndcSetupUeSucc,5GNR_Cell_Availability_%,EBSN_DL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Drop_%,EBSN_MAC_DL_DRB_Volume_MB,EBSN_MAC_DL_DRB_Volume_MB_NSA,EBSN_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_FWA_ENDC_Drop_%,EBSN_NSA_FWA_ENDC_Setup_Fail_%,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_RLC_Delay_ms,EBSN_NSA_FWA_UL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_ENDC_Drop_%,EBSN_NSA_Mobility_ENDC_PScellChange_Fail_%,EBSN_NSA_Mobility_ENDC_Setup_Fail_%,EBSN_NSA_Mobility_MAC_DL_DRB_Volume_MB,EBSN_NSA_Mobility_MAC_UL_DRB_Volume_MB,EBSN_NSA_Mobility_RLC_Delay_ms,EBSN_NSA_Mobility_UL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Peak_UE_FWA_Spid125,EBSN_ENDC_Peak_UE_FWA_Spid125_Avg,EBSN_ENDC_Peak_UE_FWA_Spid125_Max,EBSN_NSA_FWA_ENDC_Drop_%_num,EBSN_NSA_FWA_ENDC_Drop_%_den,EBSN_NSA_FWA_ENDC_Setup_Fail_%_num,EBSN_NSA_FWA_ENDC_Setup_Fail_%_den,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB_%_of_Total,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB_%_of_Total,5GNR_RACH_Msg3_Failure_%,5GNR_RACH_Msg3_Failure_%_Den,5GNR_RACH_Msg3_Failure_%_Num,5G_NR_Radio_Interference_PUSCH,5G_NR_Radio_Interference_PUSCH_gt_neg100dBm_perPRB_%,pmHoExeAttOutIntraGnb,pmRadioRaCbFailMsg1Ooc,EBSN_SA_NSA_DRB_Volume
09/27/2025,04,5GNR,Florida,143,Jacksonville,11_E_FORSYTH,1437221,0001,0001,10,0,520,0,0,5,533,0.94,14742.16,875.52,20,99.02,2.13,72.08,44.31,185.24,1.43,92.41,13.5,0,1187680,117937.29,1276.21,520,520,100,185.95,0.94,13500.04,9325.63,876.19,125.57,1.07,0,7252.12,184.6,1.33,0.52,192.6,0.63,5.16,0,2072.03,602.74,5.43,6.17,14,14,14,4,374,0,374,53.72,21.07,35.95,2284,821,-115.16,0,8,0,13474.74
09/27/2025,04,5GNR,Florida,143,Jacksonville,11_E_FORSYTH,1437221,0001,0001,11,0,230,0,0.4,2,223,0.9,4585.58,123.78,14,98.91,3.09,28.67,24.73,123.74,5.15,51.51,4.8,460,116380,36684.64,712.24,230,230,100,123.75,0.9,5265.4,5265.18,123.79,109.45,0.53,0,4630.67,104.79,2.32,6.12,150.79,3.03,0,0,618.78,18.57,8.55,3.82,9,9,9,1,190,0,189,87.95,84.65,27.58,504,139,-114.7,0,0,2,5249.67
09/27/2025,04,5GNR,Florida,143,Jacksonville,11_E_FORSYTH,1437221,0001,0002,10,0,384,0,0.34,15,400,3.75,7889.95,548.84,21,99.08,7.33,53.69,28.09,186.47,2.07,78.04,11.36,3456,1019520,63119.57,808.86,384,384,100,186.07,3.75,7882.45,5508.95,555.6,179.98,1,0,891.73,45.41,3.26,12.71,160.88,4.67,7.12,0,4612.25,366.31,8.55,1.7,7,7,7,1,100,0,104,11.32,8.17,16.93,2646,448,-115.1,0,39,9,7869.93
09/27/2025,04,5GNR,Florida,143,Jacksonville,11_E_FORSYTH,1437221,0001,0002,11,0,371,0,0.15,1,362,0.28,696.69,190.33,11,99.31,5.4,11.5,4.43,154.12,12.46,43.72,18.39,371,240408,5573.53,127.48,371,371,100,153.06,0.28,597.3,596.7,190.64,114.99,0,0,52.81,159.31,2.99,17.1,156.47,0.99,4.48,0,537.92,31.13,5.97,3.99,6,6,6,0,261,0,281,8.84,83.56,24.11,647,156,-114.78,0,2,1,591.33
09/27/2025,04,5GNR,Florida,143,Jacksonville,11_E_FORSYTH,1437221,0001,0003,10,1,276,0.36,1.02,0,277,0,2870.63,1014.28,10,98.69,8.06,43.66,13.61,176.94,1.1,58.6,25.81,4700,462300,22965.01,391.88,276,275,100,178.39,0,2946.16,2344.18,1013.98,399.05,0,0,106.1,14.26,9.18,6.03,159.93,0,4.63,0.88,2231.86,64.04,9.92,0.59,6,6,6,0,161,0,162,3.6,1.41,10.64,1664,177,-115.08,0,29,11,2921.81
09/27/2025,04,5GNR,Florida,143,Jacksonville,11_E_FORSYTH,1437221,0001,0003,11,0,102,0,0,0,84,0,435.07,30.38,8,99.01,6.95,6.71,3.22,70.12,2.92,37.48,5.03,0,31722,3480.54,92.85,102,102,100,70.22,0,236.36,234.31,30.27,114.14,0,0,31.41,6.89,11.09,7.39,66.24,0,1.64,0,202.5,22.51,6.17,2.57,4,4,4,0,44,0,58,13.29,22.76,19.61,311,61,-114.66,0,1,0,235.96
09/27/2025,04,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0001,04,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0
09/27/2025,04,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0001,08,0,2,0,0.28,0,2,0,17.11,3,1,98.73,35.99,0.75,0.53,41.23,0.52,7.17,0.89,2,720,136.9,19.1,2,2,100,41.5,0,13.59,1.58,2.8,NaN,NaN,NaN,0,0,NaN,NaN,16.31,0,NaN,0,1.57,0.3,8.09,0.12,0,0,0,0,0,0,0,0,0,16.43,359,59,-119.46,0,1,1,13.38
09/27/2025,04,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0002,04,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0
09/27/2025,04,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0002,08,0,3,0,0.52,0,3,0,215.14,15.04,1,98.41,4.76,1.01,2.91,28.81,5.67,16.43,3.32,6,1155,1721.14,104.73,3,3,100,29.19,0,181.72,8.02,14.27,NaN,NaN,NaN,0,0,NaN,NaN,24.7,0,NaN,0,7.84,0.39,3.11,0.16,0,0,0,0,0,0,0,0,0,16.97,383,65,-120.36,0,2,2,176.49
