DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,5GNR_ENDC_Setup_Failure_Num,5GNR_ENDC_Setup_Failure_Den,5GNR_ENDC_Setup_Failure_%,5GNR_Addition_Failure_%,5GNR_ENDC_Drop_Num,5GNR_ENDC_Drop_Den,5GNR_ENDC_Drop_%,5GNR_DL_MAC_Volume_MB,5GNR_UL_MAC_Volume_MB,5GNR_Peak_numOf_UE,5GNR_DL_RLC_ACK_%,5GNR_DL_RLC_Delay_ms,5GNR_PUSCH_Slot_Utilization,5GNR_PDSCH_Slot_Utilization,5GNR_DL_UE_MAC_Throughput_Mbps_19Q3,5GNR_UL_MAC_UE_Throughput_Mbps_19Q3,5GNR_DL_MAC_Cell_Throughput_Mbps,5GNR_UL_MAC_Cell_Throughput_Mbps,5GNR_Addition_Failure_Num,5GNR_Addition_Failure_Den,5GNR_DL_MAC_Cell_Throughput_Num,5GNR_DL_MAC_Cell_Throughput_Den,pmEndcSetupUeAtt,pmEndcSetupUeSucc,5GNR_Cell_Availability_%,EBSN_DL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Drop_%,EBSN_MAC_DL_DRB_Volume_MB,EBSN_MAC_DL_DRB_Volume_MB_NSA,EBSN_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_FWA_ENDC_Drop_%,EBSN_NSA_FWA_ENDC_Setup_Fail_%,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_RLC_Delay_ms,EBSN_NSA_FWA_UL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_ENDC_Drop_%,EBSN_NSA_Mobility_ENDC_PScellChange_Fail_%,EBSN_NSA_Mobility_ENDC_Setup_Fail_%,EBSN_NSA_Mobility_MAC_DL_DRB_Volume_MB,EBSN_NSA_Mobility_MAC_UL_DRB_Volume_MB,EBSN_NSA_Mobility_RLC_Delay_ms,EBSN_NSA_Mobility_UL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Peak_UE_FWA_Spid125,EBSN_ENDC_Peak_UE_FWA_Spid125_Avg,EBSN_ENDC_Peak_UE_FWA_Spid125_Max,EBSN_NSA_FWA_ENDC_Drop_%_num,EBSN_NSA_FWA_ENDC_Drop_%_den,EBSN_NSA_FWA_ENDC_Setup_Fail_%_num,EBSN_NSA_FWA_ENDC_Setup_Fail_%_den,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB_%_of_Total,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB_%_of_Total,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%_num,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%_den,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_num,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_den,EBSN_SA_EP1_HeroSlice_Bearer_Max,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE_Num,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE_Den,EBSN_SA_EP1_HeroSlice_Handover_Failure_%,EBSN_SA_EP1_HeroSlice_MAC_DL_DRB_Volume_MB,EBSN_SA_EP1_HeroSlice_MAC_UL_DRB_Volume_MB,EBSN_SA_EP1_HeroSlice_DL_UE_MAC_Throughput_Mbps,EBSN_SA_EP1_HeroSlice_UL_UE_MAC_Throughput_Mbps,EBSN_SA_EP1_HeroSlice_PDU_Session_Estab_Fail_%,EBSN_SA_EP1_HeroSlice_PDU_Session_Drop_%,EBSN_SA_EP1_HeroSlice_PDU_Session_Max,EBSN_SA_EP1_HeroSlice_RLC_Delay_ms,EBSN_SA_EP1_HeroSlice_ISHO_to_LTE_Failure_%,5GNR_RACH_Msg3_Failure_%,5GNR_RACH_Msg3_Failure_%_Den,5GNR_RACH_Msg3_Failure_%_Num,5G_NR_Radio_Interference_PUSCH,5G_NR_Radio_Interference_PUSCH_gt_neg100dBm_perPRB_%
09/27/2025,15,5GNR,Florida,143,Jacksonville,11_E_FORSYTH,1437221,6,4410,0.14,0.29,278,4513,6.16,61908.09,9219.12,167,97.9,9.47,63.01,39.74,87.82,2.85,72.12,27.09,395196,138332880,495264.72,6867.28,4410,4404,100,87.86,6.16,59447.52,38942.44,9224.35,76.36,4.3,0,11891.46,716.42,4.65,1.9,76.87,6.57,2.05,0.17,26872.8,4995.22,9.09,1.96,46,7.67,13,35,814,0,816,20,7.77,0,0,31,0,0,65,3,0,0,65,1.96,224.45,1.9,183.06,7.44,0,0,3,1.41,0,29.75,31321,9318,-114.32,0
09/27/2025,15,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0,77,0,0.05,1,84,1.19,2846.19,2686.85,5,98.87,17.17,25.13,17.53,52.35,6.97,12.03,7.92,154,326249,22769.52,1893.15,77,77,50,53.19,1.19,3367.01,109.53,2683.86,NaN,NaN,NaN,0,0,NaN,NaN,27.59,1.19,0,0,107.71,8.52,7.01,0.58,0,0,0,0,0,0,0,0,0,0,0,5,0,0,28,2,0,0,28,4.55,40.38,0.18,14.36,0.16,0,0,2,1.38,0,11.88,4235,503,-118.48,0
09/27/2025,15,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1437028,8,4940,0.16,4.02,98,4725,2.07,72983.58,4844.69,168,98.93,7.37,28.89,35.09,49.08,2.78,59.25,8.87,8828632,219494080,583868.62,9853.64,4940,4932,100,49.31,2.07,71144.05,60157.29,4839.44,87.81,0.92,0,33917.85,1707.66,3.02,5.24,34.98,2.26,0.37,0.19,26040.09,2047.63,12.3,1.8,51,5.67,19,6,652,0,655,47.67,35.29,0,0,18,0,0,32,2,0,0,32,0,20.3,0.23,46.47,7.31,0,0,2,4.21,0,47.89,42714,20457,-115.9,0
09/27/2025,15,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1439028,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,NaN,NaN
09/27/2025,15,5GNR,Florida,143,Jacksonville,4G5G_AIRPORT_INDUSTRIAL_PARK,1437396,2,5761,0.03,2.54,180,5392,3.34,116818.93,11138.02,210,98.56,10.04,62.52,49.14,83.25,2.91,110.05,32.99,7788816,306225955,934551.45,8492.22,5761,5759,100,83.34,3.34,115153.63,84200.46,11147.95,108.54,0,0,32396.77,1978.08,4.68,3.66,68.75,3.85,0.45,0.04,51570.69,5126.08,14.52,1.82,47,7.83,10,0,709,0,716,28.13,17.74,0,0,43,0,0,58,3,0,0,58,5.56,27.39,0.97,192.97,0.65,0,0,3,1.72,0,40.34,51821,20907,-114.58,0
09/27/2025,15,5GNR,Florida,143,Jacksonville,4G5G_AIRPORT_INDUSTRIAL_PARK,1439396,1,151,0.66,3.82,2,113,1.77,2736.43,303.01,7,99.17,24.38,8.72,9.65,65.78,2.1,21,2.58,23770,622120,21891.47,1042.23,151,150,100,66.48,1.77,2334.19,301.63,289.14,NaN,0,0,0.01,0.02,1.66,0.76,24.36,1.87,18.52,0.69,300.71,99.55,6.37,3.24,1,0.33,1,0,6,0,7,0,0.01,0,0,6,0,0,17,1,0,0,17,0,2.23,0.09,46.92,6.17,0,0,1,3.32,NaN,17.37,3989,693,-116.65,0
09/27/2025,15,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,2,4769,0.04,3.87,110,4720,2.33,129128.18,8100.26,221,96.3,5.4,53.21,35.9,87.6,1.42,124.91,21.15,6351692,164020217,1033025.42,8270.23,4769,4767,50,87.61,2.33,129853.26,103386.49,8099.07,111.23,0.49,0,57948.88,3099.23,2.64,2.7,66.93,2.98,0.02,0.06,44619.53,3437.57,9.03,0.89,82,10.25,25,6,1233,0,1229,44.63,38.27,0,0,8,0,0,15,1,0,0,15,0,13.19,0.01,136.21,2.7,0,0,1,5.56,0,38.57,33075,12758,-115.14,0
09/27/2025,15,5GNR,Florida,143,Jacksonville,4G5G_ALLEY_KATZ,1437657,2,7755,0.03,2.31,206,7640,2.7,193584.1,13346.34,303,97.83,13.27,59.95,52.7,59.36,1.54,170.05,41.23,12089952,522787815,1548672.84,9107.06,7755,7753,100,59.35,2.7,191586.37,138598.7,13352.56,75.62,0.73,0,81287.88,4268.67,10.75,2.06,35.35,3.7,0.08,0.04,56793.72,5454.13,20.88,0.96,120,20,44,19,2586,0,2598,42.43,31.97,0,0,43,1.75,1,57,5,0,0,56,12,189.9,0.17,175.72,5.44,0,1.75,5,4.37,0,42.37,65871,27908,-114.42,0.01
09/27/2025,15,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_CORNER_DELI,1437285,1,7270,0.01,6,188,7168,2.62,244724.57,15231.61,309,97.98,5.63,26.71,47.92,75.14,2.21,145.5,30.17,20837130,347433300,1957796.54,13456.06,7270,7269,100,75.34,2.62,241131.46,179799.02,15229.5,81.68,0.19,0.04,134000.69,5685.4,3.72,2.01,51.56,4.06,0.55,0,45356.42,3887.52,12.27,1.17,162,18,37,5,2660,1,2618,55.57,37.33,0,0,17,0,0,61,2,0,0,61,1.72,21.72,0,55.49,NaN,0,0,2,11.54,NaN,33.37,44930,14991,-114.9,0
09/27/2025,15,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_LAKEWOOD,1437078,1,3504,0.03,0.19,70,3541,1.98,131579.72,14346.09,147,97.87,4.35,24.55,33.95,107.43,5.56,110.4,30.92,135510,69768144,1052637.78,9534.55,3504,3503,100,107.86,1.98,129795.68,76564.59,14356.57,131.66,0.13,0,57887.77,5904.34,2.28,4.82,56.97,3.33,1.94,0.05,18510.08,1479.47,13.11,1.5,75,8.33,20,2,1498,0,1486,44.6,41.13,0,0,2,0,0,39,1,0,0,39,0,30.87,0.23,84.66,2.71,0,0,1,7.38,NaN,23.38,19878,4648,-115.09,0
