Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'AUPF.CpuUsageAvg.percent','AUPF.CpuUsageMax.percent','AUPF.CpuUsageMin.percent','AUPF.DiskUsageAvg.percent','AUPF.DiskUsageMax.percent','AUPF.DiskUsageMin.percent','AUPF.MemUsageAvg.percent','AUPF.MemUsageMax.percent','AUPF.MemUsageMin.percent','AUPF.MemUsageTot.number','AUPF.DiskUsageTot.number','AUPF.CpuUsageTot.number','AUPF.DiskUsageCnt.number','AUPF.InThruPeak_VM.number','AUPF.OutThruPeak_VM.number'
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00,2025-09-27T13:00:00-04:00,3600,1.5,2.22,1.35,6.92,6.93,6.9,41.9,41.99,41.8,15083.41,2489.44,538.35,360,0.32,0.32
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01,2025-09-27T13:00:00-04:00,3600,3.85,15.73,2.24,1.01,1.01,1,19.52,19.72,19.48,7026.22,362.25,1387.67,360,3.2,3.38
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00,2025-09-27T13:00:00-04:00,3600,3.96,5.47,3.44,2.35,2.36,2.35,55.81,55.83,55.79,20092.41,847.76,1425.55,360,870.61,883.59
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01,2025-09-27T13:00:00-04:00,3600,4.09,9.08,3.54,2.36,2.36,2.35,55.81,55.82,55.8,20091.5,848.19,1473.73,360,681.67,683.99
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00,2025-09-27T13:00:00-04:00,3600,1.49,2.19,1.32,6.87,6.89,6.86,42.02,42.11,41.92,15125.55,2473.87,535.43,360,0.32,0.26
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01,2025-09-27T13:00:00-04:00,3600,3.65,13.87,2.32,1.72,1.72,1.71,19.68,19.75,19.65,7086.73,617.61,1312.27,360,2.94,2.6
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00,2025-09-27T13:00:00-04:00,3600,4.09,9.61,3.44,2.4,2.41,2.4,55.52,55.54,55.51,19988.68,865.09,1472.75,360,525.96,529.54
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01,2025-09-27T13:00:00-04:00,3600,3.9,6.6,3.34,2.35,2.35,2.34,55.5,55.52,55.49,19980.25,844.31,1403.76,360,468.32,471.08
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00,2025-09-27T13:00:00-04:00,3600,1.89,2.55,1.28,6.7,6.71,6.69,41.42,41.5,41.36,14911.1,2411.61,680.29,360,0.19,0.14
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01,2025-09-27T13:00:00-04:00,3600,3.33,10.17,2.34,0.79,0.79,0.79,18.77,18.83,18.72,6755.94,284.96,1197.18,360,2.79,2.72
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00,2025-09-27T13:00:00-04:00,3600,3.28,5.98,2.78,2.3,2.31,2.3,52.98,52.99,52.96,19071.03,829.22,1180.93,360,0.24,0.19
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01,2025-09-27T13:00:00-04:00,3600,3.27,4.46,2.83,2.3,2.31,2.3,52.89,52.9,52.88,19040.41,829.54,1179.94,360,0.34,0.31
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00,2025-09-27T13:00:00-04:00,3600,1.4,2.03,1.27,7.05,7.06,7.04,41.45,41.53,41.37,14923.18,2538.06,505.53,360,0.29,0.19
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-01,2025-09-27T13:00:00-04:00,3600,9.73,10.69,8.46,7.06,7.08,7.04,41.55,41.64,41.47,14960.03,2542,3502.17,360,13.12,14.09
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01,2025-09-27T13:00:00-04:00,3600,5.67,34.57,2.29,2.69,3.38,2.01,21.11,23.23,19.12,15201.29,1934.23,4081.02,720,43.77,33.5
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00,2025-09-27T13:00:00-04:00,3600,8.47,17.07,2.99,2.36,2.4,2.32,54.52,56.48,52.55,39254.36,1699.85,6096.6,720,4849.03,4843.93
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01,2025-09-27T13:00:00-04:00,3600,8.43,18.56,2.88,2.34,2.34,2.33,54.54,56.56,52.58,39266.58,1683.37,6070.19,720,5074.48,5081.89
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-02,2025-09-27T13:00:00-04:00,3600,8.71,19.69,2.99,2.37,2.4,2.33,54.54,56.5,52.58,39272.57,1702.31,6269,720,4746.22,4749.4
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-03,2025-09-27T13:00:00-04:00,3600,8.88,17.43,3.03,2.34,2.34,2.33,54.53,56.49,52.58,39264.53,1681.5,6396.26,720,5001.97,5015.77
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-04,2025-09-27T13:00:00-04:00,3600,8.71,17.19,2.78,2.34,2.34,2.33,54.53,56.48,52.59,39264.83,1681.32,6269.92,720,4797.91,4777.85
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-01,2025-09-27T13:00:00-04:00,3600,3.7,6.23,1.35,6.99,7.07,6.91,41.65,42,41.31,29989.47,5033.66,2662.68,720,5.49,5.82
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01,2025-09-27T13:00:00-04:00,3600,3.71,24.25,2.24,2.61,3.14,2.08,19.96,20.74,19.26,14374.79,1880.09,2669.62,720,17.36,17.23
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00,2025-09-27T13:00:00-04:00,3600,6.82,15.89,2.83,2.37,2.4,2.33,54.5,56.38,52.63,39241.68,1702.81,4911.01,720,3689.56,3692.58
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01,2025-09-27T13:00:00-04:00,3600,6.78,13.71,2.83,2.35,2.38,2.33,54.48,56.34,52.61,39222.86,1694.79,4878.86,720,3517.98,3511.51
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-02,2025-09-27T13:00:00-04:00,3600,7.01,13.36,2.88,2.39,2.4,2.39,54.46,56.35,52.59,39215.15,1723.16,5047.6,720,3423.67,3430.35
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00,2025-09-27T13:00:00-04:00,3600,1.39,1.67,1.12,6.98,7.08,6.87,41.53,41.75,41.3,29898.04,5022.23,1002.07,720,0.29,0.28
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-00,2025-09-27T13:00:00-04:00,3600,2.66,9.63,2.01,2.18,2.18,2.17,18.88,18.92,18.82,6794.47,783.17,957.17,360,2.55,2.6
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01,2025-09-27T13:00:00-04:00,3600,3.16,12.56,2.42,3.08,3.08,3.08,19.77,19.84,19.72,7116.18,1108.28,1137.89,360,2.73,2.57
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00,2025-09-27T13:00:00-04:00,3600,3.33,6.3,2.68,2.38,2.4,2.36,54.15,55.73,52.58,38989.72,1711.91,2397.1,720,473.93,475.76
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01,2025-09-27T13:00:00-04:00,3600,3.34,6.26,2.78,2.34,2.34,2.33,54.13,55.69,52.57,38973.7,1684.08,2405.61,720,197.74,199.36
