DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,PdcpSduLossRateUL,PdcpSduRetxByteDL,PdcpMaxThroughputDL,PdcpMaxThroughputUL,PdcpSduMaxVolumeDL,PdcpSduMaxVolumeUL,PdcpSduVolumeDL,PdcpSduVolumeUL,UpcLoadAvg,UpcLoadCnt,UpcLoadMax,UpcLoadMin,UpcLoadTot,PdcpSduLossRateDL,ENDCAddAtt,ENDCAddSuccRate,ENDCAddprepSucc,ENDCAddsucc,ENDCRelbySgnb
09/27/2025,05,5GNR,Upstate New York,070,Buffalo,BUFF1_HNRT,0700002,0.01,0.58,480667.24,77175.19,573,92,23964,3241,0.04,720,3.88,0,29.88,0,1107,99.73,1107,1104,3
09/27/2025,05,5GNR,Upstate New York,070,Buffalo,HNRT,0700021,0,0.5,212231.78,124151.4,253,148,52007,18216,0.89,720,2.75,0,637.37,0,1496,100,1496,1496,1
09/27/2025,05,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,0.02,132.65,1058642.33,97307.85,1262,116,1915682,162210,10.89,3600,31,0,39188.24,0,138397,99.96,138389,138343,383
09/27/2025,05,5GNR,Upstate New York,070,Buffalo,HNRT,0709003,0.01,118.39,1414319.31,140089.75,1686,167,1551642,155351,7.46,2160,20.25,0,16105.88,0,117574,99.96,117574,117531,359
09/27/2025,05,5GNR,Upstate New York,070,Buffalo,HNRT,0709006,0,0,5033.16,838.86,6,1,42,3,0,1440,0.25,0,0.25,0,31,100,31,31,0
09/27/2025,05,5GNR,Upstate New York,070,Buffalo,NIAG3_HNRT,0700023,0,0,33554.43,838.86,40,1,3414,75,0,720,0,0,0,0,178,100,178,178,1
09/27/2025,05,5GNR,Upstate New York,070,Buffalo,HNRT,0700011,0,0.02,14260.63,8388.61,17,10,122,20,0,0,0,0,0,0,43,100,43,43,0
09/27/2025,05,5GNR,Upstate New York,070,Buffalo,HNRT,0709002,0.02,318.35,1227253.35,119957.09,1463,143,1761788,159784,0,0,0,0,0,0,123771,99.95,123769,123715,372
09/27/2025,05,5GNR,Upstate New York,070,Buffalo,HNRT,0709099,0.01,0.52,36909.88,3355.44,44,4,2012,108,0,0,0,0,0,0,90,100,90,90,1
09/27/2025,05,5GNR,Upstate New York,070,Buffalo,ROCH100_HNRT,0700100,0,0,0,0,0,0,2,0,0,0,0,0,0,0,15,100,15,15,0
09/27/2025,05,5GNR,Upstate New York,070,Buffalo,SABRES_ARENA_IBS_2,0700012,0,1.17,78852.92,1677.72,94,2,1012,60,0,0,0,0,0,0,65,100,65,65,0
09/27/2025,05,5GNR,Upstate New York,070,Buffalo,_HNRT,0700022,0.01,0.21,170288.74,41104.18,203,49,30899,2390,0,0,0,0,0,0,554,100,554,554,3
09/27/2025,05,5GNR,Upstate New York,070,Buffalo,HNRT,0709004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0
09/27/2025,05,5GNR,Upstate New York,070,Buffalo,HNRT,0709007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0
09/27/2025,05,5GNR,Upstate New York,070,Buffalo,HNRT,0709089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0
Total,*,*,*,*,*,*,*,0.01,572.39,1414319.31,140089.75,1686,167,5342586,501458,3.21,9360,31,0,55961.62,0,383321,99.96,383311,383165,1123
