Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'GNB.ENDCAddAtt','GNB.ENDCAddprepSucc','GNB.ENDCAddsucc','GNB.ENDCRelbySgnb.Delta','GNB.ENDCRelbySgnb','GNB.ENDCAddSuccRate'
070,Upstate New York,VCP Edge 1.x,NR,,,0700002,2025-09-27T17:00:00-05:00,3600,9255,9255,9232,,87,99.75
070,Upstate New York,VCP Edge 1.x,NR,,,0700021,2025-09-27T17:00:00-05:00,3600,4843,4843,4832,,57,99.77
070,Upstate New York,VCP Edge 1.x,NR,,,0700023,2025-09-27T17:00:00-05:00,3600,1351,1351,1347,,14,99.7
070,Upstate New York,VCP Edge 1.x,NR,,,0709001,2025-09-27T17:00:00-05:00,3600,439344,439329,438995,,3305,99.92
070,Upstate New York,VCP Edge 1.x,NR,,,0709003,2025-09-27T17:00:00-05:00,3600,374289,374276,373979,,2612,99.92
070,Upstate New York,VCP Edge 1.x,NR,,,0709006,2025-09-27T17:00:00-05:00,3600,3831,3831,3828,,12,99.92
070,Upstate New York,VCP Edge 1.x,NR,,,0700011,2025-09-27T17:00:00-05:00,3600,318,318,318,,3,100
070,Upstate New York,VCP Edge 1.x,NR,,,0700012,2025-09-27T17:00:00-05:00,3600,8365,8365,8363,,14,99.98
070,Upstate New York,VCP Edge 1.x,NR,,,0700022,2025-09-27T17:00:00-05:00,3600,2628,2628,2626,,21,99.92
070,Upstate New York,VCP Edge 1.x,NR,,,0709002,2025-09-27T17:00:00-05:00,3600,399274,399251,398730,,3945,99.86
070,Upstate New York,VCP Edge 1.x,NR,,,0709004,2025-09-27T17:00:00-05:00,3600,0,0,0,,0,NaN
070,Upstate New York,VCP Edge 1.x,NR,,,0709007,2025-09-27T17:00:00-05:00,3600,0,0,0,,0,NaN
070,Upstate New York,VCP Edge 1.x,NR,,,0709089,2025-09-27T17:00:00-05:00,3600,0,0,0,,0,NaN
070,Upstate New York,VCP Edge 1.x,NR,,,0709099,2025-09-27T17:00:00-05:00,3600,296,296,296,,0,100
070,Upstate New York,VCP Edge 1.x,NR,,,0700100,2025-09-27T17:00:00-05:00,3600,54,54,54,,0,100
*,*,VCP Edge 1.x,NR,,,000000*,Total *,3600,1243848,1243797,1242600,,10070,99.9
