DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,5GNR_ENDC_Setup_Failure_Num,5GNR_ENDC_Setup_Failure_Den,5GNR_ENDC_Setup_Failure_%,5GNR_Addition_Failure_%,5GNR_ENDC_Drop_Num,5GNR_ENDC_Drop_Den,5GNR_ENDC_Drop_%,5GNR_DL_MAC_Volume_MB,5GNR_UL_MAC_Volume_MB,5GNR_Peak_numOf_UE,5GNR_DL_RLC_ACK_%,5GNR_DL_RLC_Delay_ms,5GNR_PUSCH_Slot_Utilization,5GNR_PDSCH_Slot_Utilization,5GNR_DL_UE_MAC_Throughput_Mbps_19Q3,5GNR_UL_MAC_UE_Throughput_Mbps_19Q3,5GNR_DL_MAC_Cell_Throughput_Mbps,5GNR_UL_MAC_Cell_Throughput_Mbps,5GNR_Addition_Failure_Num,5GNR_Addition_Failure_Den,5GNR_DL_MAC_Cell_Throughput_Num,5GNR_DL_MAC_Cell_Throughput_Den,pmEndcSetupUeAtt,pmEndcSetupUeSucc,5GNR_Cell_Availability_%,EBSN_DL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Drop_%,EBSN_MAC_DL_DRB_Volume_MB,EBSN_MAC_DL_DRB_Volume_MB_NSA,EBSN_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_FWA_ENDC_Drop_%,EBSN_NSA_FWA_ENDC_Setup_Fail_%,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_RLC_Delay_ms,EBSN_NSA_FWA_UL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_ENDC_Drop_%,EBSN_NSA_Mobility_ENDC_PScellChange_Fail_%,EBSN_NSA_Mobility_ENDC_Setup_Fail_%,EBSN_NSA_Mobility_MAC_DL_DRB_Volume_MB,EBSN_NSA_Mobility_MAC_UL_DRB_Volume_MB,EBSN_NSA_Mobility_RLC_Delay_ms,EBSN_NSA_Mobility_UL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Peak_UE_FWA_Spid125,EBSN_ENDC_Peak_UE_FWA_Spid125_Avg,EBSN_ENDC_Peak_UE_FWA_Spid125_Max,EBSN_NSA_FWA_ENDC_Drop_%_num,EBSN_NSA_FWA_ENDC_Drop_%_den,EBSN_NSA_FWA_ENDC_Setup_Fail_%_num,EBSN_NSA_FWA_ENDC_Setup_Fail_%_den,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB_%_of_Total,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB_%_of_Total,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%_num,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%_den,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_num,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_den,EBSN_SA_EP1_HeroSlice_Bearer_Max,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE_Num,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE_Den,EBSN_SA_EP1_HeroSlice_Handover_Failure_%,EBSN_SA_EP1_HeroSlice_MAC_DL_DRB_Volume_MB,EBSN_SA_EP1_HeroSlice_MAC_UL_DRB_Volume_MB,EBSN_SA_EP1_HeroSlice_DL_UE_MAC_Throughput_Mbps,EBSN_SA_EP1_HeroSlice_UL_UE_MAC_Throughput_Mbps,EBSN_SA_EP1_HeroSlice_PDU_Session_Estab_Fail_%,EBSN_SA_EP1_HeroSlice_PDU_Session_Drop_%,EBSN_SA_EP1_HeroSlice_PDU_Session_Max,EBSN_SA_EP1_HeroSlice_RLC_Delay_ms,EBSN_SA_EP1_HeroSlice_ISHO_to_LTE_Failure_%,5GNR_RACH_Msg3_Failure_%,5GNR_RACH_Msg3_Failure_%_Den,5GNR_RACH_Msg3_Failure_%_Num,5G_NR_Radio_Interference_PUSCH,5G_NR_Radio_Interference_PUSCH_gt_neg100dBm_perPRB_%
10/06/2025,21,5GNR,Florida,147,Sarasota - Tampa2,4G5G_303070_LAKE_WALES_FL,1477028,1,2367,0.04,8.14,31,2346,1.32,108689.55,8092.69,133,98.03,8.39,52.31,37.84,93.11,1.59,132.97,28.65,1886030,23177664,869516.36,6539.24,2367,2366,100,93.12,1.32,107703.36,97120.38,8095.44,124.77,1.79,0,63343.91,2902.75,4.88,1.31,61.04,1.09,0,0.06,33417.58,4076.91,15.73,1.4,57,9.5,21,14,784,0,788,58.81,35.86,0,0,11,0,0,11,2,0,0,11,NaN,8.82,0,305.61,NaN,0,0,2,2.99,NaN,38.3,8999,3447,-115.45,0
10/06/2025,21,5GNR,Florida,147,Sarasota - Tampa2,4G5G_303133_SEBRING_FL,1477030,0,1843,0,5.96,67,1830,3.66,138417.23,5190.03,120,98.98,5.9,55.71,44.66,143.38,1.79,143.5,17.25,886483,14869324,1107337.85,7716.71,1843,1843,100,143.35,3.66,136132.88,108819.91,5188.41,167.43,1.49,0,90848.4,2656.14,5.51,2.67,57.92,5.36,0,0,17522.89,1852.87,11.62,1.06,71,11.83,23,12,804,0,808,66.74,51.19,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,38.46,7587,2918,-115.16,0
10/06/2025,21,5GNR,Florida,147,Sarasota - Tampa2,4G5G_3RD_STREET_WATER_TANK,1477222,6,6076,0.1,0.18,188,6066,3.1,191485.29,13913.71,293,98.44,7.4,84.44,65.96,81.86,2.14,134.4,30.52,249334,135701384,1531882.32,11398.33,6076,6070,100,81.83,3.1,188449.03,166442.73,13911.18,96.77,5.41,0,93239.1,5079.63,4.91,4.28,63.44,2.72,0.19,0.12,72395.86,7665.18,11.44,1.48,73,12.17,15,46,850,0,868,49.48,36.51,0,0,9,0,0,32,2,0,0,32,0,78.42,0.24,397.83,8.35,0,0,2,3.5,NaN,18.68,22315,4169,-114.04,0
10/06/2025,21,5GNR,Florida,147,Sarasota - Tampa2,4G5G_60TH_AND_14TH,1479066,0,167,0,0,4,164,2.44,997.06,219.44,9,99.84,12.27,7.63,10.03,55.21,14.02,22.1,6.39,0,154475,7976.46,361,167,167,100,55.18,2.44,965.64,854.39,219.61,NaN,NaN,NaN,0,0,NaN,NaN,55.31,2.44,17.46,0,854.39,204.51,11.71,14.33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,2,0,0.07,0,NaN,NaN,0,0,1,1.28,NaN,11.89,925,110,-120.41,0
10/06/2025,21,5GNR,Florida,147,Sarasota - Tampa2,4G5G_ABSOLUTE_TRAILER,1477260,0,1189,0,0.77,14,1212,1.16,32245.91,2801.72,71,99.9,8.23,37.19,19.35,86.3,1.99,77.16,13.95,40426,5248246,257967.31,3343.14,1189,1189,100,86.38,1,29676.85,20358.98,2801.35,115.07,0,0,10946.84,328.15,7.84,1.76,53.04,1.17,2.65,0,9380.53,1186.89,13.57,1.17,17,2.83,8,0,133,0,128,36.89,11.71,-9.09,-1,11,0,0,12,1,0,0,12,NaN,0.72,0,258.25,NaN,0,0,1,1.07,NaN,27.4,4380,1200,-115.7,0
10/06/2025,21,5GNR,Florida,147,Sarasota - Tampa2,4G5G_ACME_EAST_FROSTPROOF,1477365,0,1413,0,10.95,63,1394,4.52,45089.82,1524.9,61,98.86,5.73,25.44,18.24,160.74,0.91,114.46,11.1,592047,5406138,360718.6,3151.52,1413,1413,100,160.49,4.74,44470.89,39821.47,1525.91,178.65,6.1,0,34462.75,1147.11,5.32,1.01,84.17,2.03,0,0,5282.85,270.21,11.57,0.59,38,6.33,25,42,689,0,701,77.5,75.18,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,47.96,3407,1634,-115.5,0
10/06/2025,21,5GNR,Florida,147,Sarasota - Tampa2,4G5G_ACME_SANDHILL,1477156,1,869,0.12,5.71,29,857,3.38,11182.71,1072.97,47,98.05,4.26,19.26,8.73,135.95,2.17,59.29,10.32,248925,4359773,89461.67,1508.94,869,868,50,135.78,3.38,10975.18,8581.88,1074.47,44.74,0.3,0,1325.34,89.78,4.52,0.55,164.67,5.39,0.16,0.19,7231,585.93,4.58,1.82,11,1.83,7,1,337,0,336,12.08,8.36,0,0,28,0,0,30,1,0,0,30,0,7.27,4.67,135.98,36.56,0,0,1,1.6,0,44.07,4736,2087,-115.6,0
10/06/2025,21,5GNR,Florida,147,Sarasota - Tampa2,4G5G_AIR_STAR_TREK,1477268,0,2325,0,0.2,39,2309,1.69,108327.43,4740.02,148,98.71,8.39,38.75,41.34,63.69,1.4,74.66,6.47,155775,77438775,866619.4,11608.11,2325,2325,100,63.83,1.69,106181.39,68455.69,4740.37,78.87,0.45,0,47663.79,1457.23,8.37,1.06,36.47,2.48,7.42,0,20511.79,1428.86,12.73,1.15,78,8.67,26,4,898,0,918,44.89,30.74,0,0,13,0,0,20,2,0,0,20,0,78.36,0.97,19.62,0.7,0,0,2,1.43,NaN,10.06,33240,3343,-115.61,0
10/06/2025,21,5GNR,Florida,147,Sarasota - Tampa2,4G5G_ALHAMBRA,1477149,0,346,0,0.64,4,365,1.1,22824.14,1155.63,37,99.77,9.48,17.27,13.35,74.63,3.37,65.51,6.76,14186,2229624,182593.09,2787.18,346,346,100,74.79,1.43,22133.56,17081.72,1155.53,82.42,0,0,13785.96,183.75,10.69,0.59,59.79,2.11,2.72,0,3258.38,442.16,12.45,4,12,1.71,9,0,90,0,88,62.29,15.9,0,0,3,0,0,3,1,0,0,3,NaN,0.53,0,51.89,NaN,0,0,1,1.32,NaN,10.18,6403,652,-115.78,0.01
10/06/2025,21,5GNR,Florida,147,Sarasota - Tampa2,4G5G_ANCHORAGE,1477137,0,4467,0,1.56,67,4555,1.47,84607.17,4703.2,151,98.79,7.72,9.85,19.7,132.98,10.28,97.39,17.12,1567917,100190343,676857.36,6949.96,4467,4467,100,139.06,1.47,82641.58,44190.14,4721.14,151.4,0.22,0,17216.47,1.45,6.06,0.08,75.41,2.67,2.87,0,26935.61,6.09,13.37,0.18,57,5.18,14,5,2234,0,2140,20.83,0.03,0,0,7,0,0,12,2,0,0,12,0,163.1,133.77,128.52,11.47,0,0,2,1.4,NaN,23.59,22078,5208,-116.92,0
