Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'GNB.ENDCAddAtt','GNB.ENDCAddprepSucc','GNB.ENDCAddsucc','GNB.ENDCRelbySgnb.Delta','GNB.ENDCRelbySgnb','GNB.ENDCAddSuccRate'
036,N. California,VCP Edge 1.x,NR,,,0360342,2025-10-07T11:00:00-05:00,3600,3982,3982,3968,,700,99.65
036,N. California,VCP Edge 1.x,NR,,,0360248,2025-10-07T11:00:00-05:00,3600,144,144,142,,37,98.61
036,N. California,VCP Edge 1.x,NR,,,0360064,2025-10-07T11:00:00-05:00,3600,3359,3356,3356,,217,99.91
036,N. California,VCP Edge 1.x,NR,,,0360201,2025-10-07T11:00:00-05:00,3600,7127,7127,7122,,1219,99.93
036,N. California,VCP Edge 1.x,NR,,,0360152,2025-10-07T11:00:00-05:00,3600,2139,2139,2139,,208,100
036,N. California,VCP Edge 1.x,NR,,,0360006,2025-10-07T11:00:00-05:00,3600,1994,1994,1988,,175,99.7
036,N. California,VCP Edge 1.x,NR,,,0360007,2025-10-07T11:00:00-05:00,3600,4607,4607,4605,,905,99.96
036,N. California,VCP Edge 1.x,NR,,,0360107,2025-10-07T11:00:00-05:00,3600,1873,1873,1871,,355,99.89
036,N. California,VCP Edge 1.x,NR,,,0360106,2025-10-07T11:00:00-05:00,3600,2370,2370,2370,,313,100
036,N. California,VCP Edge 1.x,NR,,,0360206,2025-10-07T11:00:00-05:00,3600,1022,1022,1022,,129,100
036,N. California,VCP Edge 1.x,NR,,,0360203,2025-10-07T11:00:00-05:00,3600,5992,5992,5987,,1776,99.92
036,N. California,VCP Edge 1.x,NR,,,0360237,2025-10-07T11:00:00-05:00,3600,1948,1948,1947,,263,99.95
036,N. California,VCP Edge 1.x,NR,,,0360021,2025-10-07T11:00:00-05:00,3600,2475,2475,2475,,260,100
036,N. California,VCP Edge 1.x,NR,,,0360146,2025-10-07T11:00:00-05:00,3600,2501,2501,2499,,341,99.92
036,N. California,VCP Edge 1.x,NR,,,0360002,2025-10-07T11:00:00-05:00,3600,2516,2516,2510,,489,99.76
036,N. California,VCP Edge 1.x,NR,,,0360137,2025-10-07T11:00:00-05:00,3600,1405,1405,1404,,140,99.93
036,N. California,VCP Edge 1.x,NR,,,0360346,2025-10-07T11:00:00-05:00,3600,422,422,422,,23,100
036,N. California,VCP Edge 1.x,NR,,,0360001,2025-10-07T11:00:00-05:00,3600,3176,3176,3173,,474,99.91
036,N. California,VCP Edge 1.x,NR,,,0360003,2025-10-07T11:00:00-05:00,3600,2101,2098,2098,,267,99.86
036,N. California,VCP Edge 1.x,NR,,,0360004,2025-10-07T11:00:00-05:00,3600,3732,3732,3726,,958,99.84
036,N. California,VCP Edge 1.x,NR,,,0360005,2025-10-07T11:00:00-05:00,3600,904,904,900,,42,99.56
036,N. California,VCP Edge 1.x,NR,,,0360008,2025-10-07T11:00:00-05:00,3600,1338,1338,1338,,77,100
036,N. California,VCP Edge 1.x,NR,,,0360011,2025-10-07T11:00:00-05:00,3600,2656,2656,2648,,256,99.7
036,N. California,VCP Edge 1.x,NR,,,0360013,2025-10-07T11:00:00-05:00,3600,2599,2599,2581,,229,99.31
036,N. California,VCP Edge 1.x,NR,,,0360018,2025-10-07T11:00:00-05:00,3600,1559,1559,1559,,238,100
036,N. California,VCP Edge 1.x,NR,,,0360023,2025-10-07T11:00:00-05:00,3600,1608,1608,1607,,209,99.94
036,N. California,VCP Edge 1.x,NR,,,0360037,2025-10-07T11:00:00-05:00,3600,4326,4326,4298,,509,99.35
036,N. California,VCP Edge 1.x,NR,,,0360042,2025-10-07T11:00:00-05:00,3600,888,888,888,,94,100
036,N. California,VCP Edge 1.x,NR,,,0360044,2025-10-07T11:00:00-05:00,3600,3602,3602,3602,,473,100
036,N. California,VCP Edge 1.x,NR,,,0360046,2025-10-07T11:00:00-05:00,3600,1359,1359,1359,,206,100
036,N. California,VCP Edge 1.x,NR,,,0360048,2025-10-07T11:00:00-05:00,3600,6385,6385,6372,,840,99.8
036,N. California,VCP Edge 1.x,NR,,,0360050,2025-10-07T11:00:00-05:00,3600,4873,4873,4863,,861,99.79
036,N. California,VCP Edge 1.x,NR,,,0360052,2025-10-07T11:00:00-05:00,3600,5223,5223,5212,,671,99.79
036,N. California,VCP Edge 1.x,NR,,,0360055,2025-10-07T11:00:00-05:00,3600,2516,2516,2514,,264,99.92
036,N. California,VCP Edge 1.x,NR,,,0360057,2025-10-07T11:00:00-05:00,3600,1686,1686,1682,,213,99.76
036,N. California,VCP Edge 1.x,NR,,,0360059,2025-10-07T11:00:00-05:00,3600,918,918,917,,10,99.89
036,N. California,VCP Edge 1.x,NR,,,0360101,2025-10-07T11:00:00-05:00,3600,387,387,386,,63,99.74
