Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'GNB.ENDCAddAtt','GNB.ENDCAddprepSucc','GNB.ENDCAddsucc','GNB.ENDCRelbySgnb.Delta','GNB.ENDCRelbySgnb','GNB.ENDCAddSuccRate'
036,N. California,VCP Edge 1.x,NR,,,0360342,2025-10-07T19:00:00-05:00,3600,2749,2749,2734,,544,99.45
036,N. California,VCP Edge 1.x,NR,,,0360248,2025-10-07T19:00:00-05:00,3600,188,188,188,,39,100
036,N. California,VCP Edge 1.x,NR,,,0360064,2025-10-07T19:00:00-05:00,3600,2863,2860,2854,,271,99.69
036,N. California,VCP Edge 1.x,NR,,,0360201,2025-10-07T19:00:00-05:00,3600,6188,6188,6183,,1156,99.92
036,N. California,VCP Edge 1.x,NR,,,0360152,2025-10-07T19:00:00-05:00,3600,1883,1883,1883,,235,100
036,N. California,VCP Edge 1.x,NR,,,0360006,2025-10-07T19:00:00-05:00,3600,2025,2025,2007,,149,99.11
036,N. California,VCP Edge 1.x,NR,,,0360007,2025-10-07T19:00:00-05:00,3600,4036,4035,4032,,785,99.9
036,N. California,VCP Edge 1.x,NR,,,0360107,2025-10-07T19:00:00-05:00,3600,1283,1283,1282,,342,99.92
036,N. California,VCP Edge 1.x,NR,,,0360106,2025-10-07T19:00:00-05:00,3600,2547,2547,2547,,339,100
036,N. California,VCP Edge 1.x,NR,,,0360206,2025-10-07T19:00:00-05:00,3600,1248,1248,1247,,138,99.92
036,N. California,VCP Edge 1.x,NR,,,0360203,2025-10-07T19:00:00-05:00,3600,4381,4381,4377,,1358,99.91
036,N. California,VCP Edge 1.x,NR,,,0360237,2025-10-07T19:00:00-05:00,3600,1179,1179,1179,,167,100
036,N. California,VCP Edge 1.x,NR,,,0360021,2025-10-07T19:00:00-05:00,3600,1978,1978,1978,,199,100
036,N. California,VCP Edge 1.x,NR,,,0360146,2025-10-07T19:00:00-05:00,3600,2445,2445,2442,,370,99.88
036,N. California,VCP Edge 1.x,NR,,,0360002,2025-10-07T19:00:00-05:00,3600,1583,1583,1580,,314,99.81
036,N. California,VCP Edge 1.x,NR,,,0360346,2025-10-07T19:00:00-05:00,3600,257,257,257,,20,100
036,N. California,VCP Edge 1.x,NR,,,0360001,2025-10-07T19:00:00-05:00,3600,3062,3062,3060,,457,99.93
036,N. California,VCP Edge 1.x,NR,,,0360003,2025-10-07T19:00:00-05:00,3600,1935,1935,1935,,286,100
036,N. California,VCP Edge 1.x,NR,,,0360004,2025-10-07T19:00:00-05:00,3600,2978,2978,2977,,907,99.97
036,N. California,VCP Edge 1.x,NR,,,0360005,2025-10-07T19:00:00-05:00,3600,816,816,806,,41,98.77
036,N. California,VCP Edge 1.x,NR,,,0360008,2025-10-07T19:00:00-05:00,3600,1040,1040,1037,,84,99.71
036,N. California,VCP Edge 1.x,NR,,,0360011,2025-10-07T19:00:00-05:00,3600,1818,1818,1815,,212,99.83
036,N. California,VCP Edge 1.x,NR,,,0360013,2025-10-07T19:00:00-05:00,3600,1739,1739,1737,,121,99.88
036,N. California,VCP Edge 1.x,NR,,,0360018,2025-10-07T19:00:00-05:00,3600,1032,1032,1032,,189,100
036,N. California,VCP Edge 1.x,NR,,,0360023,2025-10-07T19:00:00-05:00,3600,949,949,949,,108,100
036,N. California,VCP Edge 1.x,NR,,,0360037,2025-10-07T19:00:00-05:00,3600,3343,3343,3319,,304,99.28
036,N. California,VCP Edge 1.x,NR,,,0360042,2025-10-07T19:00:00-05:00,3600,1084,1084,1083,,157,99.91
036,N. California,VCP Edge 1.x,NR,,,0360044,2025-10-07T19:00:00-05:00,3600,2540,2527,2520,,341,99.21
036,N. California,VCP Edge 1.x,NR,,,0360046,2025-10-07T19:00:00-05:00,3600,1321,1321,1321,,216,100
036,N. California,VCP Edge 1.x,NR,,,0360048,2025-10-07T19:00:00-05:00,3600,6401,6401,6391,,765,99.84
036,N. California,VCP Edge 1.x,NR,,,0360050,2025-10-07T19:00:00-05:00,3600,3667,3667,3663,,779,99.89
036,N. California,VCP Edge 1.x,NR,,,0360052,2025-10-07T19:00:00-05:00,3600,3890,3890,3884,,551,99.85
036,N. California,VCP Edge 1.x,NR,,,0360055,2025-10-07T19:00:00-05:00,3600,1899,1899,1895,,157,99.79
036,N. California,VCP Edge 1.x,NR,,,0360057,2025-10-07T19:00:00-05:00,3600,1550,1550,1546,,200,99.74
036,N. California,VCP Edge 1.x,NR,,,0360059,2025-10-07T19:00:00-05:00,3600,422,422,422,,8,100
036,N. California,VCP Edge 1.x,NR,,,0360101,2025-10-07T19:00:00-05:00,3600,460,460,460,,62,100
036,N. California,VCP Edge 1.x,NR,,,0360102,2025-10-07T19:00:00-05:00,3600,0,0,0,,0,NaN
036,N. California,VCP Edge 1.x,NR,,,0360103,2025-10-07T19:00:00-05:00,3600,1107,1107,1106,,121,99.91
036,N. California,VCP Edge 1.x,NR,,,0360104,2025-10-07T19:00:00-05:00,3600,500,500,496,,80,99.2
036,N. California,VCP Edge 1.x,NR,,,0360105,2025-10-07T19:00:00-05:00,3600,1543,1543,1539,,17,99.74
036,N. California,VCP Edge 1.x,NR,,,0360111,2025-10-07T19:00:00-05:00,3600,2203,2203,2200,,424,99.86
036,N. California,VCP Edge 1.x,NR,,,0360118,2025-10-07T19:00:00-05:00,3600,4796,4796,4789,,705,99.85
036,N. California,VCP Edge 1.x,NR,,,0360123,2025-10-07T19:00:00-05:00,3600,2603,2599,2597,,90,99.77
036,N. California,VCP Edge 1.x,NR,,,0360137,2025-10-07T19:00:00-05:00,3600,1289,1289,1289,,116,100
036,N. California,VCP Edge 1.x,NR,,,0360142,2025-10-07T19:00:00-05:00,3600,1169,1169,1169,,31,100
036,N. California,VCP Edge 1.x,NR,,,0360150,2025-10-07T19:00:00-05:00,3600,1089,1089,1089,,108,100
036,N. California,VCP Edge 1.x,NR,,,0360155,2025-10-07T19:00:00-05:00,3600,901,901,894,,77,99.22
036,N. California,VCP Edge 1.x,NR,,,0360157,2025-10-07T19:00:00-05:00,3600,1288,1288,1284,,129,99.69
036,N. California,VCP Edge 1.x,NR,,,0360164,2025-10-07T19:00:00-05:00,3600,2780,2780,2775,,80,99.82
036,N. California,VCP Edge 1.x,NR,,,0360202,2025-10-07T19:00:00-05:00,3600,0,0,0,,0,NaN
036,N. California,VCP Edge 1.x,NR,,,0360204,2025-10-07T19:00:00-05:00,3600,2087,2087,2085,,700,99.9
036,N. California,VCP Edge 1.x,NR,,,0360221,2025-10-07T19:00:00-05:00,3600,143,143,143,,8,100
036,N. California,VCP Edge 1.x,NR,,,0360223,2025-10-07T19:00:00-05:00,3600,3356,3356,3354,,136,99.94
036,N. California,VCP Edge 1.x,NR,,,0360242,2025-10-07T19:00:00-05:00,3600,972,972,970,,90,99.79
036,N. California,VCP Edge 1.x,NR,,,0360246,2025-10-07T19:00:00-05:00,3600,951,951,951,,57,100
036,N. California,VCP Edge 1.x,NR,,,0360321,2025-10-07T19:00:00-05:00,3600,770,770,770,,63,100
036,N. California,VCP Edge 1.x,NR,,,0360323,2025-10-07T19:00:00-05:00,3600,3265,3265,3264,,289,99.97
036,N. California,VCP Edge 1.x,NR,,,0360337,2025-10-07T19:00:00-05:00,3600,3161,3161,3160,,309,99.97
*,*,VCP Edge 1.x,NR,,,000000*,Total *,3600,114752,114731,114546,,16001,99.82
