DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,PdcpSduLossRateUL,PdcpSduRetxByteDL,PdcpMaxThroughputDL,PdcpMaxThroughputUL,PdcpSduMaxVolumeDL,PdcpSduMaxVolumeUL,PdcpSduVolumeDL,PdcpSduVolumeUL,UpcLoadAvg,UpcLoadCnt,UpcLoadMax,UpcLoadMin,UpcLoadTot,PdcpSduLossRateDL,ENDCAddAtt,ENDCAddSuccRate,ENDCAddprepSucc,ENDCAddsucc,ENDCRelbySgnb,CAUSEE1APTRANSPORTLAYERTRANSPORTRESOURCEUNAVAILABLE,InThruPeak,OutThruPeak
10/07/2025,04,ICL 1,N. California,036,Rocklin,CA_SAC_FRUITRIDGE_MLK,0360064,0,0.04,89758.11,54525.95,107,65,5223,489,0.48,720,3,0,348.86,0,461,100,461,461,33,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,CA_SAC_SACRAMENTODT_203,0360002,0.02,0.01,47815.07,8388.61,57,10,3294,716,0.09,720,9.12,0,67.75,0,394,99.75,394,393,77,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,CA_SAC_SOUTHSAC_075,0360018,0.01,0.89,65431.14,4194.3,78,5,7266,188,0.82,720,4,0,592.11,0,273,100,273,273,34,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,RCKL,0360001,0,0.07,169449.88,12582.91,202,15,12985,1237,0.15,1080,11.12,0,167.63,0,343,100,343,343,36,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,RCKL,0360004,0.01,0.24,486539.26,57881.4,580,69,17332,2656,0.64,720,7,0,459,0,566,100,566,566,66,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,RCKL,0360013,0.06,0.03,186227.1,34393.29,222,41,21503,1356,0.25,720,2.5,0,178.13,0,1073,99.16,1073,1064,15,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,RCKL,0360052,0.01,0.05,66270,40265.32,79,48,3610,279,0.02,720,1.88,0,11.38,0,661,100,661,661,42,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,CA_SAC_ARDEN_037,0360342,0,0.01,41104.18,4194.3,49,5,1751,132,0,0,0,0,0,0,386,98.96,386,382,23,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,CA_SAC_ARDEN_066,0360248,0,0,30198.99,0,36,0,74,0,0,0,0,0,0,0,30,100,30,30,0,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,CA_SAC_GALLERIA_044,0360201,0,0.3,104018.74,26843.55,124,32,3082,417,0,0,0,0,0,0,432,100,432,432,31,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,CA_SAC_JULLIARD,0360152,0,0.01,134217.73,25165.82,160,30,4491,1106,0,0,0,0,0,0,454,100,454,454,7,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,CA_SAC_LAGUNA_012,0360006,0.03,0,54525.95,10905.19,65,13,1283,113,0,0,0,0,0,0,202,100,202,202,17,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,CA_SAC_LAGUNA_015,0360007,0.13,0,36909.88,6710.89,44,8,4744,127,0,0,0,0,0,0,293,100,293,293,42,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,CA_SAC_LAGUNA_076,0360107,0.01,0.01,89758.11,1677.72,107,2,5330,122,0,0,0,0,0,0,151,100,151,151,4,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,CA_SAC_LAGUNA_093,0360106,0,0,58720.26,18454.94,70,22,2690,863,0,0,0,0,0,0,69,100,69,69,10,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,CA_SAC_LAGUNA_107,0360206,0,0,89758.11,0,107,0,405,36,0,0,0,0,0,0,97,100,97,97,5,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,CA_SAC_LEADHILL_006,0360203,0,0.11,81369.5,1677.72,97,2,1264,55,0,0,0,0,0,0,334,100,334,334,89,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,CA_SAC_PARKWAY_047,0360237,0,0.01,220620.39,11744.05,263,14,7826,262,0,0,0,0,0,0,487,100,487,487,33,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,CA_SAC_PARKWAY_051,0360021,0,0.02,217264.95,8388.61,259,10,6608,519,0,0,0,0,0,0,359,100,359,359,11,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,CA_SAC_RADIO_ROAD,0360146,0.01,0.08,140928.61,86402.66,168,103,13817,3964,0,0,0,0,0,0,1200,100,1200,1200,55,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,CA_SAC_SOUTHSAC_072,0360137,0,0.02,108213.04,131701.15,129,157,6951,597,0,0,0,0,0,0,185,100,185,185,15,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,CA_SAC_TRUXEL_046,0360346,0.02,0,5033.16,0,6,0,40,6,0,0,0,0,0,0,148,100,148,148,2,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,RCKL,0360003,0,0.89,275146.34,56203.67,328,67,24752,2001,0,0,0,0,0,0,459,100,459,459,26,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,RCKL,0360005,0.01,0.02,92274.69,18454.94,110,22,5544,751,0,0,0,0,0,0,277,99.28,277,275,2,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,RCKL,0360008,0.01,0.05,168611.02,6710.89,201,8,7589,227,0,0,0,0,0,0,328,100,328,328,7,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,RCKL,0360011,0,0.02,124990.26,31037.85,149,37,6970,1947,0,0,0,0,0,0,609,100,609,609,28,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,RCKL,0360023,0.01,0.01,76336.33,8388.61,91,10,2804,142,0,0,0,0,0,0,411,100,411,411,34,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,RCKL,0360037,0.02,0.24,1110651.7,89758.11,1324,107,6925,680,0,0,0,0,0,0,827,99.15,827,820,31,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,RCKL,0360042,0.01,0.74,179516.21,28521.27,214,34,8734,1242,0,0,0,0,0,0,459,100,459,459,6,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,RCKL,0360044,0,0.25,1551053.62,5872.03,1849,7,14490,196,0,0,0,0,0,0,437,100,437,437,17,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,RCKL,0360046,0.05,0.21,320444.83,36071.01,382,43,16684,1247,0,0,0,0,0,0,373,99.73,373,372,44,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,RCKL,0360048,0,0.18,41104.18,9227.47,49,11,4633,1708,0,0,0,0,0,0,1023,100,1023,1023,114,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,RCKL,0360050,0.01,0.42,37748.74,2516.58,45,3,3038,278,0,0,0,0,0,0,817,100,817,817,104,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,RCKL,0360055,0,0.67,895903.33,73819.75,1068,88,23163,2414,0,0,0,0,0,0,599,100,599,599,13,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,RCKL,0360057,0,0.01,39426.46,10066.33,47,12,4174,170,0,0,0,0,0,0,361,100,361,361,19,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,RCKL,0360059,0,0.03,65431.14,1677.72,78,2,6756,164,0,0,0,0,0,0,790,100,790,790,0,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,RCKL,0360101,0,0.01,166094.44,110729.63,198,132,26195,2792,0,0,0,0,0,0,169,100,169,169,10,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,RCKL,0360102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,RCKL,0360103,0,0.24,337222.04,70464.31,402,84,27375,7725,0,0,0,0,0,0,250,100,250,250,5,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,RCKL,0360104,0,0.01,72980.89,128345.7,87,153,17051,2807,0,0,0,0,0,0,203,100,203,203,11,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,RCKL,0360105,0.04,0.01,314572.8,35232.15,375,42,9269,401,0,0,0,0,0,0,193,99.48,193,192,4,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,RCKL,0360111,0.02,0.07,88080.38,1677.72,105,2,8917,168,0,0,0,0,0,0,616,100,616,616,82,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,RCKL,0360118,0.01,0.01,72142.03,21810.38,86,26,10369,1318,0,0,0,0,0,0,1222,100,1222,1222,132,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,RCKL,0360123,0.01,0.02,603140.92,283534.95,719,338,15021,2579,0,0,0,0,0,0,1024,100,1024,1024,10,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,RCKL,0360142,0,0.03,68786.59,41104.18,82,49,6362,2237,0,0,0,0,0,0,673,100,673,673,6,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,RCKL,0360150,0,0.11,228170.14,27682.41,272,33,9080,1510,0,0,0,0,0,0,214,100,214,214,13,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,RCKL,0360155,0.04,0.01,33554.43,838.86,40,1,3308,61,0,0,0,0,0,0,195,98.46,195,192,10,0,0,0
10/07/2025,04,ICL 1,N. California,036,Rocklin,RCKL,0360157,0,0,37748.74,2516.58,45,3,2328,70,0,0,0,0,0,0,144,100,144,144,8,0,0,0
