Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'GNB.ENDCAddAtt','GNB.ENDCAddprepSucc','GNB.ENDCAddsucc','GNB.ENDCRelbySgnb.Delta','GNB.ENDCRelbySgnb','GNB.ENDCAddSuccRate'
036,N. California,VCP Edge 1.x,NR,,,0360342,2025-10-07T06:00:00-05:00,3600,1408,1408,1397,,197,99.22
036,N. California,VCP Edge 1.x,NR,,,0360248,2025-10-07T06:00:00-05:00,3600,97,97,90,,26,92.78
036,N. California,VCP Edge 1.x,NR,,,0360064,2025-10-07T06:00:00-05:00,3600,1297,1297,1294,,74,99.77
036,N. California,VCP Edge 1.x,NR,,,0360201,2025-10-07T06:00:00-05:00,3600,1324,1324,1323,,186,99.92
036,N. California,VCP Edge 1.x,NR,,,0360152,2025-10-07T06:00:00-05:00,3600,1030,1030,1029,,58,99.9
036,N. California,VCP Edge 1.x,NR,,,0360006,2025-10-07T06:00:00-05:00,3600,796,796,791,,65,99.37
036,N. California,VCP Edge 1.x,NR,,,0360007,2025-10-07T06:00:00-05:00,3600,1206,1206,1206,,211,100
036,N. California,VCP Edge 1.x,NR,,,0360107,2025-10-07T06:00:00-05:00,3600,512,512,512,,86,100
036,N. California,VCP Edge 1.x,NR,,,0360106,2025-10-07T06:00:00-05:00,3600,829,829,829,,110,100
036,N. California,VCP Edge 1.x,NR,,,0360206,2025-10-07T06:00:00-05:00,3600,409,409,409,,35,100
036,N. California,VCP Edge 1.x,NR,,,0360203,2025-10-07T06:00:00-05:00,3600,2055,2055,2054,,705,99.95
036,N. California,VCP Edge 1.x,NR,,,0360237,2025-10-07T06:00:00-05:00,3600,819,819,819,,77,100
036,N. California,VCP Edge 1.x,NR,,,0360021,2025-10-07T06:00:00-05:00,3600,1061,1061,1060,,91,99.91
036,N. California,VCP Edge 1.x,NR,,,0360146,2025-10-07T06:00:00-05:00,3600,2163,2163,2161,,286,99.91
036,N. California,VCP Edge 1.x,NR,,,0360002,2025-10-07T06:00:00-05:00,3600,1213,1213,1211,,261,99.84
036,N. California,VCP Edge 1.x,NR,,,0360137,2025-10-07T06:00:00-05:00,3600,576,576,576,,62,100
036,N. California,VCP Edge 1.x,NR,,,0360018,2025-10-07T06:00:00-05:00,3600,780,780,780,,103,100
036,N. California,VCP Edge 1.x,NR,,,0360346,2025-10-07T06:00:00-05:00,3600,189,189,189,,10,100
036,N. California,VCP Edge 1.x,NR,,,0360001,2025-10-07T06:00:00-05:00,3600,1336,1336,1336,,258,100
036,N. California,VCP Edge 1.x,NR,,,0360003,2025-10-07T06:00:00-05:00,3600,839,839,839,,102,100
036,N. California,VCP Edge 1.x,NR,,,0360004,2025-10-07T06:00:00-05:00,3600,1542,1542,1541,,379,99.94
036,N. California,VCP Edge 1.x,NR,,,0360005,2025-10-07T06:00:00-05:00,3600,511,511,506,,16,99.02
036,N. California,VCP Edge 1.x,NR,,,0360008,2025-10-07T06:00:00-05:00,3600,594,594,594,,27,100
036,N. California,VCP Edge 1.x,NR,,,0360011,2025-10-07T06:00:00-05:00,3600,1270,1270,1268,,112,99.84
036,N. California,VCP Edge 1.x,NR,,,0360013,2025-10-07T06:00:00-05:00,3600,1589,1589,1581,,98,99.5
036,N. California,VCP Edge 1.x,NR,,,0360023,2025-10-07T06:00:00-05:00,3600,1011,1011,1011,,124,100
036,N. California,VCP Edge 1.x,NR,,,0360037,2025-10-07T06:00:00-05:00,3600,2283,2283,2263,,166,99.12
