DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,PdcpSduLossRateUL,PdcpSduRetxByteDL,PdcpMaxThroughputDL,PdcpMaxThroughputUL,PdcpSduMaxVolumeDL,PdcpSduMaxVolumeUL,PdcpSduVolumeDL,PdcpSduVolumeUL,UpcLoadAvg,UpcLoadCnt,UpcLoadMax,UpcLoadMin,UpcLoadTot,PdcpSduLossRateDL,ENDCAddAtt,ENDCAddSuccRate,ENDCAddprepSucc,ENDCAddsucc,ENDCRelbySgnb,CAUSEE1APTRANSPORTLAYERTRANSPORTRESOURCEUNAVAILABLE,InThruPeak,OutThruPeak
10/07/2025,17,5GNR,Central Texas,131,North Texas,ELSS,1310100,0,2.05,470600.91,99824.44,561,119,66310,3129,2.68,720,7.12,1,1926.37,0,2069,99.9,2069,2067,14,0,0,0
10/07/2025,17,5GNR,Central Texas,131,North Texas,ELSS,1310101,0.01,9.64,600624.33,87241.52,716,104,49002,3865,1.37,1080,8.75,0,1474.99,0,3716,99.87,3716,3711,21,0,0,0
10/07/2025,17,5GNR,Central Texas,131,North Texas,ELSS,1310102,0,28.74,413558.37,171127.6,493,204,110023,9698,0.01,720,8.38,0,9.5,0,3127,99.81,3127,3121,15,0,0,0
10/07/2025,17,5GNR,Central Texas,131,North Texas,ELSS,1310103,0.01,11.46,312895.08,67947.72,373,81,29379,3867,0,0,0,0,0,0,5451,99.63,5451,5431,56,0,0,0
10/07/2025,17,5GNR,Central Texas,131,North Texas,ELSS,1310104,0.01,2.42,168611.02,142606.34,201,170,41830,4085,0,0,0,0,0,0,1763,100,1763,1763,16,0,0,0
10/07/2025,17,5GNR,Central Texas,131,North Texas,ELSS,1310105,0.01,0.78,268435.46,85563.8,320,102,2728,3106,0,0,0,0,0,0,512,99.8,512,511,1,0,0,0
10/07/2025,17,5GNR,Central Texas,131,North Texas,ELSS,1310106,0.01,3.13,187065.96,55364.81,223,66,65909,5084,0,0,0,0,0,0,2089,99.9,2089,2087,12,0,0,0
10/07/2025,17,5GNR,Central Texas,131,North Texas,ELSS,1310107,0.01,1.04,210554.06,113246.21,251,135,20338,1150,0,0,0,0,0,0,2129,99.81,2129,2125,9,0,0,0
10/07/2025,17,5GNR,Central Texas,131,North Texas,ELSS,1310108,0.01,0.78,106535.32,16777.22,127,20,5490,586,0,0,0,0,0,0,1102,99.55,1102,1097,12,0,0,0
10/07/2025,17,5GNR,Central Texas,131,North Texas,ELSS,1310109,0,5.24,379165.08,64592.28,452,77,10281,1609,0,0,0,0,0,0.01,1508,97.68,1508,1473,3,0,0,0
10/07/2025,17,5GNR,Central Texas,131,North Texas,ELSS,1310110,0,0.87,156866.97,15099.49,187,18,6396,570,0,0,0,0,0,0,806,99.75,806,804,1,0,0,0
10/07/2025,17,5GNR,Central Texas,131,North Texas,ELSS,1310112,0.01,2.35,262563.43,27682.41,313,33,19171,1285,0,0,0,0,0,0,1822,99.07,1821,1805,22,0,0,0
10/07/2025,17,5GNR,Central Texas,131,North Texas,ELSS,1310113,0,1.18,50331.65,13421.77,60,16,8021,798,0,0,0,0,0,0,1730,99.54,1729,1722,19,0,0,0
10/07/2025,17,5GNR,Central Texas,131,North Texas,ELSS,1310114,0.01,0.5,82208.36,25165.82,98,30,4358,491,0,0,0,0,0,0,933,99.79,933,931,10,0,0,0
10/07/2025,17,5GNR,Central Texas,131,North Texas,ELSS,1310115,0.01,1.44,182871.65,50331.65,218,60,9238,1031,0,0,0,0,0,0,1189,99.58,1189,1184,5,0,0,0
10/07/2025,17,5GNR,Central Texas,131,North Texas,ELSS,1310116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
10/07/2025,17,5GNR,Central Texas,131,North Texas,ELSS,1310117,0,0.17,26843.55,3355.44,32,4,428,33,0,0,0,0,0,0,92,100,92,92,1,0,0,0
10/07/2025,17,5GNR,Central Texas,131,North Texas,ELSS,1310118,0.01,1.31,1567830.84,85563.8,1869,102,6243,464,0,0,0,0,0,0,488,99.8,488,487,0,0,0,0
10/07/2025,17,5GNR,Central Texas,131,North Texas,ELSS,1310120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
10/07/2025,17,5GNR,Central Texas,131,North Texas,ELSS,1310121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
10/07/2025,17,5GNR,Central Texas,131,North Texas,ELSS,1310127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
10/07/2025,17,5GNR,Central Texas,131,North Texas,ELSS,1310128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
10/07/2025,17,5GNR,Central Texas,131,North Texas,ELSS,1310130,0,5,1687787.93,213070.64,2012,254,16060,1861,0.05,1080,17.12,0,50.13,0,1664,99.94,1664,1663,1,0,0,0
10/07/2025,17,5GNR,Central Texas,131,North Texas,ELSS,1319100,0.02,932.51,2742235.96,234881.02,3269,280,6172837,575850,28.83,3600,66.38,0,103793.34,0,358095,99.72,357350,357106,3013,0,0,0
10/07/2025,17,5GNR,Central Texas,131,North Texas,ELSS,1319101,0.02,2567.02,1538470.71,203004.31,1834,242,4169637,431506,0,0,0,0,0,0.06,289895,99.92,289891,289651,2544,0,0,0
10/07/2025,17,5GNR,Central Texas,131,North Texas,ELSS,1319102,0.02,1952.43,3104623.82,312895.08,3701,373,6629405,628944,0,0,0,0,0,0.01,376045,99.93,376031,375779,3544,0,0,0
10/07/2025,17,5GNR,Central Texas,131,North Texas,ELSS,1319103,0.02,860.77,2890714.32,275985.2,3446,329,6495349,581725,23.88,2879,57,0,68785.62,0,431719,99.88,431654,431198,3877,0,0,0
10/07/2025,17,5GNR,Central Texas,131,North Texas,ELSS,1319104,0.03,553.84,747424.97,130023.42,891,155,1645516,151007,0,0,0,0,0,0.01,160651,99.93,160646,160542,1264,0,0,0
10/07/2025,17,5GNR,Central Texas,131,North Texas,ELSS,1319105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
10/07/2025,17,5GNR,Central Texas,131,North Texas,ELSS,1319106,0.02,125.06,1276746.14,144284.06,1522,172,1483061,155428,0,0,0,0,0,0,74408,99.92,74407,74348,577,0,0,0
10/07/2025,17,5GNR,Central Texas,131,North Texas,ELSS,1319107,0.02,72.04,674444.08,187065.96,804,223,651422,66914,0,0,0,0,0,0,55798,99.88,55798,55733,434,0,0,0
10/07/2025,17,5GNR,Central Texas,131,North Texas,ELSS,1319140,0,0,0,0,0,0,0,0,0,720,0,0,0,0,0,NaN,0,0,0,0,0,0
10/07/2025,17,5GNR,Central Texas,131,North Texas,ELSS,1319141,0.01,7.54,632501.04,82208.36,754,98,732270,72325,0,0,0,0,0,0,34086,99.88,34086,34044,422,0,0,0
10/07/2025,17,5GNR,Central Texas,131,North Texas,ELSS,1319148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
10/07/2025,17,5GNR,Central Texas,131,North Texas,ELSS,1319149,0,0.27,86402.66,10905.19,103,13,5585,504,1.94,720,6,0,1397.5,0,735,100,735,735,1,0,0,0
10/07/2025,17,5GNR,Central Texas,131,North Texas,VZW_RAYZOR_DENTON_IBRD,1310149,0,0,243269.63,1677.72,290,2,1243,49,0,720,0.25,0,0.25,0,134,100,134,134,0,0,0,0
Total,*,*,*,*,*,*,*,0.01,7149.58,3104623.82,312895.08,3701,373,28457530,2706964,6.53,12239,66.38,0,177437.7,0,1813756,99.87,1812920,1811344,15894,0,0,0
