Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'GNB.ENDCAddAtt','GNB.ENDCAddprepSucc','GNB.ENDCAddsucc','GNB.ENDCRelbySgnb.Delta','GNB.ENDCRelbySgnb','GNB.ENDCAddSuccRate'
036,N. California,VCP Edge 1.x,NR,,,0360064,2025-10-07T17:00:00-05:00,3600,4068,4043,4029,,335,99.04
036,N. California,VCP Edge 1.x,NR,,,0360002,2025-10-07T17:00:00-05:00,3600,2853,2853,2842,,690,99.61
036,N. California,VCP Edge 1.x,NR,,,0360001,2025-10-07T17:00:00-05:00,3600,4984,4984,4979,,789,99.9
036,N. California,VCP Edge 1.x,NR,,,0360004,2025-10-07T17:00:00-05:00,3600,4057,4057,4050,,1371,99.83
036,N. California,VCP Edge 1.x,NR,,,0360013,2025-10-07T17:00:00-05:00,3600,2759,2759,2740,,222,99.31
036,N. California,VCP Edge 1.x,NR,,,0360018,2025-10-07T17:00:00-05:00,3600,1943,1943,1943,,397,100
036,N. California,VCP Edge 1.x,NR,,,0360052,2025-10-07T17:00:00-05:00,3600,6749,6749,6736,,837,99.81
036,N. California,VCP Edge 1.x,NR,,,0360342,2025-10-07T17:00:00-05:00,3600,4984,4984,4930,,1003,98.92
036,N. California,VCP Edge 1.x,NR,,,0360248,2025-10-07T17:00:00-05:00,3600,213,213,213,,82,100
036,N. California,VCP Edge 1.x,NR,,,0360201,2025-10-07T17:00:00-05:00,3600,8855,8855,8850,,1482,99.94
036,N. California,VCP Edge 1.x,NR,,,0360152,2025-10-07T17:00:00-05:00,3600,3234,3234,3234,,409,100
036,N. California,VCP Edge 1.x,NR,,,0360006,2025-10-07T17:00:00-05:00,3600,3410,3410,3377,,296,99.03
036,N. California,VCP Edge 1.x,NR,,,0360007,2025-10-07T17:00:00-05:00,3600,5942,5942,5938,,1264,99.93
036,N. California,VCP Edge 1.x,NR,,,0360107,2025-10-07T17:00:00-05:00,3600,1993,1993,1992,,470,99.95
