DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,PdcpSduLossRateUL,PdcpSduRetxByteDL,PdcpMaxThroughputDL,PdcpMaxThroughputUL,PdcpSduMaxVolumeDL,PdcpSduMaxVolumeUL,PdcpSduVolumeDL,PdcpSduVolumeUL,UpcLoadAvg,UpcLoadCnt,UpcLoadMax,UpcLoadMin,UpcLoadTot,PdcpSduLossRateDL,ENDCAddAtt,ENDCAddSuccRate,ENDCAddprepSucc,ENDCAddsucc,ENDCRelbySgnb,CAUSEE1APTRANSPORTLAYERTRANSPORTRESOURCEUNAVAILABLE,InThruPeak,OutThruPeak
10/07/2025,01,5GNR,Upstate New York,074,North Greenbush 2,ESYR,0749401,0.01,24.24,388392.55,118279.37,463,141,225635,39522,12.74,2160,35.75,0,27508.87,0.01,11792,99.92,11791,11782,35,0,0,0
10/07/2025,01,5GNR,Upstate New York,074,North Greenbush 2,ESYR,0749402,0.01,188.93,1884081.36,208037.48,2246,248,2586636,273777,0,0,0,0,0,0,129160,99.78,129154,128882,378,0,0,0
10/07/2025,01,5GNR,Upstate New York,074,North Greenbush 2,ESYR,0749403,0.01,129.73,1416835.89,175321.91,1689,209,1775738,179643,8.23,2160,23.25,0,17776.37,0,89481,99.54,89478,89073,267,0,0,0
10/07/2025,01,5GNR,Upstate New York,074,North Greenbush 2,ESYR,0749405,0.02,65.82,379165.08,68786.59,452,82,367234,51535,2.56,1440,8.12,0,3693.02,0,22159,99.96,22159,22151,111,0,0,0
10/07/2025,01,5GNR,Upstate New York,074,North Greenbush 2,ESYR,0740100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
10/07/2025,01,5GNR,Upstate New York,074,North Greenbush 2,ESYR,0749404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
10/07/2025,01,5GNR,Upstate New York,074,North Greenbush 2,ESYR,0749406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
10/07/2025,01,5GNR,Upstate New York,074,North Greenbush 2,ESYR,0749489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
10/07/2025,01,5GNR,Upstate New York,074,North Greenbush 2,ESYR,0749499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
Total,*,*,*,*,*,*,*,0,408.72,1884081.36,208037.48,2246,248,4955243,544477,7.84,5760,35.75,0,48978.26,0,252592,99.72,252582,251888,791,0,0,0
