DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,PdcpSduLossRateUL,PdcpSduRetxByteDL,PdcpMaxThroughputDL,PdcpMaxThroughputUL,PdcpSduMaxVolumeDL,PdcpSduMaxVolumeUL,PdcpSduVolumeDL,PdcpSduVolumeUL,UpcLoadAvg,UpcLoadCnt,UpcLoadMax,UpcLoadMin,UpcLoadTot,PdcpSduLossRateDL,ENDCAddAtt,ENDCAddSuccRate,ENDCAddprepSucc,ENDCAddsucc,ENDCRelbySgnb,CAUSEE1APTRANSPORTLAYERTRANSPORTRESOURCEUNAVAILABLE,InThruPeak,OutThruPeak
10/07/2025,10,5GNR,Washington/Baltimore/Virginia,117,Chantilly 2,CHNT,1170650,0,25.36,469762.05,154350.39,560,184,35706,4153,1.3,720,13.12,0,932.13,0.01,6944,99.97,6944,6942,11,0,0,0
10/07/2025,10,5GNR,Washington/Baltimore/Virginia,117,Chantilly 2,CHNT,1179650,0.02,387.67,2408369.36,246625.08,2871,294,3192860,363501,25.85,2880,63.62,0,74459.37,0,490899,99.86,490488,490198,2718,0,0,0
10/07/2025,10,5GNR,Washington/Baltimore/Virginia,117,Chantilly 2,CHNT,1179651,0,0.01,10905.19,0,13,0,982,32,11.83,1440,32.88,0,17029.26,0,4,100,4,4,0,0,0,0
10/07/2025,10,5GNR,Washington/Baltimore/Virginia,117,Chantilly 2,CHNT,1179656,0.02,114.97,1171049.68,145961.78,1396,174,934947,107687,19.31,2160,47,0,41714.41,0.01,96054,99.9,96054,95959,1054,0,0,0
10/07/2025,10,5GNR,Washington/Baltimore/Virginia,117,Chantilly 2,CHNT,1179657,0,0.57,123312.54,21810.38,147,26,13861,1476,0.05,720,2,0,35.25,0,1406,99.93,1406,1405,0,0,0,0
10/07/2025,10,5GNR,Washington/Baltimore/Virginia,117,Chantilly 2,CHNT,1179652,0.01,332.18,698771.05,99824.44,833,119,650091,64695,0,0,0,0,0,0.01,63295,99.91,63273,63237,527,0,0,0
10/07/2025,10,5GNR,Washington/Baltimore/Virginia,117,Chantilly 2,CHNT,1179653,0.01,170.19,1726375.53,170288.74,2058,203,1919266,246860,0,0,0,0,0,0,221509,99.81,221223,221094,1295,0,0,0
10/07/2025,10,5GNR,Washington/Baltimore/Virginia,117,Chantilly 2,CHNT,1179654,0.01,1130.32,1546020.45,245786.21,1843,293,1831421,193671,0,0,0,0,0,0.01,152947,99.94,152947,152860,1209,0,0,0
10/07/2025,10,5GNR,Washington/Baltimore/Virginia,117,Chantilly 2,CHNT,1179655,0.01,59.96,1042703.97,155189.25,1243,185,990434,118168,0,0,0,0,0,0,113063,99.86,112978,112906,803,0,0,0
10/07/2025,10,5GNR,Washington/Baltimore/Virginia,117,Chantilly 2,CHNT,1179658,0,17.97,251658.24,74658.61,300,89,120505,12763,0,0,0,0,0,0,12181,99.93,12181,12172,60,0,0,0
10/07/2025,10,5GNR,Washington/Baltimore/Virginia,117,Chantilly 2,CHNT,1179659,0,0.01,677799.53,10066.33,808,12,20805,1109,0,0,0,0,0,0,1484,99.93,1484,1483,12,0,0,0
10/07/2025,10,5GNR,Washington/Baltimore/Virginia,117,Chantilly 2,CHNT,1179660,0.01,3.81,156028.11,13421.77,186,16,28164,1982,0,0,0,0,0,0,2855,100,2855,2855,35,0,0,0
10/07/2025,10,5GNR,Washington/Baltimore/Virginia,117,Chantilly 2,CHNT,1170651,0.01,1.41,244108.49,43620.76,291,52,27144,5666,0,0,0,0,0,0,5112,99.94,5112,5109,19,0,0,0
10/07/2025,10,5GNR,Washington/Baltimore/Virginia,117,Chantilly 2,CHNT,1170652,0.01,0.31,247463.94,16777.22,295,20,9806,730,0,0,0,0,0,0,1598,99.94,1598,1597,0,0,0,0
10/07/2025,10,5GNR,Washington/Baltimore/Virginia,117,Chantilly 2,CHNT,1170653,0.07,0.15,140089.75,2516.58,167,3,5516,123,0,0,0,0,0,0,342,100,342,342,0,0,0,0
10/07/2025,10,5GNR,Washington/Baltimore/Virginia,117,Chantilly 2,CHNT,1170654,0,0.06,1338821.84,226492.42,1596,270,36424,5709,0,0,0,0,0,0,486,99.79,486,485,0,0,0,0
10/07/2025,10,5GNR,Washington/Baltimore/Virginia,117,Chantilly 2,CHNT,1170655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
10/07/2025,10,5GNR,Washington/Baltimore/Virginia,117,Chantilly 2,CHNT,1179661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
Total,*,*,*,*,*,*,*,0.01,2244.95,2408369.36,246625.08,2871,294,9817932,1128325,11.67,7920,63.62,0,134170.42,0,1170179,99.87,1169375,1168648,7743,0,0,0
