Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'GNB.ENDCAddAtt','GNB.ENDCAddprepSucc','GNB.ENDCAddsucc','GNB.ENDCRelbySgnb.Delta','GNB.ENDCRelbySgnb','GNB.ENDCAddSuccRate'
134,Central Texas,VCP Edge 1.x,NR,,,1349250,2025-10-07T16:00:00-05:00,3600,305330,305330,305160,,2091,99.94
134,Central Texas,VCP Edge 1.x,NR,,,1349252,2025-10-07T16:00:00-05:00,3600,128633,128633,128569,,728,99.95
134,Central Texas,VCP Edge 1.x,NR,,,1349253,2025-10-07T16:00:00-05:00,3600,141352,141352,141270,,918,99.94
134,Central Texas,VCP Edge 1.x,NR,,,1340250,2025-10-07T16:00:00-05:00,3600,5304,5304,5289,,24,99.72
134,Central Texas,VCP Edge 1.x,NR,,,1340252,2025-10-07T16:00:00-05:00,3600,1479,1479,1479,,12,100
134,Central Texas,VCP Edge 1.x,NR,,,1349251,2025-10-07T16:00:00-05:00,3600,0,0,0,,0,NaN
134,Central Texas,VCP Edge 1.x,NR,,,1349254,2025-10-07T16:00:00-05:00,3600,0,0,0,,0,NaN
134,Central Texas,VCP Edge 1.x,NR,,,1349255,2025-10-07T16:00:00-05:00,3600,0,0,0,,0,NaN
134,Central Texas,VCP Edge 1.x,NR,,,1349299,2025-10-07T16:00:00-05:00,3600,0,0,0,,0,NaN
134,Central Texas,VCP Edge 1.x,NR,,,1340251,2025-10-07T16:00:00-05:00,3600,1696,1696,1695,,12,99.94
134,Central Texas,VCP Edge 1.x,NR,,,1340299,2025-10-07T16:00:00-05:00,3600,57,57,57,,0,100
*,*,VCP Edge 1.x,NR,,,000000*,Total *,3600,583851,583851,583519,,3785,99.94
