Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'GNB.ENDCAddAtt','GNB.ENDCAddprepSucc','GNB.ENDCAddsucc','GNB.ENDCRelbySgnb.Delta','GNB.ENDCRelbySgnb','GNB.ENDCAddSuccRate'
246,Ohio/PA/WV,VCP Edge 1.x,NR,,,2469400,2025-10-07T00:00:00-05:00,3600,79149,79147,79141,,155,99.99
246,Ohio/PA/WV,VCP Edge 1.x,NR,,,2469401,2025-10-07T00:00:00-05:00,3600,57112,57112,57094,,142,99.97
246,Ohio/PA/WV,VCP Edge 1.x,NR,,,2469402,2025-10-07T00:00:00-05:00,3600,30616,30616,30609,,58,99.98
246,Ohio/PA/WV,VCP Edge 1.x,NR,,,2469403,2025-10-07T00:00:00-05:00,3600,34724,34724,34722,,60,99.99
246,Ohio/PA/WV,VCP Edge 1.x,NR,,,2469404,2025-10-07T00:00:00-05:00,3600,42702,42701,42694,,68,99.98
246,Ohio/PA/WV,VCP Edge 1.x,NR,,,2469420,2025-10-07T00:00:00-05:00,3600,58274,58268,58260,,131,99.98
246,Ohio/PA/WV,VCP Edge 1.x,NR,,,2469421,2025-10-07T00:00:00-05:00,3600,67000,66999,66778,,149,99.67
246,Ohio/PA/WV,VCP Edge 1.x,NR,,,2469422,2025-10-07T00:00:00-05:00,3600,37795,37793,37787,,63,99.98
246,Ohio/PA/WV,VCP Edge 1.x,NR,,,2469423,2025-10-07T00:00:00-05:00,3600,49962,49962,49955,,70,99.99
246,Ohio/PA/WV,VCP Edge 1.x,NR,,,2469424,2025-10-07T00:00:00-05:00,3600,60331,60310,60299,,162,99.95
246,Ohio/PA/WV,VCP Edge 1.x,NR,,,2469425,2025-10-07T00:00:00-05:00,3600,43037,43037,43028,,537,99.98
246,Ohio/PA/WV,VCP Edge 1.x,NR,,,2469426,2025-10-07T00:00:00-05:00,3600,55322,55317,55312,,96,99.98
246,Ohio/PA/WV,VCP Edge 1.x,NR,,,2469427,2025-10-07T00:00:00-05:00,3600,62014,62013,62003,,90,99.98
246,Ohio/PA/WV,VCP Edge 1.x,NR,,,2469470,2025-10-07T00:00:00-05:00,3600,59,59,59,,0,100
246,Ohio/PA/WV,VCP Edge 1.x,NR,,,2460400,2025-10-07T00:00:00-05:00,3600,874,874,874,,10,100
246,Ohio/PA/WV,VCP Edge 1.x,NR,,,2460402,2025-10-07T00:00:00-05:00,3600,613,613,613,,1,100
246,Ohio/PA/WV,VCP Edge 1.x,NR,,,2460405,2025-10-07T00:00:00-05:00,3600,559,559,559,,1,100
246,Ohio/PA/WV,VCP Edge 1.x,NR,,,2460401,2025-10-07T00:00:00-05:00,3600,1614,1614,1614,,9,100
246,Ohio/PA/WV,VCP Edge 1.x,NR,,,2460403,2025-10-07T00:00:00-05:00,3600,618,618,618,,4,100
246,Ohio/PA/WV,VCP Edge 1.x,NR,,,2460404,2025-10-07T00:00:00-05:00,3600,759,759,759,,7,100
246,Ohio/PA/WV,VCP Edge 1.x,NR,,,2460406,2025-10-07T00:00:00-05:00,3600,1147,1147,1147,,0,100
246,Ohio/PA/WV,VCP Edge 1.x,NR,,,2460450,2025-10-07T00:00:00-05:00,3600,549,549,549,,3,100
246,Ohio/PA/WV,VCP Edge 1.x,NR,,,2460451,2025-10-07T00:00:00-05:00,3600,638,638,636,,0,99.69
246,Ohio/PA/WV,VCP Edge 1.x,NR,,,2460452,2025-10-07T00:00:00-05:00,3600,651,651,651,,1,100
246,Ohio/PA/WV,VCP Edge 1.x,NR,,,2460453,2025-10-07T00:00:00-05:00,3600,390,390,390,,1,100
246,Ohio/PA/WV,VCP Edge 1.x,NR,,,2460454,2025-10-07T00:00:00-05:00,3600,280,280,280,,3,100
246,Ohio/PA/WV,VCP Edge 1.x,NR,,,2460455,2025-10-07T00:00:00-05:00,3600,360,360,360,,3,100
246,Ohio/PA/WV,VCP Edge 1.x,NR,,,2460456,2025-10-07T00:00:00-05:00,3600,152,152,152,,0,100
246,Ohio/PA/WV,VCP Edge 1.x,NR,,,2460470,2025-10-07T00:00:00-05:00,3600,147,147,147,,0,100
*,*,VCP Edge 1.x,NR,,,000000*,Total *,3600,687448,687409,687090,,1824,99.95
