Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'GNB.ENDCAddAtt','GNB.ENDCAddprepSucc','GNB.ENDCAddsucc','GNB.ENDCRelbySgnb.Delta','GNB.ENDCRelbySgnb','GNB.ENDCAddSuccRate'
060,New England,VCP Edge 1.x,NR,,,0600004,2025-10-07T16:00:00-05:00,3600,3885,3884,3882,,12,99.92
060,New England,VCP Edge 1.x,NR,,,0600006,2025-10-07T16:00:00-05:00,3600,5975,5975,5951,,42,99.6
060,New England,VCP Edge 1.x,NR,,,0600008,2025-10-07T16:00:00-05:00,3600,3240,3240,3238,,10,99.94
060,New England,VCP Edge 1.x,NR,,,0600009,2025-10-07T16:00:00-05:00,3600,4923,4923,4901,,40,99.55
060,New England,VCP Edge 1.x,NR,,,0600011,2025-10-07T16:00:00-05:00,3600,3465,3465,3459,,7,99.83
060,New England,VCP Edge 1.x,NR,,,0600012,2025-10-07T16:00:00-05:00,3600,4206,4206,4200,,14,99.86
060,New England,VCP Edge 1.x,NR,,,0600013,2025-10-07T16:00:00-05:00,3600,4683,4683,4670,,17,99.72
060,New England,VCP Edge 1.x,NR,,,0600015,2025-10-07T16:00:00-05:00,3600,1592,1592,1585,,18,99.56
060,New England,VCP Edge 1.x,NR,,,0600016,2025-10-07T16:00:00-05:00,3600,972,972,970,,3,99.79
060,New England,VCP Edge 1.x,NR,,,0600017,2025-10-07T16:00:00-05:00,3600,1065,1065,1060,,6,99.53
060,New England,VCP Edge 1.x,NR,,,0600018,2025-10-07T16:00:00-05:00,3600,650,650,650,,2,100
060,New England,VCP Edge 1.x,NR,,,0600019,2025-10-07T16:00:00-05:00,3600,1850,1850,1845,,13,99.73
060,New England,VCP Edge 1.x,NR,,,0600020,2025-10-07T16:00:00-05:00,3600,0,0,0,,0,NaN
060,New England,VCP Edge 1.x,NR,,,0600021,2025-10-07T16:00:00-05:00,3600,254,254,254,,0,100
060,New England,VCP Edge 1.x,NR,,,0600022,2025-10-07T16:00:00-05:00,3600,948,948,945,,5,99.68
060,New England,VCP Edge 1.x,NR,,,0600024,2025-10-07T16:00:00-05:00,3600,211,211,210,,1,99.53
060,New England,VCP Edge 1.x,NR,,,0600025,2025-10-07T16:00:00-05:00,3600,473,473,472,,8,99.79
060,New England,VCP Edge 1.x,NR,,,0600098,2025-10-07T16:00:00-05:00,3600,1,1,1,,0,100
060,New England,VCP Edge 1.x,NR,,,0600099,2025-10-07T16:00:00-05:00,3600,1320,1320,1319,,10,99.92
060,New England,VCP Edge 1.x,NR,,,0600100,2025-10-07T16:00:00-05:00,3600,252,252,252,,0,100
060,New England,VCP Edge 1.x,NR,,,0609201,2025-10-07T16:00:00-05:00,3600,624728,624639,624332,,3152,99.94
060,New England,VCP Edge 1.x,NR,,,0609202,2025-10-07T16:00:00-05:00,3600,526859,526778,526461,,3033,99.92
060,New England,VCP Edge 1.x,NR,,,0609203,2025-10-07T16:00:00-05:00,3600,382,382,382,,1,100
060,New England,VCP Edge 1.x,NR,,,0609204,2025-10-07T16:00:00-05:00,3600,8956,8956,8952,,58,99.96
060,New England,VCP Edge 1.x,NR,,,0609240,2025-10-07T16:00:00-05:00,3600,0,0,0,,0,NaN
060,New England,VCP Edge 1.x,NR,,,0609250,2025-10-07T16:00:00-05:00,3600,493,493,493,,0,100
*,*,VCP Edge 1.x,NR,,,000000*,Total *,3600,1201383,1201212,1200484,,6452,99.93
