DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,PdcpSduLossRateUL,PdcpSduRetxByteDL,PdcpMaxThroughputDL,PdcpMaxThroughputUL,PdcpSduMaxVolumeDL,PdcpSduMaxVolumeUL,PdcpSduVolumeDL,PdcpSduVolumeUL,UpcLoadAvg,UpcLoadCnt,UpcLoadMax,UpcLoadMin,UpcLoadTot,PdcpSduLossRateDL,ENDCAddAtt,ENDCAddSuccRate,ENDCAddprepSucc,ENDCAddsucc,ENDCRelbySgnb,CAUSEE1APTRANSPORTLAYERTRANSPORTRESOURCEUNAVAILABLE,InThruPeak,OutThruPeak
10/07/2025,01,ICL 1,Houston/Gulf Coast,122,Cinco,HSNO,1229201,0.01,120.11,706320.79,129184.56,842,154,1450642,194589,0,0,0,0,0,0,69044,99.82,69042,68919,96,0,0,0
10/07/2025,01,ICL 1,Houston/Gulf Coast,122,Cinco,HSNO,1229202,0.01,4.78,258369.13,56203.67,308,67,246154,45052,0,0,0,0,0,0,16018,99.49,16017,15936,12,0,0,0
10/07/2025,01,ICL 1,Houston/Gulf Coast,122,Cinco,HSNO,1229203,0.01,0.57,161900.13,42781.9,193,51,92319,8141,0,0,0,0,0,0,6740,100,6740,6740,6,0,0,0
10/07/2025,01,ICL 1,Houston/Gulf Coast,122,Cinco,HSNO,1229204,0.01,1.69,531837.75,75497.47,634,90,264454,48635,0,0,0,0,0,0,13539,99.98,13538,13536,37,0,0,0
10/07/2025,01,ICL 1,Houston/Gulf Coast,122,Cinco,HSNO,1229205,0,16.75,363226.73,72980.89,433,87,428355,70770,0,0,0,0,0,0,19797,99.99,19797,19795,30,0,0,0
10/07/2025,01,ICL 1,Houston/Gulf Coast,122,Cinco,HSNO,1229250,0,0.27,151833.8,57881.4,181,69,77327,10333,0,0,0,0,0,0,5065,100,5065,5065,12,0,0,0
10/07/2025,01,ICL 1,Houston/Gulf Coast,122,Cinco,HSNO,1229251,0,0.12,110729.63,28521.27,132,34,15413,4235,0,0,0,0,0,0,1699,100,1699,1699,2,0,0,0
10/07/2025,01,ICL 1,Houston/Gulf Coast,122,Cinco,HSNO,1229997,0,0,289406.98,838.86,345,1,2079,22,0,0,0,0,0,0,167,100,167,167,0,0,0,0
10/07/2025,01,ICL 1,Houston/Gulf Coast,122,Cinco,HSNO,1220050,0.01,0.42,161061.27,67108.86,192,80,18806,1174,0,720,2,0,3.37,0,284,100,284,284,0,0,0,0
10/07/2025,01,ICL 1,Houston/Gulf Coast,122,Cinco,HSNO,1229252,0,0.16,22649.24,1677.72,27,2,294,38,0,1440,0,0,0,0,61,67.21,61,41,0,0,0,0
10/07/2025,01,ICL 1,Houston/Gulf Coast,122,Cinco,HSNO,1229253,0,0,0,0,0,0,0,0,0,1440,0,0,0,0,0,NaN,0,0,0,0,0,0
10/07/2025,01,ICL 1,Houston/Gulf Coast,122,Cinco,HSNO,1229254,0,0,0,0,0,0,0,0,0.04,1260,1.12,0,64.88,0,0,NaN,0,0,0,0,0,0
10/07/2025,01,ICL 1,Houston/Gulf Coast,122,Cinco,HSNO,1229206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
Total,*,*,*,*,*,*,*,0,144.87,706320.79,129184.56,842,154,2595843,382989,0.01,4860,2,0,68.25,0,132414,99.82,132410,132182,195,0,0,0
