Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'GNB.ENDCAddAtt','GNB.ENDCAddprepSucc','GNB.ENDCAddsucc','GNB.ENDCRelbySgnb.Delta','GNB.ENDCRelbySgnb','GNB.ENDCAddSuccRate'
036,N. California,VCP Edge 1.x,NR,,,0360342,2025-10-07T18:00:00-05:00,3600,4186,4186,4139,,808,98.88
036,N. California,VCP Edge 1.x,NR,,,0360248,2025-10-07T18:00:00-05:00,3600,197,197,196,,57,99.49
036,N. California,VCP Edge 1.x,NR,,,0360064,2025-10-07T18:00:00-05:00,3600,3766,3744,3740,,321,99.31
036,N. California,VCP Edge 1.x,NR,,,0360201,2025-10-07T18:00:00-05:00,3600,7737,7737,7733,,1285,99.95
036,N. California,VCP Edge 1.x,NR,,,0360152,2025-10-07T18:00:00-05:00,3600,2404,2404,2404,,291,100
036,N. California,VCP Edge 1.x,NR,,,0360006,2025-10-07T18:00:00-05:00,3600,2714,2714,2705,,226,99.67
036,N. California,VCP Edge 1.x,NR,,,0360007,2025-10-07T18:00:00-05:00,3600,5312,5312,5309,,1055,99.94
036,N. California,VCP Edge 1.x,NR,,,0360107,2025-10-07T18:00:00-05:00,3600,1706,1706,1706,,415,100
036,N. California,VCP Edge 1.x,NR,,,0360106,2025-10-07T18:00:00-05:00,3600,3277,3277,3277,,399,100
036,N. California,VCP Edge 1.x,NR,,,0360206,2025-10-07T18:00:00-05:00,3600,1603,1603,1602,,144,99.94
036,N. California,VCP Edge 1.x,NR,,,0360203,2025-10-07T18:00:00-05:00,3600,5247,5246,5245,,1756,99.96
036,N. California,VCP Edge 1.x,NR,,,0360237,2025-10-07T18:00:00-05:00,3600,1370,1370,1369,,159,99.93
036,N. California,VCP Edge 1.x,NR,,,0360021,2025-10-07T18:00:00-05:00,3600,2301,2299,2299,,226,99.91
036,N. California,VCP Edge 1.x,NR,,,0360146,2025-10-07T18:00:00-05:00,3600,3001,3001,3001,,458,100
036,N. California,VCP Edge 1.x,NR,,,0360002,2025-10-07T18:00:00-05:00,3600,2187,2187,2183,,511,99.82
036,N. California,VCP Edge 1.x,NR,,,0360346,2025-10-07T18:00:00-05:00,3600,414,414,414,,26,100
036,N. California,VCP Edge 1.x,NR,,,0360001,2025-10-07T18:00:00-05:00,3600,4112,4112,4103,,630,99.78
036,N. California,VCP Edge 1.x,NR,,,0360003,2025-10-07T18:00:00-05:00,3600,2543,2542,2541,,367,99.92
036,N. California,VCP Edge 1.x,NR,,,0360004,2025-10-07T18:00:00-05:00,3600,3830,3830,3824,,1121,99.84
036,N. California,VCP Edge 1.x,NR,,,0360005,2025-10-07T18:00:00-05:00,3600,932,932,929,,65,99.68
