DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,PdcpSduLossRateUL,PdcpSduRetxByteDL,PdcpMaxThroughputDL,PdcpMaxThroughputUL,PdcpSduMaxVolumeDL,PdcpSduMaxVolumeUL,PdcpSduVolumeDL,PdcpSduVolumeUL,UpcLoadAvg,UpcLoadCnt,UpcLoadMax,UpcLoadMin,UpcLoadTot,PdcpSduLossRateDL,ENDCAddAtt,ENDCAddSuccRate,ENDCAddprepSucc,ENDCAddsucc,ENDCRelbySgnb,CAUSEE1APTRANSPORTLAYERTRANSPORTRESOURCEUNAVAILABLE,InThruPeak,OutThruPeak
10/07/2025,08,5GNR,Ohio/PA/WV,245,Toledo,CLMB,2459300,0.02,146.51,1132462.08,186227.1,1350,222,3858062,317618,19.58,5040,48.25,0,98668.26,0,294462,99.97,294460,294370,1418,0,0,0
10/07/2025,08,5GNR,Ohio/PA/WV,245,Toledo,CLMB,2459301,0.01,2.49,284373.81,36071.01,339,43,194945,18216,0,0,0,0,0,0,20643,99.96,20643,20635,180,0,0,0
10/07/2025,08,5GNR,Ohio/PA/WV,245,Toledo,CLMB,2459302,0.02,5.54,676960.67,161061.27,807,192,1059123,87775,0,0,0,0,0,0,91047,99.91,91047,90963,976,0,0,0
10/07/2025,08,5GNR,Ohio/PA/WV,245,Toledo,CLMB,2459303,0.02,1.59,244947.35,57881.4,292,69,122008,9105,0,0,0,0,0,0,14805,99.92,14805,14793,107,0,0,0
10/07/2025,08,5GNR,Ohio/PA/WV,245,Toledo,CLMB,2459310,0.01,40.64,1233125.38,129184.56,1470,154,2467037,221849,20.08,4320,50.25,0,86736.51,0,188447,99.95,188444,188350,1008,0,0,0
10/07/2025,08,5GNR,Ohio/PA/WV,245,Toledo,CLMB,2459311,0.02,611.55,928618.91,93113.55,1107,111,1970885,147927,0,0,0,0,0,0.03,212392,99.93,212382,212244,1926,0,0,0
10/07/2025,08,5GNR,Ohio/PA/WV,245,Toledo,CLMB,2459312,0.02,44.09,884998.14,114085.07,1055,136,2356902,212900,0,0,0,0,0,0,219571,99.94,219571,219430,1847,0,0,0
10/07/2025,08,5GNR,Ohio/PA/WV,245,Toledo,CLMB,2459313,0.01,586.91,702126.49,140089.75,837,167,1342458,109288,0,0,0,0,0,0.03,146969,99.96,146967,146912,606,0,0,0
10/07/2025,08,5GNR,Ohio/PA/WV,245,Toledo,CNCQ,2459330,0,0,0,0,0,0,0,0,0,1440,0,0,0,0,0,NaN,0,0,0,0,0,0
10/07/2025,08,5GNR,Ohio/PA/WV,245,Toledo,CLMB,2459304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
Total,*,*,*,*,*,*,*,0.01,1439.32,1233125.38,186227.1,1470,222,13371420,1124678,13.22,10800,50.25,0,185404.77,0.01,1188336,99.95,1188319,1187697,8068,0,0,0
