Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'GNB.ENDCAddAtt','GNB.ENDCAddprepSucc','GNB.ENDCAddsucc','GNB.ENDCRelbySgnb.Delta','GNB.ENDCRelbySgnb','GNB.ENDCAddSuccRate'
184,Central Texas,VCP Edge 1.x,NR,,,1840202,2025-10-07T15:00:00-05:00,3600,1468,1468,1468,,5,100
184,Central Texas,VCP Edge 1.x,NR,,,1840203,2025-10-07T15:00:00-05:00,3600,847,847,847,,2,100
184,Central Texas,VCP Edge 1.x,NR,,,1840204,2025-10-07T15:00:00-05:00,3600,828,828,823,,7,99.4
184,Central Texas,VCP Edge 1.x,NR,,,1840210,2025-10-07T15:00:00-05:00,3600,2267,2267,2267,,8,100
184,Central Texas,VCP Edge 1.x,NR,,,1849200,2025-10-07T15:00:00-05:00,3600,517657,516374,516169,,2562,99.71
184,Central Texas,VCP Edge 1.x,NR,,,1849201,2025-10-07T15:00:00-05:00,3600,423565,423421,423151,,2233,99.9
184,Central Texas,VCP Edge 1.x,NR,,,1849205,2025-10-07T15:00:00-05:00,3600,173803,173438,173343,,1193,99.74
184,Central Texas,VCP Edge 1.x,NR,,,1849207,2025-10-07T15:00:00-05:00,3600,35234,35234,35220,,162,99.96
184,Central Texas,VCP Edge 1.x,NR,,,1849208,2025-10-07T15:00:00-05:00,3600,0,0,0,,0,NaN
184,Central Texas,VCP Edge 1.x,NR,,,1849249,2025-10-07T15:00:00-05:00,3600,987,987,987,,0,100
184,Central Texas,VCP Edge 1.x,NR,,,1840200,2025-10-07T15:00:00-05:00,3600,1925,1925,1920,,8,99.74
184,Central Texas,VCP Edge 1.x,NR,,,1840201,2025-10-07T15:00:00-05:00,3600,507,507,507,,2,100
184,Central Texas,VCP Edge 1.x,NR,,,1840205,2025-10-07T15:00:00-05:00,3600,1275,1275,1270,,21,99.61
184,Central Texas,VCP Edge 1.x,NR,,,1840206,2025-10-07T15:00:00-05:00,3600,2153,2153,2151,,7,99.91
184,Central Texas,VCP Edge 1.x,NR,,,1840207,2025-10-07T15:00:00-05:00,3600,1975,1975,1973,,16,99.9
184,Central Texas,VCP Edge 1.x,NR,,,1840208,2025-10-07T15:00:00-05:00,3600,299,299,299,,1,100
184,Central Texas,VCP Edge 1.x,NR,,,1840209,2025-10-07T15:00:00-05:00,3600,2195,2195,2192,,10,99.86
184,Central Texas,VCP Edge 1.x,NR,,,1840211,2025-10-07T15:00:00-05:00,3600,398,398,398,,2,100
184,Central Texas,VCP Edge 1.x,NR,,,1840212,2025-10-07T15:00:00-05:00,3600,1454,1454,1454,,0,100
184,Central Texas,VCP Edge 1.x,NR,,,1840213,2025-10-07T15:00:00-05:00,3600,2469,2469,2469,,2,100
184,Central Texas,VCP Edge 1.x,NR,,,1840214,2025-10-07T15:00:00-05:00,3600,149,149,148,,0,99.33
184,Central Texas,VCP Edge 1.x,NR,,,1840215,2025-10-07T15:00:00-05:00,3600,373,373,373,,2,100
184,Central Texas,VCP Edge 1.x,NR,,,1840225,2025-10-07T15:00:00-05:00,3600,1001,1001,1000,,2,99.9
184,Central Texas,VCP Edge 1.x,NR,,,1840226,2025-10-07T15:00:00-05:00,3600,708,708,704,,2,99.44
184,Central Texas,VCP Edge 1.x,NR,,,1840227,2025-10-07T15:00:00-05:00,3600,197,197,196,,1,99.49
184,Central Texas,VCP Edge 1.x,NR,,,1840228,2025-10-07T15:00:00-05:00,3600,97,97,97,,1,100
184,Central Texas,VCP Edge 1.x,NR,,,1840229,2025-10-07T15:00:00-05:00,3600,462,462,462,,0,100
184,Central Texas,VCP Edge 1.x,NR,,,1840230,2025-10-07T15:00:00-05:00,3600,91,91,90,,0,98.9
184,Central Texas,VCP Edge 1.x,NR,,,1840231,2025-10-07T15:00:00-05:00,3600,793,793,792,,2,99.87
184,Central Texas,VCP Edge 1.x,NR,,,1840232,2025-10-07T15:00:00-05:00,3600,1057,1057,1057,,2,100
184,Central Texas,VCP Edge 1.x,NR,,,1840233,2025-10-07T15:00:00-05:00,3600,425,425,424,,3,99.76
184,Central Texas,VCP Edge 1.x,NR,,,1840234,2025-10-07T15:00:00-05:00,3600,277,277,277,,3,100
184,Central Texas,VCP Edge 1.x,NR,,,1840235,2025-10-07T15:00:00-05:00,3600,423,423,423,,2,100
184,Central Texas,VCP Edge 1.x,NR,,,1840236,2025-10-07T15:00:00-05:00,3600,488,488,487,,12,99.8
184,Central Texas,VCP Edge 1.x,NR,,,1840237,2025-10-07T15:00:00-05:00,3600,1465,1465,1463,,9,99.86
184,Central Texas,VCP Edge 1.x,NR,,,1840249,2025-10-07T15:00:00-05:00,3600,69,69,69,,0,100
184,Central Texas,VCP Edge 1.x,NR,,,1849202,2025-10-07T15:00:00-05:00,3600,324265,324054,323832,,1847,99.87
184,Central Texas,VCP Edge 1.x,NR,,,1849203,2025-10-07T15:00:00-05:00,3600,262054,261539,261378,,1594,99.74
184,Central Texas,VCP Edge 1.x,NR,,,1849204,2025-10-07T15:00:00-05:00,3600,347384,347384,347126,,2122,99.93
184,Central Texas,VCP Edge 1.x,NR,,,1849206,2025-10-07T15:00:00-05:00,3600,163190,162396,162327,,1007,99.47
184,Central Texas,VCP Edge 1.x,NR,,,1849210,2025-10-07T15:00:00-05:00,3600,32313,32311,32292,,194,99.94
184,Central Texas,VCP Edge 1.x,NR,,,1849212,2025-10-07T15:00:00-05:00,3600,4230,4230,4225,,1,99.88
184,Central Texas,VCP Edge 1.x,NR,,,1849213,2025-10-07T15:00:00-05:00,3600,59,59,59,,0,100
184,Central Texas,VCP Edge 1.x,NR,,,1849214,2025-10-07T15:00:00-05:00,3600,1519,1519,1519,,16,100
184,Central Texas,VCP Edge 1.x,NR,,,1849215,2025-10-07T15:00:00-05:00,3600,1014,1014,1014,,1,100
184,Central Texas,VCP Edge 1.x,NR,,,1849216,2025-10-07T15:00:00-05:00,3600,0,0,0,,0,NaN
*,*,VCP Edge 1.x,NR,,,000000*,Total *,3600,2315409,2312095,2310742,,13064,99.8
