Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'GNB.ENDCAddAtt','GNB.ENDCAddprepSucc','GNB.ENDCAddsucc','GNB.ENDCRelbySgnb.Delta','GNB.ENDCRelbySgnb','GNB.ENDCAddSuccRate'
036,N. California,VCP Edge 1.x,NR,,,0360064,2025-10-07T05:00:00-05:00,3600,735,735,732,,48,99.59
036,N. California,VCP Edge 1.x,NR,,,0360002,2025-10-07T05:00:00-05:00,3600,570,570,570,,124,100
036,N. California,VCP Edge 1.x,NR,,,0360018,2025-10-07T05:00:00-05:00,3600,421,421,421,,51,100
036,N. California,VCP Edge 1.x,NR,,,0360001,2025-10-07T05:00:00-05:00,3600,672,672,672,,83,100
036,N. California,VCP Edge 1.x,NR,,,0360004,2025-10-07T05:00:00-05:00,3600,739,739,738,,131,99.86
036,N. California,VCP Edge 1.x,NR,,,0360013,2025-10-07T05:00:00-05:00,3600,1313,1313,1308,,26,99.62
036,N. California,VCP Edge 1.x,NR,,,0360052,2025-10-07T05:00:00-05:00,3600,1393,1393,1390,,112,99.78
036,N. California,VCP Edge 1.x,NR,,,0360342,2025-10-07T05:00:00-05:00,3600,645,645,638,,100,98.91
036,N. California,VCP Edge 1.x,NR,,,0360248,2025-10-07T05:00:00-05:00,3600,79,79,79,,15,100
036,N. California,VCP Edge 1.x,NR,,,0360201,2025-10-07T05:00:00-05:00,3600,804,804,804,,99,100
036,N. California,VCP Edge 1.x,NR,,,0360152,2025-10-07T05:00:00-05:00,3600,682,682,682,,15,100
036,N. California,VCP Edge 1.x,NR,,,0360006,2025-10-07T05:00:00-05:00,3600,314,314,314,,25,100
036,N. California,VCP Edge 1.x,NR,,,0360007,2025-10-07T05:00:00-05:00,3600,599,599,599,,78,100
036,N. California,VCP Edge 1.x,NR,,,0360107,2025-10-07T05:00:00-05:00,3600,413,413,413,,32,100
036,N. California,VCP Edge 1.x,NR,,,0360106,2025-10-07T05:00:00-05:00,3600,346,346,346,,45,100
036,N. California,VCP Edge 1.x,NR,,,0360206,2025-10-07T05:00:00-05:00,3600,247,247,247,,14,100
036,N. California,VCP Edge 1.x,NR,,,0360203,2025-10-07T05:00:00-05:00,3600,770,770,770,,225,100
036,N. California,VCP Edge 1.x,NR,,,0360237,2025-10-07T05:00:00-05:00,3600,562,562,562,,52,100
036,N. California,VCP Edge 1.x,NR,,,0360021,2025-10-07T05:00:00-05:00,3600,504,504,504,,41,100
036,N. California,VCP Edge 1.x,NR,,,0360146,2025-10-07T05:00:00-05:00,3600,1434,1434,1434,,109,100
036,N. California,VCP Edge 1.x,NR,,,0360137,2025-10-07T05:00:00-05:00,3600,365,365,364,,27,99.73
036,N. California,VCP Edge 1.x,NR,,,0360346,2025-10-07T05:00:00-05:00,3600,147,147,147,,4,100
036,N. California,VCP Edge 1.x,NR,,,0360003,2025-10-07T05:00:00-05:00,3600,630,630,630,,51,100
036,N. California,VCP Edge 1.x,NR,,,0360005,2025-10-07T05:00:00-05:00,3600,299,299,299,,13,100
036,N. California,VCP Edge 1.x,NR,,,0360008,2025-10-07T05:00:00-05:00,3600,402,402,402,,3,100
036,N. California,VCP Edge 1.x,NR,,,0360011,2025-10-07T05:00:00-05:00,3600,765,765,765,,58,100
036,N. California,VCP Edge 1.x,NR,,,0360023,2025-10-07T05:00:00-05:00,3600,666,666,666,,49,100
036,N. California,VCP Edge 1.x,NR,,,0360037,2025-10-07T05:00:00-05:00,3600,1730,1730,1720,,89,99.42
036,N. California,VCP Edge 1.x,NR,,,0360042,2025-10-07T05:00:00-05:00,3600,399,399,399,,3,100
036,N. California,VCP Edge 1.x,NR,,,0360044,2025-10-07T05:00:00-05:00,3600,796,796,794,,84,99.75
036,N. California,VCP Edge 1.x,NR,,,0360046,2025-10-07T05:00:00-05:00,3600,641,640,638,,89,99.53
036,N. California,VCP Edge 1.x,NR,,,0360048,2025-10-07T05:00:00-05:00,3600,1602,1602,1601,,180,99.94
036,N. California,VCP Edge 1.x,NR,,,0360050,2025-10-07T05:00:00-05:00,3600,1286,1286,1286,,167,100
036,N. California,VCP Edge 1.x,NR,,,0360055,2025-10-07T05:00:00-05:00,3600,767,767,767,,26,100
036,N. California,VCP Edge 1.x,NR,,,0360057,2025-10-07T05:00:00-05:00,3600,522,522,522,,26,100
036,N. California,VCP Edge 1.x,NR,,,0360059,2025-10-07T05:00:00-05:00,3600,784,784,784,,4,100
036,N. California,VCP Edge 1.x,NR,,,0360101,2025-10-07T05:00:00-05:00,3600,169,169,169,,18,100
036,N. California,VCP Edge 1.x,NR,,,0360102,2025-10-07T05:00:00-05:00,3600,0,0,0,,0,NaN
036,N. California,VCP Edge 1.x,NR,,,0360103,2025-10-07T05:00:00-05:00,3600,331,331,331,,17,100
036,N. California,VCP Edge 1.x,NR,,,0360104,2025-10-07T05:00:00-05:00,3600,312,312,311,,10,99.68
036,N. California,VCP Edge 1.x,NR,,,0360105,2025-10-07T05:00:00-05:00,3600,481,481,480,,12,99.79
036,N. California,VCP Edge 1.x,NR,,,0360111,2025-10-07T05:00:00-05:00,3600,1088,1088,1087,,120,99.91
036,N. California,VCP Edge 1.x,NR,,,0360118,2025-10-07T05:00:00-05:00,3600,1923,1923,1921,,268,99.9
036,N. California,VCP Edge 1.x,NR,,,0360123,2025-10-07T05:00:00-05:00,3600,1439,1436,1436,,25,99.79
036,N. California,VCP Edge 1.x,NR,,,0360142,2025-10-07T05:00:00-05:00,3600,900,900,900,,12,100
036,N. California,VCP Edge 1.x,NR,,,0360150,2025-10-07T05:00:00-05:00,3600,310,310,306,,19,98.71
036,N. California,VCP Edge 1.x,NR,,,0360155,2025-10-07T05:00:00-05:00,3600,503,503,500,,28,99.4
036,N. California,VCP Edge 1.x,NR,,,0360157,2025-10-07T05:00:00-05:00,3600,221,221,221,,20,100
036,N. California,VCP Edge 1.x,NR,,,0360164,2025-10-07T05:00:00-05:00,3600,1040,1040,1038,,32,99.81
036,N. California,VCP Edge 1.x,NR,,,0360202,2025-10-07T05:00:00-05:00,3600,0,0,0,,0,NaN
036,N. California,VCP Edge 1.x,NR,,,0360204,2025-10-07T05:00:00-05:00,3600,378,378,378,,97,100
036,N. California,VCP Edge 1.x,NR,,,0360221,2025-10-07T05:00:00-05:00,3600,28,28,28,,1,100
036,N. California,VCP Edge 1.x,NR,,,0360223,2025-10-07T05:00:00-05:00,3600,779,779,779,,8,100
036,N. California,VCP Edge 1.x,NR,,,0360242,2025-10-07T05:00:00-05:00,3600,101,101,101,,13,100
036,N. California,VCP Edge 1.x,NR,,,0360246,2025-10-07T05:00:00-05:00,3600,108,108,108,,10,100
036,N. California,VCP Edge 1.x,NR,,,0360321,2025-10-07T05:00:00-05:00,3600,236,236,236,,10,100
036,N. California,VCP Edge 1.x,NR,,,0360323,2025-10-07T05:00:00-05:00,3600,1130,1130,1130,,52,100
036,N. California,VCP Edge 1.x,NR,,,0360337,2025-10-07T05:00:00-05:00,3600,1084,1084,1084,,66,100
*,*,VCP Edge 1.x,NR,,,000000*,Total *,3600,37604,37600,37551,,3136,99.86
