DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,5GNR_ENDC_Setup_Failure_Num,5GNR_ENDC_Setup_Failure_Den,5GNR_ENDC_Setup_Failure_%,5GNR_Addition_Failure_%,5GNR_ENDC_Drop_Num,5GNR_ENDC_Drop_Den,5GNR_ENDC_Drop_%,5GNR_DL_MAC_Volume_MB,5GNR_UL_MAC_Volume_MB,5GNR_Peak_numOf_UE,5GNR_DL_RLC_ACK_%,5GNR_DL_RLC_Delay_ms,5GNR_PUSCH_Slot_Utilization,5GNR_PDSCH_Slot_Utilization,5GNR_DL_UE_MAC_Throughput_Mbps_19Q3,5GNR_UL_MAC_UE_Throughput_Mbps_19Q3,5GNR_DL_MAC_Cell_Throughput_Mbps,5GNR_UL_MAC_Cell_Throughput_Mbps,5GNR_Addition_Failure_Num,5GNR_Addition_Failure_Den,5GNR_DL_MAC_Cell_Throughput_Num,5GNR_DL_MAC_Cell_Throughput_Den,pmEndcSetupUeAtt,pmEndcSetupUeSucc,5GNR_Cell_Availability_%,EBSN_DL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Drop_%,EBSN_MAC_DL_DRB_Volume_MB,EBSN_MAC_DL_DRB_Volume_MB_NSA,EBSN_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_FWA_ENDC_Drop_%,EBSN_NSA_FWA_ENDC_Setup_Fail_%,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_RLC_Delay_ms,EBSN_NSA_FWA_UL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_ENDC_Drop_%,EBSN_NSA_Mobility_ENDC_PScellChange_Fail_%,EBSN_NSA_Mobility_ENDC_Setup_Fail_%,EBSN_NSA_Mobility_MAC_DL_DRB_Volume_MB,EBSN_NSA_Mobility_MAC_UL_DRB_Volume_MB,EBSN_NSA_Mobility_RLC_Delay_ms,EBSN_NSA_Mobility_UL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Peak_UE_FWA_Spid125,EBSN_ENDC_Peak_UE_FWA_Spid125_Avg,EBSN_ENDC_Peak_UE_FWA_Spid125_Max,EBSN_NSA_FWA_ENDC_Drop_%_num,EBSN_NSA_FWA_ENDC_Drop_%_den,EBSN_NSA_FWA_ENDC_Setup_Fail_%_num,EBSN_NSA_FWA_ENDC_Setup_Fail_%_den,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB_%_of_Total,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB_%_of_Total,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%_num,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%_den,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_num,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_den,EBSN_SA_EP1_HeroSlice_Bearer_Max,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE_Num,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE_Den,EBSN_SA_EP1_HeroSlice_Handover_Failure_%,EBSN_SA_EP1_HeroSlice_MAC_DL_DRB_Volume_MB,EBSN_SA_EP1_HeroSlice_MAC_UL_DRB_Volume_MB,EBSN_SA_EP1_HeroSlice_DL_UE_MAC_Throughput_Mbps,EBSN_SA_EP1_HeroSlice_UL_UE_MAC_Throughput_Mbps,EBSN_SA_EP1_HeroSlice_PDU_Session_Estab_Fail_%,EBSN_SA_EP1_HeroSlice_PDU_Session_Drop_%,EBSN_SA_EP1_HeroSlice_PDU_Session_Max,EBSN_SA_EP1_HeroSlice_RLC_Delay_ms,EBSN_SA_EP1_HeroSlice_ISHO_to_LTE_Failure_%,5GNR_RACH_Msg3_Failure_%,5GNR_RACH_Msg3_Failure_%_Den,5GNR_RACH_Msg3_Failure_%_Num,5G_NR_Radio_Interference_PUSCH,5G_NR_Radio_Interference_PUSCH_gt_neg100dBm_perPRB_%
10/06/2025,07,5GNR,Florida,147,Sarasota - Tampa2,4G5G_303070_LAKE_WALES_FL,1477028,0,3543,0,8.28,54,3519,1.53,57797.06,3888.72,139,97.61,6.57,43.34,27.03,109.32,1.76,98.98,16.62,6320712,76319763,462376.47,4671.49,3543,3543,100,105.32,1.53,42610.2,54245.8,3275.66,142.86,0.18,0,24434.85,853.79,3.83,1.29,82.19,2.16,0.03,0,15526.19,2088.97,9.89,1.88,58,9.67,24,2,1108,0,1119,57.35,26.06,0,0,14,0,0,13,1,0,0,13,0,5.51,0,305.97,NaN,0,0,1,2.16,0,44.87,19757,8864,-115.46,0
10/06/2025,07,5GNR,Florida,147,Sarasota - Tampa2,4G5G_303133_SEBRING_FL,1477030,1,3961,0.03,5.07,170,3741,4.54,49837.1,3539.49,167,98.77,7.28,43.54,25.18,94.49,1.67,91.65,15.05,4302164,84781244,398696.82,4350.32,3961,3960,100,94.6,4.54,48682.4,41854.64,3538.13,177.12,4.58,0,17686.61,604.83,3.74,1.79,67.11,4.52,0,0.04,24023.38,2054.5,11.14,1.22,67,11.17,18,78,1703,0,1733,36.33,17.09,NaN,0,0,0,0,10,1,0,0,10,0,0,0,NaN,NaN,NaN,0,1,1.94,0,41.72,20323,8479,-115.32,0
10/06/2025,07,5GNR,Florida,147,Sarasota - Tampa2,4G5G_3RD_STREET_WATER_TANK,1477222,2,11665,0.02,0.09,196,11689,1.68,153188.43,12803.76,375,98.93,9.52,81.32,61.19,79.46,1.72,115.91,29.16,475801,530302565,1225507.42,10572.99,11665,11663,100,80.89,1.69,110706.4,129164.74,10028.47,84.88,0.62,0,26837.22,3731.66,3.6,4.11,73.72,1.82,0.13,0.01,68044.69,5469.21,12.77,1.06,68,11.33,14,6,974,0,976,24.24,37.21,-43.48,-10,23,0,0,55,3,0,0,55,0,17.31,0.11,183.59,11.83,0,0,3,3.28,0,16.26,45428,7386,-114.26,0
10/06/2025,07,5GNR,Florida,147,Sarasota - Tampa2,4G5G_60TH_AND_14TH,1479066,0,96,0,0.26,1,97,1.03,690.19,96.42,8,99.76,10.68,4.55,6.6,77.54,7.38,23.23,4.71,288,109632,5521.51,237.7,96,96,100,77.49,1.03,669.01,441.44,96.44,NaN,NaN,NaN,0,0,NaN,NaN,85.51,1.03,16.67,0,441.44,69.08,12.73,9.92,0,0,0,0,0,0,0,0,0,0,0,17,0,0,22,1,0,0,22,0,0.61,0,49.28,NaN,0,0,1,1.37,NaN,15.45,1139,176,-120.44,0
10/06/2025,07,5GNR,Florida,147,Sarasota - Tampa2,4G5G_ABSOLUTE_TRAILER,1477260,1,2300,0.04,0.28,47,2217,2.12,30101.7,1802.2,105,99.74,9.8,35.14,19.74,78.03,1.17,70.6,9.5,68040,24299500,240813.57,3410.83,2300,2299,100,78.01,2.12,27887.59,20740.74,1799.77,136.88,0,0,1262.35,130.87,5.98,1.89,68.91,2.34,6.08,0.05,19403.74,1213.27,12.22,0.94,9,1.5,3,0,211,0,213,4.53,7.27,0,0,10,0,0,13,1,0,0,13,0,0.26,0,31.25,NaN,0,0,1,1.26,NaN,25.1,10540,2646,-115.69,0
10/06/2025,07,5GNR,Florida,147,Sarasota - Tampa2,4G5G_ACME_EAST_FROSTPROOF,1477365,0,2558,0,7.94,132,2480,5.32,30469.08,1081.21,74,98.16,8.1,24.61,15.79,92.13,0.79,89.31,8.13,1621772,20430746,243752.65,2729.2,2558,2558,100,92.1,5.32,30137.35,27801.31,1080.99,97.88,8.59,0,19379.82,423.33,7.73,0.63,71.49,1.78,0.16,0,8323.07,575.65,10.42,0.89,39,6.5,23,111,1292,0,1314,64.3,39.16,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,46.89,7353,3448,-115.5,0
10/06/2025,07,5GNR,Florida,147,Sarasota - Tampa2,4G5G_ACME_SANDHILL,1477156,0,2438,0,6.78,43,2425,1.77,42743.07,1682.29,98,98.48,5.81,33.95,19.33,224.36,0.9,102.36,9.18,3283986,48469878,341944.57,3340.55,2438,2438,50,224.46,1.77,42069.65,35738.28,1680.16,128.51,0,0,3215.32,223.52,5.07,0.83,234.71,2.01,0.04,0,32449.25,1050.57,6.25,0.67,11,1.83,6,0,279,0,273,7.64,13.3,0,0,10,0,0,10,1,0,0,10,0,24.1,0,26.11,NaN,0,0,1,0.89,NaN,41.9,18534,7765,-115.47,0
10/06/2025,07,5GNR,Florida,147,Sarasota - Tampa2,4G5G_AIR_STAR_TREK,1477268,0,3719,0,0.3,44,3665,1.2,50840.53,5653.01,165,98.84,10.63,36.96,28.03,67.97,2.73,51.67,8.09,342148,115210901,406724.22,7871.83,3719,3719,100,68.2,1.2,49560.59,29167.1,5651.77,104,0.13,0,15968.09,1035.35,6.76,1.46,43.22,2.01,3.11,0,13135.92,1102.58,14.31,1.8,81,9,30,2,1560,0,1561,32.22,18.32,0,0,30,0,0,63,2,0,0,63,0,6.59,0.02,43.02,0.58,0,0,2,16.22,0,17.82,30887,5504,-115.87,0
10/06/2025,07,5GNR,Florida,147,Sarasota - Tampa2,4G5G_ALHAMBRA,1477149,0,939,0,1.08,54,957,5.64,14924.27,1112.24,60,99.14,8.04,14.52,10.63,73.61,3.47,53.82,7.74,71364,6596475,119394.15,2218.52,939,939,100,73.75,5.64,14549.35,10177.32,1112.02,129.31,0,0,4255.4,161.87,2.33,2.44,68.99,7.02,0.15,0,5902.29,578.49,15.17,3.22,11,1.57,7,0,188,0,187,29.25,14.56,NaN,0,0,0,0,3,1,0,0,3,0,0.02,0,15.62,NaN,NaN,0,1,1.24,NaN,22.94,6949,1594,-115.79,0
10/06/2025,07,5GNR,Florida,147,Sarasota - Tampa2,4G5G_ANCHORAGE,1477137,1,4536,0.02,2.09,78,4531,1.72,41426.9,1046.8,142,98.58,14.93,6.75,15.68,72.9,5.63,59.93,5.55,2548305,121768920,331415.24,5530.19,4536,4535,100,73.01,1.72,40599.59,28833.02,1047.78,220.16,0.47,0,6671.82,1.48,4.91,NaN,58.55,3.07,4.21,0.05,22146.97,4.27,22.68,0.29,58,5.27,15,11,2352,0,2326,16.43,0.14,0,0,15,0,0,20,1,0,0,20,50,2.96,0.11,62.19,3.83,0,0,1,6.89,0,22.59,26289,5939,-116.97,0
