Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'GNB.ENDCAddAtt','GNB.ENDCAddprepSucc','GNB.ENDCAddsucc','GNB.ENDCRelbySgnb.Delta','GNB.ENDCRelbySgnb','GNB.ENDCAddSuccRate'
120,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1209001,2025-10-07T04:00:00-05:00,3600,339708,339608,339530,,538,99.95
120,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1209003,2025-10-07T04:00:00-05:00,3600,413418,413365,413280,,712,99.97
120,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1209005,2025-10-07T04:00:00-05:00,3600,61216,61178,61177,,95,99.94
120,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1209007,2025-10-07T04:00:00-05:00,3600,22617,22617,22607,,31,99.96
120,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1209009,2025-10-07T04:00:00-05:00,3600,0,0,0,,0,NaN
120,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1209050,2025-10-07T04:00:00-05:00,3600,15,15,15,,0,100
120,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1200080,2025-10-07T04:00:00-05:00,3600,22,22,22,,0,100
120,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1209002,2025-10-07T04:00:00-05:00,3600,232358,232343,232304,,368,99.98
120,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1209004,2025-10-07T04:00:00-05:00,3600,355624,355506,355454,,474,99.95
120,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1209006,2025-10-07T04:00:00-05:00,3600,38595,38588,38582,,84,99.97
120,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1209008,2025-10-07T04:00:00-05:00,3600,0,0,0,,0,NaN
120,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1209052,2025-10-07T04:00:00-05:00,3600,0,0,0,,0,NaN
120,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1209053,2025-10-07T04:00:00-05:00,3600,0,0,0,,0,NaN
120,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1209996,2025-10-07T04:00:00-05:00,3600,0,0,0,,0,NaN
120,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1209999,2025-10-07T04:00:00-05:00,3600,0,0,0,,0,NaN
*,*,VCP Edge 1.x,NR,,,000000*,Total *,3600,1463573,1463242,1462971,,2302,99.96
