Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'GNB.ENDCAddAtt','GNB.ENDCAddprepSucc','GNB.ENDCAddsucc','GNB.ENDCRelbySgnb.Delta','GNB.ENDCRelbySgnb','GNB.ENDCAddSuccRate'
056,New England,VCP Edge 1.x,NR,,,0569040,2025-10-07T09:00:00-05:00,3600,0,0,0,,0,NaN
056,New England,VCP Edge 1.x,NR,,,0560001,2025-10-07T09:00:00-05:00,3600,24249,24249,24234,,79,99.94
056,New England,VCP Edge 1.x,NR,,,0560050,2025-10-07T09:00:00-05:00,3600,4397,4397,4395,,22,99.95
056,New England,VCP Edge 1.x,NR,,,0560065,2025-10-07T09:00:00-05:00,3600,330,330,329,,0,99.7
056,New England,VCP Edge 1.x,NR,,,0560075,2025-10-07T09:00:00-05:00,3600,3320,3320,3317,,37,99.91
056,New England,VCP Edge 1.x,NR,,,0560129,2025-10-07T09:00:00-05:00,3600,0,0,0,,0,NaN
056,New England,VCP Edge 1.x,NR,,,0569001,2025-10-07T09:00:00-05:00,3600,632850,632824,632417,,2903,99.93
056,New England,VCP Edge 1.x,NR,,,0569600,2025-10-07T09:00:00-05:00,3600,0,0,0,,0,NaN
056,New England,VCP Edge 1.x,NR,,,0560069,2025-10-07T09:00:00-05:00,3600,1889,1889,1888,,4,99.95
056,New England,VCP Edge 1.x,NR,,,0560051,2025-10-07T09:00:00-05:00,3600,185,185,185,,4,100
056,New England,VCP Edge 1.x,NR,,,0560052,2025-10-07T09:00:00-05:00,3600,1832,1832,1827,,12,99.73
056,New England,VCP Edge 1.x,NR,,,0560055,2025-10-07T09:00:00-05:00,3600,0,0,0,,0,NaN
056,New England,VCP Edge 1.x,NR,,,0560056,2025-10-07T09:00:00-05:00,3600,19720,19720,19701,,86,99.9
056,New England,VCP Edge 1.x,NR,,,0560057,2025-10-07T09:00:00-05:00,3600,1825,1825,1823,,16,99.89
056,New England,VCP Edge 1.x,NR,,,0560058,2025-10-07T09:00:00-05:00,3600,2482,2482,2477,,25,99.8
056,New England,VCP Edge 1.x,NR,,,0560059,2025-10-07T09:00:00-05:00,3600,928,928,924,,7,99.57
056,New England,VCP Edge 1.x,NR,,,0560060,2025-10-07T09:00:00-05:00,3600,1254,1254,1253,,3,99.92
056,New England,VCP Edge 1.x,NR,,,0560061,2025-10-07T09:00:00-05:00,3600,4002,4002,3996,,17,99.85
056,New England,VCP Edge 1.x,NR,,,0560062,2025-10-07T09:00:00-05:00,3600,12184,12143,12131,,110,99.57
056,New England,VCP Edge 1.x,NR,,,0560066,2025-10-07T09:00:00-05:00,3600,5309,5309,5302,,26,99.87
056,New England,VCP Edge 1.x,NR,,,0560068,2025-10-07T09:00:00-05:00,3600,24929,24929,24898,,96,99.88
056,New England,VCP Edge 1.x,NR,,,0560070,2025-10-07T09:00:00-05:00,3600,9513,9513,9506,,21,99.93
056,New England,VCP Edge 1.x,NR,,,0560073,2025-10-07T09:00:00-05:00,3600,1301,1301,1296,,6,99.62
056,New England,VCP Edge 1.x,NR,,,0560074,2025-10-07T09:00:00-05:00,3600,17514,17514,17494,,112,99.89
056,New England,VCP Edge 1.x,NR,,,0560077,2025-10-07T09:00:00-05:00,3600,76,76,76,,0,100
056,New England,VCP Edge 1.x,NR,,,0560078,2025-10-07T09:00:00-05:00,3600,64,64,62,,2,96.88
056,New England,VCP Edge 1.x,NR,,,0560079,2025-10-07T09:00:00-05:00,3600,2303,2303,2298,,8,99.78
056,New England,VCP Edge 1.x,NR,,,0560120,2025-10-07T09:00:00-05:00,3600,7635,7635,7630,,4,99.93
056,New England,VCP Edge 1.x,NR,,,0560121,2025-10-07T09:00:00-05:00,3600,2653,2653,2653,,1,100
056,New England,VCP Edge 1.x,NR,,,0560122,2025-10-07T09:00:00-05:00,3600,699,699,699,,0,100
056,New England,VCP Edge 1.x,NR,,,0569002,2025-10-07T09:00:00-05:00,3600,528722,528712,528262,,2952,99.91
056,New England,VCP Edge 1.x,NR,,,0569050,2025-10-07T09:00:00-05:00,3600,3496,3496,3496,,3,100
*,*,VCP Edge 1.x,NR,,,000000*,Total *,3600,1315661,1315584,1314569,,6556,99.92
