DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,PdcpSduLossRateUL,PdcpSduRetxByteDL,PdcpMaxThroughputDL,PdcpMaxThroughputUL,PdcpSduMaxVolumeDL,PdcpSduMaxVolumeUL,PdcpSduVolumeDL,PdcpSduVolumeUL,UpcLoadAvg,UpcLoadCnt,UpcLoadMax,UpcLoadMin,UpcLoadTot,PdcpSduLossRateDL,ENDCAddAtt,ENDCAddSuccRate,ENDCAddprepSucc,ENDCAddsucc,ENDCRelbySgnb,CAUSEE1APTRANSPORTLAYERTRANSPORTRESOURCEUNAVAILABLE,InThruPeak,OutThruPeak
10/07/2025,01,ICL 1,N. California,036,Rocklin,CA_SAC_SOUTHSAC_075,0360018,0,0.32,247463.94,46976.2,295,56,17972,1820,1.02,720,4,0,738.38,0,178,100,178,178,7,0,0,0
10/07/2025,01,ICL 1,N. California,036,Rocklin,RCKL,0360001,0,0.14,180355.07,55364.81,215,66,23369,1498,0.23,1080,2.88,0,249.14,0,216,100,216,216,33,0,0,0
10/07/2025,01,ICL 1,N. California,036,Rocklin,RCKL,0360002,0.02,0.04,56203.67,22649.24,67,27,5578,2489,0.15,720,3,0,109.49,0,244,100,244,244,43,0,0,0
10/07/2025,01,ICL 1,N. California,036,Rocklin,RCKL,0360004,0,0.12,156866.97,41104.18,187,49,16730,2875,1.18,720,3,0,851.37,0,493,100,493,493,50,0,0,0
10/07/2025,01,ICL 1,N. California,036,Rocklin,RCKL,0360013,0.02,0.21,182871.65,42781.9,218,51,22525,1875,0.46,720,2.88,0,333.63,0,654,99.85,654,653,12,0,0,0
10/07/2025,01,ICL 1,N. California,036,Rocklin,RCKL,0360052,0.02,0.02,153511.53,113246.21,183,135,10873,1060,0.1,720,2.12,0,72.39,0,478,99.16,478,474,17,0,0,0
10/07/2025,01,ICL 1,N. California,036,Rocklin,RCKL,0360064,0.01,0.26,213909.5,63753.42,255,76,21218,1154,1.15,720,4.12,0,829.26,0,354,100,354,354,20,0,0,0
10/07/2025,01,ICL 1,N. California,036,Rocklin,CA_SAC_ARDEN_066,0360248,0,0,16777.22,5033.16,20,6,167,21,0,0,0,0,0,0,58,100,58,58,1,0,0,0
10/07/2025,01,ICL 1,N. California,036,Rocklin,CA_SAC_GALLERIA_044,0360201,0,1,83047.22,93113.55,99,111,14652,683,0,0,0,0,0,0,324,100,324,324,35,0,0,0
10/07/2025,01,ICL 1,N. California,036,Rocklin,CA_SAC_JULLIARD,0360152,0,0,119957.09,5033.16,143,6,10330,729,0,0,0,0,0,0,420,100,420,420,13,0,0,0
10/07/2025,01,ICL 1,N. California,036,Rocklin,CA_SAC_LAGUNA_007,0360007,0.01,0,70464.31,14260.63,84,17,6590,402,0,0,0,0,0,0,210,100,210,210,18,0,0,0
10/07/2025,01,ICL 1,N. California,036,Rocklin,CA_SAC_LAGUNA_093,0360106,0,0.02,61236.84,48653.93,73,58,3860,1081,0,0,0,0,0,0,54,100,54,54,8,0,0,0
10/07/2025,01,ICL 1,N. California,036,Rocklin,CA_SAC_LAGUNA_108,0360206,0,0,29360.13,0,35,0,337,47,0,0,0,0,0,0,135,100,135,135,1,0,0,0
10/07/2025,01,ICL 1,N. California,036,Rocklin,CA_SAC_LEADHILL_006,0360203,0,0.04,126667.98,5872.03,151,7,2513,123,0,0,0,0,0,0,167,100,167,167,52,0,0,0
10/07/2025,01,ICL 1,N. California,036,Rocklin,CA_SAC_PARKWAY_047,0360237,0,0.02,117440.51,41104.18,140,49,12241,306,0,0,0,0,0,0,398,100,398,398,16,0,0,0
10/07/2025,01,ICL 1,N. California,036,Rocklin,CA_SAC_PARKWAY_051,0360021,0,0.05,93952.41,19293.8,112,23,15368,544,0,0,0,0,0,0,223,100,223,223,5,0,0,0
10/07/2025,01,ICL 1,N. California,036,Rocklin,CA_SAC_POCKET_009,0360321,0,0.07,62075.7,53687.09,74,64,11026,722,0,0,0,0,0,0,159,100,159,159,0,0,0,0
10/07/2025,01,ICL 1,N. California,036,Rocklin,CA_SAC_RADIO_ROAD,0360146,0,0.58,375809.64,84724.94,448,101,29304,5580,0,0,0,0,0,0,878,99.77,878,876,55,0,0,0
10/07/2025,01,ICL 1,N. California,036,Rocklin,CA_SAC_SOUTHSAC_052,0360137,0,0.05,114085.07,16777.22,136,20,17112,1066,0,0,0,0,0,0,156,100,156,156,8,0,0,0
10/07/2025,01,ICL 1,N. California,036,Rocklin,CA_SAC_TRUXEL_048,0360346,0,0,838.86,0,1,0,5,5,0,0,0,0,0,0,44,100,44,44,4,0,0,0
10/07/2025,01,ICL 1,N. California,036,Rocklin,RCKL,0360003,0,0.19,161900.13,34393.29,193,41,28599,1722,0,0,0,0,0,0,398,100,398,398,7,0,0,0
10/07/2025,01,ICL 1,N. California,036,Rocklin,RCKL,0360005,0.01,0.01,34393.29,11744.05,41,14,2746,943,0,0,0,0,0,0,292,98.63,292,288,4,0,0,0
10/07/2025,01,ICL 1,N. California,036,Rocklin,RCKL,0360006,0,0.3,92274.69,2516.58,110,3,4307,158,0,0,0,0,0,0,88,100,88,88,8,0,0,0
10/07/2025,01,ICL 1,N. California,036,Rocklin,RCKL,0360008,0.01,0.02,72142.03,44459.62,86,53,11044,319,0,0,0,0,0,0,523,100,523,523,14,0,0,0
10/07/2025,01,ICL 1,N. California,036,Rocklin,RCKL,0360011,0,0.07,195454.57,86402.66,233,103,16830,3451,0,0,0,0,0,0,386,100,386,386,21,0,0,0
10/07/2025,01,ICL 1,N. California,036,Rocklin,RCKL,0360023,0.16,0.01,78852.92,838.86,94,1,6010,117,0,0,0,0,0,0,164,100,164,164,11,0,0,0
10/07/2025,01,ICL 1,N. California,036,Rocklin,RCKL,0360037,0.01,0.15,197132.29,24326.96,235,29,13979,911,0,0,0,0,0,0,688,99.71,688,686,20,0,0,0
10/07/2025,01,ICL 1,N. California,036,Rocklin,RCKL,0360042,0,0.14,204682.04,57881.4,244,69,17635,1045,0,0,0,0,0,0,332,100,332,332,5,0,0,0
10/07/2025,01,ICL 1,N. California,036,Rocklin,RCKL,0360044,0,0.17,229009,22649.24,273,27,12328,388,0,0,0,0,0,0,283,100,283,283,26,0,0,0
10/07/2025,01,ICL 1,N. California,036,Rocklin,RCKL,0360046,0,0.04,148478.36,37748.74,177,45,19753,1233,0,0,0,0,0,0,247,100,247,247,27,0,0,0
10/07/2025,01,ICL 1,N. California,036,Rocklin,RCKL,0360048,0,0.24,131701.15,45298.48,157,54,10118,1874,0,0,0,0,0,0,525,100,525,525,40,0,0,0
10/07/2025,01,ICL 1,N. California,036,Rocklin,RCKL,0360050,0,2.03,89758.11,20132.66,107,24,14772,815,0,0,0,0,0,0,751,100,751,751,99,0,0,0
10/07/2025,01,ICL 1,N. California,036,Rocklin,RCKL,0360055,0,0.39,385037.11,50331.65,459,60,29253,2391,0,0,0,0,0,0,514,100,514,514,20,0,0,0
10/07/2025,01,ICL 1,N. California,036,Rocklin,RCKL,0360057,0,0.1,152672.67,10066.33,182,12,8973,562,0,0,0,0,0,0,287,100,287,287,18,0,0,0
10/07/2025,01,ICL 1,N. California,036,Rocklin,RCKL,0360059,0,0.04,113246.21,5033.16,135,6,9346,326,0,0,0,0,0,0,589,99.83,589,588,2,0,0,0
10/07/2025,01,ICL 1,N. California,036,Rocklin,RCKL,0360101,0.05,0.01,308700.77,24326.96,368,29,26772,1669,0,0,0,0,0,0,142,100,142,142,0,0,0,0
