DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,5GNR_ENDC_Setup_Failure_Num,5GNR_ENDC_Setup_Failure_Den,5GNR_ENDC_Setup_Failure_%,5GNR_Addition_Failure_%,5GNR_ENDC_Drop_Num,5GNR_ENDC_Drop_Den,5GNR_ENDC_Drop_%,5GNR_DL_MAC_Volume_MB,5GNR_UL_MAC_Volume_MB,5GNR_Peak_numOf_UE,5GNR_DL_RLC_ACK_%,5GNR_DL_RLC_Delay_ms,5GNR_PUSCH_Slot_Utilization,5GNR_PDSCH_Slot_Utilization,5GNR_DL_UE_MAC_Throughput_Mbps_19Q3,5GNR_UL_MAC_UE_Throughput_Mbps_19Q3,5GNR_DL_MAC_Cell_Throughput_Mbps,5GNR_UL_MAC_Cell_Throughput_Mbps,5GNR_Addition_Failure_Num,5GNR_Addition_Failure_Den,5GNR_DL_MAC_Cell_Throughput_Num,5GNR_DL_MAC_Cell_Throughput_Den,pmEndcSetupUeAtt,pmEndcSetupUeSucc,5GNR_Cell_Availability_%,EBSN_DL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Drop_%,EBSN_MAC_DL_DRB_Volume_MB,EBSN_MAC_DL_DRB_Volume_MB_NSA,EBSN_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_FWA_ENDC_Drop_%,EBSN_NSA_FWA_ENDC_Setup_Fail_%,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_RLC_Delay_ms,EBSN_NSA_FWA_UL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_ENDC_Drop_%,EBSN_NSA_Mobility_ENDC_PScellChange_Fail_%,EBSN_NSA_Mobility_ENDC_Setup_Fail_%,EBSN_NSA_Mobility_MAC_DL_DRB_Volume_MB,EBSN_NSA_Mobility_MAC_UL_DRB_Volume_MB,EBSN_NSA_Mobility_RLC_Delay_ms,EBSN_NSA_Mobility_UL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Peak_UE_FWA_Spid125,EBSN_ENDC_Peak_UE_FWA_Spid125_Avg,EBSN_ENDC_Peak_UE_FWA_Spid125_Max,EBSN_NSA_FWA_ENDC_Drop_%_num,EBSN_NSA_FWA_ENDC_Drop_%_den,EBSN_NSA_FWA_ENDC_Setup_Fail_%_num,EBSN_NSA_FWA_ENDC_Setup_Fail_%_den,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB_%_of_Total,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB_%_of_Total,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%_num,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%_den,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_num,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_den,EBSN_SA_EP1_HeroSlice_Bearer_Max,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE_Num,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE_Den,EBSN_SA_EP1_HeroSlice_Handover_Failure_%,EBSN_SA_EP1_HeroSlice_MAC_DL_DRB_Volume_MB,EBSN_SA_EP1_HeroSlice_MAC_UL_DRB_Volume_MB,EBSN_SA_EP1_HeroSlice_DL_UE_MAC_Throughput_Mbps,EBSN_SA_EP1_HeroSlice_UL_UE_MAC_Throughput_Mbps,EBSN_SA_EP1_HeroSlice_PDU_Session_Estab_Fail_%,EBSN_SA_EP1_HeroSlice_PDU_Session_Drop_%,EBSN_SA_EP1_HeroSlice_PDU_Session_Max,EBSN_SA_EP1_HeroSlice_RLC_Delay_ms,EBSN_SA_EP1_HeroSlice_ISHO_to_LTE_Failure_%,5GNR_RACH_Msg3_Failure_%,5GNR_RACH_Msg3_Failure_%_Den,5GNR_RACH_Msg3_Failure_%_Num,5G_NR_Radio_Interference_PUSCH,5G_NR_Radio_Interference_PUSCH_gt_neg100dBm_perPRB_%
10/06/2025,10,5GNR,Florida,147,Sarasota - Tampa2,4G5G_303070_LAKE_WALES_FL,1477028,1,3627,0.03,7.4,67,3563,1.88,88945.85,5267.05,150,98.55,8.26,46.56,31.56,112.18,1.69,130.46,20.95,5535765,74785113,711566.78,5454.28,3627,3626,100,112.27,1.88,87782.59,82338.73,5268.53,128.74,0.52,0,50304.69,3091.54,4.96,2.03,97.65,2.38,0.04,0.04,31797.72,1879.24,13.1,1.24,60,10,25,5,954,0,959,57.31,58.68,0,0,17,0,0,23,2,0,0,23,0,4.17,0,240.77,NaN,0,0,2,1.4,0,40.08,19098,7655,-115.42,0
10/06/2025,10,5GNR,Florida,147,Sarasota - Tampa2,4G5G_303133_SEBRING_FL,1477030,2,3890,0.05,6.83,226,3825,5.91,58927.21,2787.83,150,98.05,6.4,42.08,28.23,110.95,1.19,96.63,12.27,4998692,73139780,471417.72,4878.4,3890,3888,100,110.94,6.72,57957.74,49227.9,2783.87,187.49,6.33,0,27175.02,1024.51,3.89,1.83,69.47,7.12,0.05,0.13,21863.74,1466.52,10.91,0.92,69,11.5,23,92,1454,0,1409,46.89,36.8,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,43.34,17526,7596,-115.25,0
10/06/2025,10,5GNR,Florida,147,Sarasota - Tampa2,4G5G_3RD_STREET_WATER_TANK,1477222,9,15399,0.06,0.17,327,15160,2.16,179407.18,20595.26,518,99.1,10.08,85.21,66.35,64.64,1.16,125.18,44.76,1334394,782207604,1435257.41,11465.42,15399,15390,100,64.73,2.16,134542.33,161228.62,16099.9,93.88,1.17,0,31849.78,5211.63,5.48,4.79,56.25,2.27,0.17,0.06,90218.98,9921.94,12.15,0.81,75,12.5,16,18,1532,0,1538,23.67,32.37,0,0,74,0,0,101,2,0,0,101,0,149.33,0.13,34.48,3.54,0,0,2,1.27,0,17.4,50739,8830,-113.63,0
10/06/2025,10,5GNR,Florida,147,Sarasota - Tampa2,4G5G_60TH_AND_14TH,1479066,0,245,0,0.1,3,251,1.2,1745.92,321.7,11,99.9,15.62,10.14,14.48,69.65,15.34,26.79,7.05,490,503720,13967.39,521.32,245,245,100,69.61,1.2,1686.51,1196.86,321,NaN,NaN,NaN,0,0,NaN,NaN,76.46,1.2,17.16,0,1196.86,169.58,16.76,15.68,0,0,0,0,0,0,0,0,0,0,0,4,0,0,37,2,0,0,37,0,0.18,0.01,43.03,1.84,0,0,2,1.76,NaN,10.37,2054,213,-120.33,0
10/06/2025,10,5GNR,Florida,147,Sarasota - Tampa2,4G5G_ABSOLUTE_TRAILER,1477260,0,1710,0,0.43,24,1664,1.44,28514.15,3214.98,89,99.83,11.74,38.21,20.07,78.87,2.14,65.77,15.58,59850,13898880,228113.16,3468.6,1710,1710,100,78.87,1.44,26068.67,19239.89,3211.3,109.16,0,0,5388.56,742.46,3.44,3.79,70.53,1.69,6.74,0,13821.79,942.99,20.02,0.97,12,2,4,0,246,0,241,20.67,23.12,0,0,10,0,0,10,1,0,0,10,0,3.59,1.19,153.61,1.53,0,0,1,1.22,0,25.69,8093,2079,-115.63,0
10/06/2025,10,5GNR,Florida,147,Sarasota - Tampa2,4G5G_ACME_EAST_FROSTPROOF,1477365,0,2029,0,10.08,119,1972,6.03,32051.3,1360.59,77,97.6,7.58,23.87,14.38,117.51,0.9,103.19,10.56,1458851,14466770,256410.44,2484.77,2029,2029,100,119.83,6.03,23206.68,31535.48,862.83,144.11,7.57,0,19122.9,450.93,6.26,0.51,62.55,4.21,0,0,3781.16,393.88,13.88,1.02,40,6.67,24,81,1070,0,1095,82.4,52.26,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,48.96,6411,3139,-115.5,0
10/06/2025,10,5GNR,Florida,147,Sarasota - Tampa2,4G5G_ACME_SANDHILL,1477156,1,2322,0.04,6.25,32,2251,1.42,30386.82,1913.88,114,98.75,4.51,34.83,18.01,186.97,1.19,78.13,10.17,2486666,39757284,243094.53,3111.44,2322,2321,50,180.68,1.42,23186.02,25115.12,1489.21,161.51,0,0,774.44,112.19,1.69,0.55,171.87,1.63,0.27,0.05,18922.08,972.44,4.74,1.03,12,2,7,0,289,0,289,3.34,7.53,0,0,4,0,0,4,1,0,0,4,0,15.8,0,418.61,NaN,0,0,1,1.24,NaN,37.66,16058,6048,-115.23,0
10/06/2025,10,5GNR,Florida,147,Sarasota - Tampa2,4G5G_AIR_STAR_TREK,1477268,10,4810,0.21,0.45,175,4672,3.75,85803.3,5733.15,196,99.15,17.12,40.45,39.91,57.18,1.81,61.25,7.5,937540,206223940,686426.39,11206.06,4810,4800,100,57.37,3.75,83620.69,49077.17,5739.32,81.04,0.28,0,20481.64,1212.27,10.51,1.31,45.93,4.78,4.66,0.27,28441.26,1998.32,27.93,1.44,75,8.33,28,3,1076,0,1078,24.49,21.12,0,0,32,0,0,52,3,0,0,52,0,15.35,0.12,61.01,0.53,0,0,3,8.66,0,17.09,42768,7311,-115.58,0
10/06/2025,10,5GNR,Florida,147,Sarasota - Tampa2,4G5G_ALHAMBRA,1477149,4,1504,0.27,0.52,47,1499,3.14,21275.76,2067.94,66,99.13,7.47,24.43,15.93,68.55,3.21,51.17,8.55,83184,16049184,170206.07,3326.3,1504,1500,100,69.43,3.14,15477.21,15094.42,1683.58,141.82,0,0,7058.21,168.93,4.21,0.88,42.62,3.9,0.24,0.33,3891.54,869.89,14.06,3.34,13,1.86,8,0,293,0,288,45.6,10.03,0,0,7,0,0,9,1,0,0,9,0,0.09,0,26.63,NaN,0,0,1,1.32,0,18.27,10644,1945,-115.74,0
10/06/2025,10,5GNR,Florida,147,Sarasota - Tampa2,4G5G_ANCHORAGE,1477137,4,7781,0.05,2.3,191,7838,2.44,60356.77,6033.7,196,98.67,9.55,12.81,20.45,73.15,12.78,66.92,16.88,8352690,363450510,482854.13,7215.15,7781,7777,100,73.31,2.44,59009.97,44569.26,6018.19,158.26,0.17,0,11546.52,1.23,3.82,0.03,67.97,3.46,3.19,0.07,32984.82,8.03,12.05,0.23,54,4.91,15,4,2424,0,2321,19.57,0.02,0,0,35,0,0,50,3,0,0,50,0,26.2,0.31,49.47,5.27,0,0,3,9.38,0,27.28,45660,12455,-116.88,0
