Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'GNB.ENDCAddAtt','GNB.ENDCAddprepSucc','GNB.ENDCAddsucc','GNB.ENDCRelbySgnb.Delta','GNB.ENDCRelbySgnb','GNB.ENDCAddSuccRate'
129,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1290099,2025-10-07T11:00:00-05:00,3600,133,133,133,,0,100
129,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1290001,2025-10-07T11:00:00-05:00,3600,3875,3875,3799,,18,98.04
129,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1290005,2025-10-07T11:00:00-05:00,3600,4425,4425,4382,,37,99.03
129,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1290008,2025-10-07T11:00:00-05:00,3600,11579,11579,11485,,109,99.19
129,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1290012,2025-10-07T11:00:00-05:00,3600,7247,7247,7153,,126,98.7
129,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1290013,2025-10-07T11:00:00-05:00,3600,4423,4422,4365,,38,98.69
129,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1290016,2025-10-07T11:00:00-05:00,3600,7620,7620,7570,,80,99.34
129,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1290022,2025-10-07T11:00:00-05:00,3600,3870,3870,3839,,19,99.2
129,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1290024,2025-10-07T11:00:00-05:00,3600,2562,2562,2556,,8,99.77
129,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1290028,2025-10-07T11:00:00-05:00,3600,3515,3515,3494,,19,99.4
129,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1290034,2025-10-07T11:00:00-05:00,3600,4014,4014,4007,,4,99.83
129,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1290041,2025-10-07T11:00:00-05:00,3600,955,955,951,,9,99.58
129,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1290051,2025-10-07T11:00:00-05:00,3600,5852,5851,5793,,46,98.99
129,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1290075,2025-10-07T11:00:00-05:00,3600,4509,4509,4492,,21,99.62
129,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1290002,2025-10-07T11:00:00-05:00,3600,3016,3016,3006,,24,99.67
129,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1290003,2025-10-07T11:00:00-05:00,3600,6631,6631,6548,,19,98.75
129,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1290004,2025-10-07T11:00:00-05:00,3600,3625,3625,3617,,19,99.78
129,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1290006,2025-10-07T11:00:00-05:00,3600,5099,5099,5059,,31,99.22
129,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1290010,2025-10-07T11:00:00-05:00,3600,3067,3067,3038,,8,99.05
129,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1290011,2025-10-07T11:00:00-05:00,3600,5475,5475,5441,,50,99.38
129,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1290014,2025-10-07T11:00:00-05:00,3600,11846,11845,11707,,133,98.83
129,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1290015,2025-10-07T11:00:00-05:00,3600,3488,3488,3457,,9,99.11
129,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1290017,2025-10-07T11:00:00-05:00,3600,9058,9058,8981,,72,99.15
129,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1290018,2025-10-07T11:00:00-05:00,3600,5169,5169,5101,,56,98.68
129,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1290019,2025-10-07T11:00:00-05:00,3600,2575,2575,2534,,19,98.41
129,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1290021,2025-10-07T11:00:00-05:00,3600,1791,1791,1784,,7,99.61
129,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1290023,2025-10-07T11:00:00-05:00,3600,3832,3832,3819,,46,99.66
129,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1290025,2025-10-07T11:00:00-05:00,3600,5027,5027,5019,,19,99.84
129,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1290026,2025-10-07T11:00:00-05:00,3600,4397,4397,4360,,95,99.16
129,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1290027,2025-10-07T11:00:00-05:00,3600,4011,4010,3986,,36,99.38
129,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1290029,2025-10-07T11:00:00-05:00,3600,6269,6268,6250,,28,99.7
129,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1290030,2025-10-07T11:00:00-05:00,3600,3885,3885,3871,,14,99.64
129,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1290036,2025-10-07T11:00:00-05:00,3600,3336,3336,3305,,8,99.07
129,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1290037,2025-10-07T11:00:00-05:00,3600,4941,4941,4920,,36,99.57
129,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1290038,2025-10-07T11:00:00-05:00,3600,128,128,125,,0,97.66
129,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1290039,2025-10-07T11:00:00-05:00,3600,2207,2207,2204,,6,99.86
129,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1290040,2025-10-07T11:00:00-05:00,3600,1453,1453,1427,,18,98.21
129,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1290042,2025-10-07T11:00:00-05:00,3600,2272,2272,2257,,5,99.34
129,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1290044,2025-10-07T11:00:00-05:00,3600,4619,4619,4570,,48,98.94
129,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1290045,2025-10-07T11:00:00-05:00,3600,5403,5402,5375,,45,99.48
129,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1290046,2025-10-07T11:00:00-05:00,3600,6432,6432,6358,,57,98.85
129,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1290047,2025-10-07T11:00:00-05:00,3600,473,473,472,,1,99.79
129,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1290049,2025-10-07T11:00:00-05:00,3600,480,480,477,,2,99.38
