Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'GNB.ENDCAddAtt','GNB.ENDCAddprepSucc','GNB.ENDCAddsucc','GNB.ENDCRelbySgnb.Delta','GNB.ENDCRelbySgnb','GNB.ENDCAddSuccRate'
127,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1279701,2025-10-07T18:00:00-05:00,3600,49262,49244,49224,,278,99.92
127,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1279702,2025-10-07T18:00:00-05:00,3600,12477,12476,12472,,61,99.96
127,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1279703,2025-10-07T18:00:00-05:00,3600,283134,283103,282921,,1539,99.92
127,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1279704,2025-10-07T18:00:00-05:00,3600,315228,315172,315047,,1581,99.94
127,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1279705,2025-10-07T18:00:00-05:00,3600,164867,164864,164808,,1034,99.96
127,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1279706,2025-10-07T18:00:00-05:00,3600,100048,100040,100007,,585,99.96
127,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1279707,2025-10-07T18:00:00-05:00,3600,64487,64346,64278,,420,99.68
127,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1279708,2025-10-07T18:00:00-05:00,3600,887,887,883,,29,99.55
127,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1270151,2025-10-07T18:00:00-05:00,3600,5278,5277,5275,,15,99.94
127,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1270152,2025-10-07T18:00:00-05:00,3600,2775,2775,2775,,8,100
127,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1270153,2025-10-07T18:00:00-05:00,3600,0,0,0,,0,NaN
127,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1270155,2025-10-07T18:00:00-05:00,3600,18205,18202,18195,,190,99.95
127,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1270163,2025-10-07T18:00:00-05:00,3600,0,0,0,,0,NaN
127,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1270165,2025-10-07T18:00:00-05:00,3600,2747,2747,2746,,10,99.96
127,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1270166,2025-10-07T18:00:00-05:00,3600,2112,2112,2112,,6,100
127,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1279709,2025-10-07T18:00:00-05:00,3600,0,0,0,,0,NaN
127,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1279807,2025-10-07T18:00:00-05:00,3600,0,0,0,,0,NaN
127,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1279901,2025-10-07T18:00:00-05:00,3600,0,0,0,,0,NaN
127,Houston/Gulf Coast,VCP Edge 1.x,NR,,,1270156,2025-10-07T18:00:00-05:00,3600,3810,3810,3806,,8,99.9
*,*,VCP Edge 1.x,NR,,,000000*,Total *,3600,1025317,1025055,1024549,,5764,99.93
