Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'GNB.ENDCAddAtt','GNB.ENDCAddprepSucc','GNB.ENDCAddsucc','GNB.ENDCRelbySgnb.Delta','GNB.ENDCRelbySgnb','GNB.ENDCAddSuccRate'
036,N. California,VCP Edge 1.x,NR,,,0360064,2025-10-07T15:00:00-05:00,3600,4184,4181,4176,,302,99.81
036,N. California,VCP Edge 1.x,NR,,,0360002,2025-10-07T15:00:00-05:00,3600,3286,3286,3274,,675,99.63
036,N. California,VCP Edge 1.x,NR,,,0360001,2025-10-07T15:00:00-05:00,3600,4567,4567,4556,,800,99.76
036,N. California,VCP Edge 1.x,NR,,,0360004,2025-10-07T15:00:00-05:00,3600,3675,3675,3668,,1179,99.81
036,N. California,VCP Edge 1.x,NR,,,0360013,2025-10-07T15:00:00-05:00,3600,2693,2693,2678,,241,99.44
036,N. California,VCP Edge 1.x,NR,,,0360018,2025-10-07T15:00:00-05:00,3600,2033,2033,2033,,310,100
036,N. California,VCP Edge 1.x,NR,,,0360052,2025-10-07T15:00:00-05:00,3600,6832,6832,6816,,884,99.77
036,N. California,VCP Edge 1.x,NR,,,0360342,2025-10-07T15:00:00-05:00,3600,4787,4787,4737,,943,98.96
036,N. California,VCP Edge 1.x,NR,,,0360248,2025-10-07T15:00:00-05:00,3600,200,200,200,,63,100
036,N. California,VCP Edge 1.x,NR,,,0360201,2025-10-07T15:00:00-05:00,3600,8586,8586,8582,,1354,99.95
036,N. California,VCP Edge 1.x,NR,,,0360152,2025-10-07T15:00:00-05:00,3600,2745,2745,2745,,284,100
036,N. California,VCP Edge 1.x,NR,,,0360006,2025-10-07T15:00:00-05:00,3600,3570,3570,3536,,308,99.05
036,N. California,VCP Edge 1.x,NR,,,0360007,2025-10-07T15:00:00-05:00,3600,6212,6212,6210,,1280,99.97
036,N. California,VCP Edge 1.x,NR,,,0360107,2025-10-07T15:00:00-05:00,3600,5706,5706,5701,,1992,99.91
036,N. California,VCP Edge 1.x,NR,,,0360106,2025-10-07T15:00:00-05:00,3600,3865,3865,3865,,539,100
036,N. California,VCP Edge 1.x,NR,,,0360206,2025-10-07T15:00:00-05:00,3600,2293,2293,2290,,270,99.87
036,N. California,VCP Edge 1.x,NR,,,0360203,2025-10-07T15:00:00-05:00,3600,7388,7387,7379,,2330,99.88
036,N. California,VCP Edge 1.x,NR,,,0360237,2025-10-07T15:00:00-05:00,3600,2149,2149,2149,,293,100
036,N. California,VCP Edge 1.x,NR,,,0360021,2025-10-07T15:00:00-05:00,3600,3007,3007,3006,,314,99.97
036,N. California,VCP Edge 1.x,NR,,,0360146,2025-10-07T15:00:00-05:00,3600,2986,2986,2985,,429,99.97
036,N. California,VCP Edge 1.x,NR,,,0360137,2025-10-07T15:00:00-05:00,3600,2183,2183,2179,,234,99.82
036,N. California,VCP Edge 1.x,NR,,,0360346,2025-10-07T15:00:00-05:00,3600,534,534,534,,33,100
036,N. California,VCP Edge 1.x,NR,,,0360003,2025-10-07T15:00:00-05:00,3600,2546,2546,2540,,345,99.76
036,N. California,VCP Edge 1.x,NR,,,0360005,2025-10-07T15:00:00-05:00,3600,1206,1206,1204,,96,99.83
036,N. California,VCP Edge 1.x,NR,,,0360008,2025-10-07T15:00:00-05:00,3600,1312,1312,1310,,111,99.85
036,N. California,VCP Edge 1.x,NR,,,0360011,2025-10-07T15:00:00-05:00,3600,3000,3000,2995,,303,99.83
036,N. California,VCP Edge 1.x,NR,,,0360023,2025-10-07T15:00:00-05:00,3600,1870,1870,1864,,223,99.68
036,N. California,VCP Edge 1.x,NR,,,0360037,2025-10-07T15:00:00-05:00,3600,5623,5623,5589,,670,99.4
036,N. California,VCP Edge 1.x,NR,,,0360042,2025-10-07T15:00:00-05:00,3600,1355,1355,1337,,143,98.67
036,N. California,VCP Edge 1.x,NR,,,0360044,2025-10-07T15:00:00-05:00,3600,4989,4965,4961,,698,99.44
036,N. California,VCP Edge 1.x,NR,,,0360046,2025-10-07T15:00:00-05:00,3600,1619,1619,1617,,214,99.88
036,N. California,VCP Edge 1.x,NR,,,0360048,2025-10-07T15:00:00-05:00,3600,9297,9297,9275,,1115,99.76
036,N. California,VCP Edge 1.x,NR,,,0360050,2025-10-07T15:00:00-05:00,3600,5897,5897,5868,,1054,99.51
036,N. California,VCP Edge 1.x,NR,,,0360055,2025-10-07T15:00:00-05:00,3600,2301,2301,2300,,245,99.96
036,N. California,VCP Edge 1.x,NR,,,0360057,2025-10-07T15:00:00-05:00,3600,2166,2166,2144,,341,98.98
036,N. California,VCP Edge 1.x,NR,,,0360059,2025-10-07T15:00:00-05:00,3600,927,927,925,,21,99.78
036,N. California,VCP Edge 1.x,NR,,,0360101,2025-10-07T15:00:00-05:00,3600,563,563,563,,108,100
036,N. California,VCP Edge 1.x,NR,,,0360102,2025-10-07T15:00:00-05:00,3600,0,0,0,,0,NaN
036,N. California,VCP Edge 1.x,NR,,,0360103,2025-10-07T15:00:00-05:00,3600,1538,1538,1538,,178,100
036,N. California,VCP Edge 1.x,NR,,,0360104,2025-10-07T15:00:00-05:00,3600,748,748,747,,98,99.87
036,N. California,VCP Edge 1.x,NR,,,0360105,2025-10-07T15:00:00-05:00,3600,3183,3183,3161,,95,99.31
036,N. California,VCP Edge 1.x,NR,,,0360111,2025-10-07T15:00:00-05:00,3600,4425,4425,4424,,723,99.98
036,N. California,VCP Edge 1.x,NR,,,0360118,2025-10-07T15:00:00-05:00,3600,6165,6165,6160,,1074,99.92
036,N. California,VCP Edge 1.x,NR,,,0360123,2025-10-07T15:00:00-05:00,3600,3873,3868,3866,,152,99.82
036,N. California,VCP Edge 1.x,NR,,,0360142,2025-10-07T15:00:00-05:00,3600,1908,1908,1905,,41,99.84
036,N. California,VCP Edge 1.x,NR,,,0360150,2025-10-07T15:00:00-05:00,3600,1331,1331,1330,,128,99.92
036,N. California,VCP Edge 1.x,NR,,,0360155,2025-10-07T15:00:00-05:00,3600,1617,1617,1600,,203,98.95
036,N. California,VCP Edge 1.x,NR,,,0360157,2025-10-07T15:00:00-05:00,3600,2004,2004,1994,,174,99.5
036,N. California,VCP Edge 1.x,NR,,,0360164,2025-10-07T15:00:00-05:00,3600,4340,4340,4324,,162,99.63
036,N. California,VCP Edge 1.x,NR,,,0360202,2025-10-07T15:00:00-05:00,3600,0,0,0,,0,NaN
036,N. California,VCP Edge 1.x,NR,,,0360204,2025-10-07T15:00:00-05:00,3600,5307,5306,5301,,1742,99.89
036,N. California,VCP Edge 1.x,NR,,,0360221,2025-10-07T15:00:00-05:00,3600,255,255,255,,13,100
036,N. California,VCP Edge 1.x,NR,,,0360223,2025-10-07T15:00:00-05:00,3600,4134,4134,4131,,187,99.93
036,N. California,VCP Edge 1.x,NR,,,0360242,2025-10-07T15:00:00-05:00,3600,2115,2115,2114,,154,99.95
036,N. California,VCP Edge 1.x,NR,,,0360246,2025-10-07T15:00:00-05:00,3600,1432,1432,1432,,111,100
036,N. California,VCP Edge 1.x,NR,,,0360321,2025-10-07T15:00:00-05:00,3600,1437,1437,1437,,130,100
036,N. California,VCP Edge 1.x,NR,,,0360323,2025-10-07T15:00:00-05:00,3600,5091,5091,5089,,526,99.96
036,N. California,VCP Edge 1.x,NR,,,0360337,2025-10-07T15:00:00-05:00,3600,4772,4772,4767,,433,99.9
*,*,VCP Edge 1.x,NR,,,000000*,Total *,3600,183827,183793,183366,,27068,99.75
