Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'GNB.ENDCAddAtt','GNB.ENDCAddprepSucc','GNB.ENDCAddsucc','GNB.ENDCRelbySgnb.Delta','GNB.ENDCRelbySgnb','GNB.ENDCAddSuccRate'
036,N. California,VCP Edge 1.x,NR,,,0360342,2025-10-07T07:00:00-05:00,3600,3008,3008,2992,,535,99.47
036,N. California,VCP Edge 1.x,NR,,,0360248,2025-10-07T07:00:00-05:00,3600,217,217,216,,44,99.54
036,N. California,VCP Edge 1.x,NR,,,0360064,2025-10-07T07:00:00-05:00,3600,2825,2825,2821,,207,99.86
036,N. California,VCP Edge 1.x,NR,,,0360201,2025-10-07T07:00:00-05:00,3600,2730,2730,2730,,483,100
036,N. California,VCP Edge 1.x,NR,,,0360152,2025-10-07T07:00:00-05:00,3600,1972,1972,1972,,202,100
036,N. California,VCP Edge 1.x,NR,,,0360006,2025-10-07T07:00:00-05:00,3600,2088,2088,2076,,177,99.43
036,N. California,VCP Edge 1.x,NR,,,0360007,2025-10-07T07:00:00-05:00,3600,3084,3084,3084,,652,100
036,N. California,VCP Edge 1.x,NR,,,0360107,2025-10-07T07:00:00-05:00,3600,2018,2018,2018,,542,100
036,N. California,VCP Edge 1.x,NR,,,0360106,2025-10-07T07:00:00-05:00,3600,2293,2293,2293,,288,100
036,N. California,VCP Edge 1.x,NR,,,0360206,2025-10-07T07:00:00-05:00,3600,1294,1294,1294,,158,100
036,N. California,VCP Edge 1.x,NR,,,0360203,2025-10-07T07:00:00-05:00,3600,3945,3945,3940,,1444,99.87
036,N. California,VCP Edge 1.x,NR,,,0360237,2025-10-07T07:00:00-05:00,3600,1597,1597,1597,,203,100
036,N. California,VCP Edge 1.x,NR,,,0360021,2025-10-07T07:00:00-05:00,3600,2390,2390,2389,,214,99.96
036,N. California,VCP Edge 1.x,NR,,,0360146,2025-10-07T07:00:00-05:00,3600,3020,3020,3017,,459,99.9
036,N. California,VCP Edge 1.x,NR,,,0360002,2025-10-07T07:00:00-05:00,3600,2226,2226,2217,,443,99.6
036,N. California,VCP Edge 1.x,NR,,,0360137,2025-10-07T07:00:00-05:00,3600,1801,1801,1801,,157,100
