DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,VNFC_TYPE,VNFC_ID,CpuUsageAvg_AUPF,CpuUsageMax_AUPF,CpuUsageMin_AUPF,DiskUsageAvg_AUPF,DiskUsageMax_AUPF,DiskUsageMin_AUPF,MemUsageAvg_AUPF,MemUsageMax_AUPF,MemUsageMin_AUPF,MemUsageTot_AUPF,DiskUsageTot_AUPF,CpuUsageTot_AUPF,DiskUsageCnt_AUPF,CpuUsageAvg_ACPF,CpuUsageMax_ACPF,CpuUsageMin_ACPF,DiskUsageAvg_ACPF,DiskUsageMax_ACPF,DiskUsageMin_ACPF,MemUsageAvg_ACPF,MemUsageMax_ACPF,MemUsageMin_ACPF,MemUsageTot_ACPF,DiskUsageTot_ACPF,CpuUsageTot_ACPF,InThruPeak_VM_AUPF,OutThruPeak_VM_AUPF,InThruPeak_VM_ACPF,OutThruPeak_VM_ACPF
10/07/2025,23,ICL 1,Houston/Gulf Coast,129,Houston,HOU0099,1290099,UIC,1,2.98,4.1,2.61,7.06,7.08,7.04,41.05,42.8,40.52,11083.11,1906.31,803.5,270,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.2,0,0
10/07/2025,23,ICL 1,Houston/Gulf Coast,129,Houston,HOU0099,1290099,UMC,0,3.39,20.53,2.42,5.53,5.53,5.52,19.21,20.62,18.67,5185.28,1492.16,915.7,270,0,0,0,0,0,0,0,0,0,0,0,0,2.91,3.91,0,0
10/07/2025,23,ICL 1,Houston/Gulf Coast,129,Houston,HOU0099,1290099,UPC,0,7.25,16.01,6.21,3.31,3.32,3.31,62.37,62.78,62.25,16840.17,894.11,1958.79,270,0,0,0,0,0,0,0,0,0,0,0,0,56.42,56.68,0,0
10/07/2025,23,ICL 1,Houston/Gulf Coast,129,Houston,HOU0099,1290099,UPC,1,8.72,17.82,7.64,3.24,3.25,3.24,62.36,62.76,62.23,16836.36,875.41,2354.94,270,0,0,0,0,0,0,0,0,0,0,0,0,34.59,34.44,0,0
10/07/2025,23,ICL 1,Houston/Gulf Coast,129,Houston,HOU0099,1290099,UPC,2,9.24,14.86,8.06,3.31,3.32,3.31,62.42,62.82,62.3,16852.39,894.63,2493.97,270,0,0,0,0,0,0,0,0,0,0,0,0,123.35,124.17,0,0
10/07/2025,23,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290001,UIC,0,1.36,2.12,1.18,7.15,7.17,7.14,41.02,42.72,40.48,11074.11,1931.47,365.58,270,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.2,0,0
10/07/2025,23,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290001,UMC,1,2.87,14.88,2.11,1.16,1.16,1.16,18.82,21.32,18.13,5080.28,312.53,773.11,270,0,0,0,0,0,0,0,0,0,0,0,0,3.12,4.52,0,0
10/07/2025,23,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290001,UPC,0,4.31,7.82,3.74,2.36,2.36,2.35,55.68,55.95,55.6,15033.39,636.61,1165.3,270,0,0,0,0,0,0,0,0,0,0,0,0,615.71,618.96,0,0
10/07/2025,23,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290001,UPC,1,4.41,7.51,3.89,2.36,2.36,2.36,55.68,55.94,55.59,15032.83,636.91,1190.02,270,0,0,0,0,0,0,0,0,0,0,0,0,523.38,525.77,0,0
10/07/2025,23,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290005,UIC,0,1.98,2.95,1.36,7.27,7.29,7.25,41.55,43.33,41.04,11219.73,1962.92,535.89,270,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0.42,0,0
10/07/2025,23,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290005,UMC,1,3.42,14.39,2.14,1.31,1.31,1.31,18.71,20.64,18.11,5050.78,354.25,923.38,270,0,0,0,0,0,0,0,0,0,0,0,0,3.45,2.74,0,0
10/07/2025,23,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290005,UPC,0,4.68,8.42,4.15,2.41,2.41,2.4,55.83,56.1,55.75,15073.53,649.9,1262.83,270,0,0,0,0,0,0,0,0,0,0,0,0,550.39,550.76,0,0
10/07/2025,23,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290005,UPC,1,4.31,7.61,3.79,2.41,2.41,2.4,55.81,56.08,55.73,15068.11,649.66,1164.75,270,0,0,0,0,0,0,0,0,0,0,0,0,472.16,474.87,0,0
10/07/2025,23,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290008,UIC,0,2.29,2.88,1.35,6.92,6.94,6.91,40.93,42.59,40.44,11052.36,1868.23,619.09,270,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.21,0,0
10/07/2025,23,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290008,UMC,0,3.43,18.49,2.65,1.01,1.01,1.01,18.57,20.46,18.06,5014.14,273.18,926.34,270,0,0,0,0,0,0,0,0,0,0,0,0,2.76,2.79,0,0
10/07/2025,23,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290008,UPC,0,4.03,7.34,3.49,2.36,2.36,2.35,55.65,55.91,55.56,15024.19,636.71,1089.87,270,0,0,0,0,0,0,0,0,0,0,0,0,495.44,498.64,0,0
