DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,PdcpSduLossRateUL,PdcpSduRetxByteDL,PdcpMaxThroughputDL,PdcpMaxThroughputUL,PdcpSduMaxVolumeDL,PdcpSduMaxVolumeUL,PdcpSduVolumeDL,PdcpSduVolumeUL,UpcLoadAvg,UpcLoadCnt,UpcLoadMax,UpcLoadMin,UpcLoadTot,PdcpSduLossRateDL,ENDCAddAtt,ENDCAddSuccRate,ENDCAddprepSucc,ENDCAddsucc,ENDCRelbySgnb,CAUSEE1APTRANSPORTLAYERTRANSPORTRESOURCEUNAVAILABLE,InThruPeak,OutThruPeak
10/07/2025,04,ICL 1,Houston/Gulf Coast,123,Cypress,HSNO,1239301,0.02,7.97,524288,67947.72,625,81,337567,42430,0,0,0,0,0,0,30898,99.99,30897,30894,58,0,0,0
10/07/2025,04,ICL 1,Houston/Gulf Coast,123,Cypress,HSNO,1239303,0.01,188.47,203843.17,76336.33,243,91,86971,15440,0,0,0,0,0,0.01,5755,100,5755,5755,19,0,0,0
10/07/2025,04,ICL 1,Houston/Gulf Coast,123,Cypress,HSNO,1239304,0.01,25.84,1002438.66,137573.17,1195,164,1138068,120957,0,0,0,0,0,0,73703,99.75,73529,73520,164,0,0,0
10/07/2025,04,ICL 1,Houston/Gulf Coast,123,Cypress,HSNO,1239305,0.01,9.44,366582.17,38587.6,437,46,354907,34427,0,0,0,0,0,0,28990,99.98,28990,28983,71,0,0,0
10/07/2025,04,ICL 1,Houston/Gulf Coast,123,Cypress,HSNO,1239350,0,4.27,309539.64,44459.62,369,53,54016,5383,0,0,0,0,0,0,4547,100,4547,4547,8,0,0,0
10/07/2025,04,ICL 1,Houston/Gulf Coast,123,Cypress,HSNO,1239351,0.01,0.76,161061.27,22649.24,192,27,4353,344,0,0,0,0,0,0,747,99.87,747,746,6,0,0,0
10/07/2025,04,ICL 1,Houston/Gulf Coast,123,Cypress,RELO,1239302,0.01,465.1,171127.6,53687.09,204,64,175891,17808,0,0,0,0,0,0.07,12871,99.98,12871,12868,31,0,0,0
10/07/2025,04,ICL 1,Houston/Gulf Coast,123,Cypress,HSNO,1239306,0.01,0,38587.6,838.86,46,1,1603,31,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
10/07/2025,04,ICL 1,Houston/Gulf Coast,123,Cypress,HSNO,1239352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
10/07/2025,04,ICL 1,Houston/Gulf Coast,123,Cypress,HSNO,1239353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
10/07/2025,04,ICL 1,Houston/Gulf Coast,123,Cypress,HSNO,1239998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
Total,*,*,*,*,*,*,*,0.01,701.85,1002438.66,137573.17,1195,164,2153376,236820,0,0,0,0,0,0.01,157511,99.87,157336,157313,357,0,0,0
